ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
59	"ENSG00000225470.8"	"JPX"	chrX	+	73944338	73944662	73944338	73944465	73944583	73944662	59	8	50			148	74	NA	NA	0.074		NA
60	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	60	8	3			148	74	NA	NA	0.571		NA
65	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	65	25	8			148	74	NA	NA	0.61		NA
66	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	66	423	6			148	74	NA	NA	0.972		NA
67	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423239	71423973	71424066	67	65	24			148	74	NA	NA	0.575		NA
68	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423264	71423973	71424066	68	63	0			148	74	NA	NA	1.0		NA
69	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423239	71424016	71424066	69	81	6			148	74	NA	NA	0.871		NA
70	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	70	56	0			148	74	NA	NA	1.0		NA
71	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	71	25	0			148	74	NA	NA	1.0		NA
72	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	72	81	73			148	74	NA	NA	0.357		NA
73	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	73	144	0			148	74	NA	NA	1.0		NA
74	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	74	75	2			148	74	NA	NA	0.949		NA
75	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	75	80	72			148	74	NA	NA	0.357		NA
76	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	76	12	138			148	74	NA	NA	0.042		NA
77	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	77	58	86			148	74	NA	NA	0.252		NA
78	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	78	47	0			148	74	NA	NA	1.0		NA
79	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	79	99	56			148	74	NA	NA	0.469		NA
80	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130011	71130214	80	46	3			148	74	NA	NA	0.885		NA
81	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	81	46	69			148	74	NA	NA	0.25		NA
82	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	82	24	45			148	74	NA	NA	0.211		NA
83	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	83	33	13			148	74	NA	NA	0.559		NA
84	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	84	30	18			148	74	NA	NA	0.455		NA
85	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	85	33	2			148	74	NA	NA	0.892		NA
86	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	86	30	5			148	74	NA	NA	0.75		NA
87	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	87	95	3			148	74	NA	NA	0.941		NA
88	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	88	10	22			148	74	NA	NA	0.185		NA
89	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141414	71141882	71141964	89	9	1			148	74	NA	NA	0.818		NA
90	"ENSG00000147168.13"	"IL2RG"	chrX	-	71110155	71110688	71110155	71110295	71110503	71110688	90	184	546			148	74	NA	NA	0.144		NA
92	"ENSG00000120509.11"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	92	9	2			148	74	NA	NA	0.692		NA
93	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522285	65517986	65518073	65520701	65522285	93	63	0			148	74	NA	NA	1.0		NA
94	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522285	65517986	65518465	65520701	65522285	94	19	0			148	74	NA	NA	1.0		NA
95	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65522285	65520701	65520817	65521147	65522285	95	24	0			148	74	NA	NA	1.0		NA
96	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65523707	65520701	65520817	65523559	65523707	96	19	2			148	74	NA	NA	0.826		NA
97	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522493	65523559	65523707	97	15	4			148	74	NA	NA	0.652		NA
98	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522605	65523559	65523707	98	15	0			148	74	NA	NA	1.0		NA
99	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522926	65523559	65523707	99	18	0			148	74	NA	NA	1.0		NA
100	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523707	65524055	65524614	100	13	73			148	74	NA	NA	0.082		NA
101	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523876	65524055	65524614	101	13	0			148	74	NA	NA	1.0		NA
102	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524563	65524614	102	25	25			148	74	NA	NA	0.333		NA
103	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65528875	65529258	103	20	3			148	74	NA	NA	0.769		NA
104	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65528963	65529258	104	26	0			148	74	NA	NA	1.0		NA
105	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65529211	65529258	105	22	18			148	74	NA	NA	0.379		NA
111	"ENSG00000204271.13"	"SPIN3"	chrX	-	56993786	56994949	56993786	56993888	56994722	56994949	111	11	2			148	74	NA	NA	0.733		NA
113	"ENSG00000158578.21"	"ALAS2"	chrX	-	55020319	55020504	55020319	55020329	55020445	55020504	113	51	0			148	74	NA	NA	1.0		NA
117	"ENSG00000172943.21"	"PHF8"	chrX	-	53984913	53985949	53984913	53985227	53985815	53985949	117	50	24			148	74	NA	NA	0.51		NA
118	"ENSG00000126012.13"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	118	225	158			148	74	NA	NA	0.416		NA
119	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	119	29	232			148	74	NA	NA	0.059		NA
127	"ENSG00000269313.5"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	127	11	2			147	74	NA	NA	0.735		NA
128	"ENSG00000269313.5"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164907	49165090	128	14	1			148	74	NA	NA	0.875		NA
129	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934695	48934867	129	60	7			148	74	NA	NA	0.811		NA
130	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934710	48934867	130	50	238			148	74	NA	NA	0.095		NA
131	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	131	47	76			148	74	NA	NA	0.236		NA
132	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	132	36	40			148	74	NA	NA	0.31		NA
133	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48575814	48576083	133	96	1			148	74	NA	NA	0.98		NA
134	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48575921	48576083	134	115	3			148	74	NA	NA	0.95		NA
135	"ENSG00000126759.14"	"CFP"	chrX	-	47628101	47629674	47628101	47628277	47629523	47629674	135	2	60			148	74	NA	NA	0.016		NA
136	"ENSG00000102226.10"	"USP11"	chrX	+	47239350	47239907	47239350	47239481	47239789	47239907	136	20	25			148	74	NA	NA	0.286		NA
137	"ENSG00000102226.10"	"USP11"	chrX	+	47247071	47247419	47247071	47247221	47247303	47247419	137	44	77			148	74	NA	NA	0.222		NA
138	"ENSG00000102226.10"	"USP11"	chrX	+	47247303	47247699	47247303	47247419	47247610	47247699	138	48	57			148	74	NA	NA	0.296		NA
139	"ENSG00000102225.17"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703	139	92	34			148	74	NA	NA	0.575		NA
140	"ENSG00000102225.17"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227159	47227223	140	44	3			134	74	NA	NA	0.89		NA
141	"ENSG00000102225.17"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227180	47227223	141	47	178			148	74	NA	NA	0.117		NA
142	"ENSG00000102225.17"	"CDK16"	chrX	+	47228566	47228990	47228566	47228644	47228730	47228990	142	34	228			148	74	NA	NA	0.069		NA
143	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45062646	45062748	45063421	45063817	143	22	153			148	74	NA	NA	0.067		NA
144	"ENSG00000147050.17"	"KDM6A"	chrX	+	45069578	45070357	45069578	45070028	45070119	45070357	144	525	23			148	74	NA	NA	0.919		NA
145	"ENSG00000147050.17"	"KDM6A"	chrX	+	45069578	45076826	45069578	45070357	45076696	45076826	145	14	200			148	74	NA	NA	0.034		NA
146	"ENSG00000147050.17"	"KDM6A"	chrX	+	45082575	45082789	45082575	45082640	45082714	45082789	146	13	198			148	74	NA	NA	0.032		NA
147	"ENSG00000147050.17"	"KDM6A"	chrX	+	45082575	45083608	45082575	45082789	45083459	45083608	147	8	195			148	74	NA	NA	0.02		NA
148	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106649	45107409	45107536	148	81	16			148	74	NA	NA	0.717		NA
149	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106713	45107409	45107536	149	61	24			148	74	NA	NA	0.56		NA
151	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297	151	44	0			148	74	NA	NA	1.0		NA
152	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	152	178	6			148	74	NA	NA	0.937		NA
153	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	153	125	433			148	74	NA	NA	0.126		NA
154	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	154	114	2			148	74	NA	NA	0.966		NA
155	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	155	152	24			148	74	NA	NA	0.76		NA
156	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	156	120	495			148	74	NA	NA	0.108		NA
157	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	157	268	546			148	74	NA	NA	0.197		NA
158	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	158	196	428			148	74	NA	NA	0.186		NA
159	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	159	182	4			148	74	NA	NA	0.958		NA
160	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	160	184	24			148	74	NA	NA	0.793		NA
161	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	161	161	322			148	74	NA	NA	0.2		NA
162	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	162	125	887			148	74	NA	NA	0.066		NA
163	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	163	100	0			148	74	NA	NA	1.0		NA
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	164	96	912			148	74	NA	NA	0.05		NA
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	165	102	302			148	74	NA	NA	0.144		NA
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	166	108	206			148	74	NA	NA	0.208		NA
167	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	167	153	409			148	74	NA	NA	0.158		NA
169	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	169	10	8			148	74	NA	NA	0.385		NA
170	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	170	10	1			148	74	NA	NA	0.833		NA
173	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	173	10	411			148	74	NA	NA	0.012		NA
174	"ENSG00000165195.16"	"PIGA"	chrX	-	15324664	15325152	15324664	15324871	15325019	15325152	174	98	154			148	74	NA	NA	0.241		NA
175	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331589	15331992	175	265	5			148	74	NA	NA	0.964		NA
176	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331873	15331992	176	245	5			148	74	NA	NA	0.961		NA
177	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	177	66	0			148	74	NA	NA	1.0		NA
178	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	178	22	33			148	74	NA	NA	0.25		NA
179	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	179	7	17			148	74	NA	NA	0.171		NA
180	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	180	10	6			148	74	NA	NA	0.455		NA
181	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	181	10	36			148	74	NA	NA	0.122		NA
182	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	182	9	16			148	74	NA	NA	0.22		NA
184	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	184	52	10			148	74	NA	NA	0.722		NA
185	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	185	47	0			148	74	NA	NA	1.0		NA
186	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	186	174	34			148	74	NA	NA	0.719		NA
187	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	187	178	0			148	74	NA	NA	1.0		NA
188	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	188	153	0			148	74	NA	NA	1.0		NA
189	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	189	55	34			148	74	NA	NA	0.447		NA
190	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11766960	11767169	11768621	11768682	190	100	1			148	74	NA	NA	0.98		NA
194	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	194	28	4			148	74	NA	NA	0.778		NA
195	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476	195	8	12			148	74	NA	NA	0.25		NA
197	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	197	25	115			142	74	NA	NA	0.102		NA
198	"ENSG00000205593.12"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	198	24	50			148	74	NA	NA	0.194		NA
200	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50281359	50281742	50281359	50281499	50281565	50281742	200	35	117			140	74	NA	NA	0.137		NA
201	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	201	131	24			145	74	NA	NA	0.736		NA
202	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	202	86	21			148	74	NA	NA	0.672		NA
203	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	203	36	2			148	74	NA	NA	0.9		NA
204	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	204	40	13			148	74	NA	NA	0.606		NA
205	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874	205	54	0			148	74	NA	NA	1.0		NA
206	"ENSG00000170638.10"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	206	258	50			148	74	NA	NA	0.721		NA
209	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42627604	42627688	209	36	496			148	74	NA	NA	0.035		NA
210	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627431	42627604	42627688	210	30	0			148	74	NA	NA	1.0		NA
211	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627389	42628151	42628281	211	25	0			148	74	NA	NA	1.0		NA
212	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627688	42628151	42628281	212	19	534			148	74	NA	NA	0.017		NA
213	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42631377	42631450	213	4	546			148	74	NA	NA	0.004		NA
214	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636584	42636598	42636714	42636846	214	25	27			148	74	NA	NA	0.316		NA
216	"ENSG00000172250.17"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	216	80	2			148	74	NA	NA	0.952		NA
221	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	221	26	20			148	74	NA	NA	0.394		NA
222	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	222	5	26			148	74	NA	NA	0.088		NA
223	"ENSG00000100359.21"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	223	9	34			148	74	NA	NA	0.117		NA
224	"ENSG00000100359.21"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	224	52	25			148	74	NA	NA	0.51		NA
225	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	225	41	40			148	74	NA	NA	0.339		NA
226	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	226	67	25			148	74	NA	NA	0.573		NA
227	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	227	80	2			148	74	NA	NA	0.952		NA
228	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40353072	40353117	228	44	84			148	74	NA	NA	0.208		NA
229	"ENSG00000239900.14"	"ADSL"	chr22	+	40358863	40359306	40358863	40359035	40359259	40359306	229	57	139			148	74	NA	NA	0.17		NA
230	"ENSG00000239900.14"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361087	40361342	230	26	4			148	74	NA	NA	0.765		NA
231	"ENSG00000239900.14"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361272	40361342	231	35	166			148	74	NA	NA	0.095		NA
232	"ENSG00000239900.14"	"ADSL"	chr22	+	40361272	40363071	40361272	40361342	40361487	40363071	232	35	188			148	74	NA	NA	0.085		NA
233	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361635	40362980	40363071	233	25	163			148	74	NA	NA	0.071		NA
234	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361666	40362980	40363071	234	18	15			148	74	NA	NA	0.375		NA
235	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361677	40362980	40363071	235	17	1			148	74	NA	NA	0.895		NA
236	"ENSG00000128272.18"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521562	39521671	236	4462	158			148	74	NA	NA	0.934		NA
237	"ENSG00000100316.16"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	237	70	3696			148	74	NA	NA	0.009		NA
238	"ENSG00000100316.16"	"RPL3"	chr22	-	39313190	39314208	39313190	39313310	39314106	39314208	238	138	530			148	74	NA	NA	0.115		NA
239	"ENSG00000100201.23"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	239	194	49			148	74	NA	NA	0.664		NA
244	"ENSG00000100055.21"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	244	15	32			148	74	NA	NA	0.19		NA
245	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	245	34	56			148	74	NA	NA	0.233		NA
246	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36876094	36875652	36875787	36876028	36876094	246	34	0			148	74	NA	NA	1.0		NA
248	"ENSG00000100360.15"	"IFT27"	chr22	-	36775673	36776125	36775673	36775794	36776030	36776125	248	21	3			148	74	NA	NA	0.778		NA
