ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365744	154366224	154365135	154365259	154366307	154366470	15	1927	1733			148	148	NA	NA	0.527		NA
16	"ENSG00000196924.19"	"FLNA"	chrX	-	154367841	154368090	154370872	154371361	154367640	154367738	154374505	154374634	16	20	1743			148	148	NA	NA	0.011		NA
17	"ENSG00000147394.19"	"ZNF185"	chrX	+	152922719	152922809	152928574	152928661	152922172	152922256	152931671	152931776	17	8	14			148	148	NA	NA	0.364		NA
22	"ENSG00000063601.17"	"MTMR1"	chrX	+	150750729	150750843	150755688	150755865	150744360	150744453	150762564	150762737	22	50	31			148	148	NA	NA	0.617		NA
23	"ENSG00000171100.16"	"MTM1"	chrX	+	150598591	150598686	150614588	150614699	150596497	150596570	150619037	150619139	23	39	36			148	148	NA	NA	0.52		NA
24	"ENSG00000171100.16"	"MTM1"	chrX	+	150598591	150598686	150619037	150619139	150596497	150596570	150638942	150639026	24	39	31			148	148	NA	NA	0.557		NA
29	"ENSG00000147274.14"	"RBMX"	chrX	-	136872267	136872345	136875085	136875168	136869186	136870417	136875257	136875383	29	1016	349			148	148	NA	NA	0.744		NA
30	"ENSG00000147274.14"	"RBMX"	chrX	-	136875470	136875585	136876502	136876655	136875257	136875383	136879016	136879123	30	15	1088			148	148	NA	NA	0.014		NA
31	"ENSG00000134602.16"	"STK26"	chrX	+	132054630	132054861	132063432	132063489	132023507	132023659	132068214	132068323	31	140	77			148	131	NA	NA	0.617		NA
32	"ENSG00000188706.13"	"ZDHHC9"	chrX	-	129828980	129829141	129841778	129841956	129823678	129823837	129843695	129843909	32	3	49			148	148	NA	NA	0.058		NA
33	"ENSG00000101972.20"	"STAG2"	chrX	+	124045163	124045368	124047353	124047505	124040894	124042645	124049004	124049078	33	281	203			148	148	NA	NA	0.581		NA
34	"ENSG00000101972.20"	"STAG2"	chrX	+	124051314	124051394	124056127	124056235	124051120	124051219	124057865	124057977	34	175	208			148	148	NA	NA	0.457		NA
35	"ENSG00000101972.20"	"STAG2"	chrX	+	124076331	124076471	124077956	124078058	124071148	124071323	124081379	124081528	35	203	201			148	148	NA	NA	0.502		NA
37	"ENSG00000158290.19"	"CUL4B"	chrX	-	120544480	120544550	120545443	120545517	120544113	120544203	120546546	120546616	37	44	29			148	144	NA	NA	0.596		NA
38	"ENSG00000158290.19"	"CUL4B"	chrX	-	120544480	120544643	120545443	120545517	120544113	120544203	120546546	120546616	38	44	33			148	148	NA	NA	0.571		NA
39	"ENSG00000125351.13"	"UPF3B"	chrX	-	119843190	119843301	119845197	119845296	119841734	119841778	119851494	119851601	39	11	17			148	148	NA	NA	0.393		NA
40	"ENSG00000018610.15"	"STEEP1"	chrX	-	119544352	119544491	119545462	119545504	119542504	119542594	119560267	119560385	40	44	55			116	148	NA	NA	0.505		NA
41	"ENSG00000131725.14"	"WDR44"	chrX	+	118436701	118436824	118441367	118441559	118432780	118432894	118442243	118442345	41	33	85			148	148	NA	NA	0.28		NA
42	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682235	111682235	111682294	111681169	111681424	111684964	111685103	42	11	30			148	133	NA	NA	0.248		NA
47	"ENSG00000101901.12"	"ALG13"	chrX	+	111721602	111721711	111723797	111723898	111720094	111720170	111724933	111725061	47	9	3			148	148	NA	NA	0.75		NA
49	"ENSG00000101844.18"	"ATG4A"	chrX	+	108138112	108138191	108150151	108150297	108137803	108137991	108151801	108151858	49	51	33			148	148	NA	NA	0.607		NA
50	"ENSG00000101844.18"	"ATG4A"	chrX	+	108150151	108150297	108151801	108151858	108138112	108138191	108152978	108153087	50	32	31			148	131	NA	NA	0.477		NA
53	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103684680	103684729	103676825	103677051	103685170	103685260	53	23	444			123	148	NA	NA	0.059		NA
54	"ENSG00000271147.8"	"ARMCX5-GPRASP2"	chrX	+	102599705	102599847	102601463	102601509	102599524	102599572	102601879	102601977	54	10	31			148	120	NA	NA	0.207		NA
55	"ENSG00000271147.8"	"ARMCX5-GPRASP2"	chrX	+	102601463	102601509	102601879	102601977	102599525	102599847	102605481	102605653	55	18	7			120	148	NA	NA	0.76		NA
56	"ENSG00000125962.16"	"ARMCX5"	chrX	+	102599711	102599847	102601463	102601509	102599347	102599572	102601879	102604159	56	17	31			148	120	NA	NA	0.308		NA
61	"ENSG00000102158.22"	"MAGT1"	chrX	-	77855500	77855590	77857356	77857497	77830804	77830895	77870807	77870925	61	248	5			148	148	NA	NA	0.98		NA
62	"ENSG00000102158.22"	"MAGT1"	chrX	-	77855500	77855590	77856732	77856873	77853900	77853964	77857356	77857497	62	156	221			148	148	NA	NA	0.414		NA
63	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73994839	73994961	73944340	73944465	73998767	73998844	63	53	1			148	148	NA	NA	0.981		NA
64	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73994839	73994961	64	48	0			148	145	NA	NA	1.0		NA
65	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73994839	73994961	65	48	0			148	141	NA	NA	1.0		NA
66	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73994839	73994961	66	48	2			148	148	NA	NA	0.96		NA
67	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73998767	73998844	67	47	0			148	145	NA	NA	1.0		NA
68	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73998767	73998844	68	47	0			148	141	NA	NA	1.0		NA
69	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73998767	73998844	69	47	2			148	148	NA	NA	0.959		NA
70	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73998767	73998844	70	47	2			148	148	NA	NA	0.959		NA
71	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994863	73994961	73944583	73944662	73998767	73998844	71	47	1			148	148	NA	NA	0.979		NA
72	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73999354	74000496	72	47	0			148	141	NA	NA	1.0		NA
73	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73999354	74000496	73	47	1			148	148	NA	NA	0.979		NA
74	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73998767	73998844	73944583	73944662	73999354	74000496	74	47	3			148	148	NA	NA	0.94		NA
92	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72495155	72495268	72488932	72489041	72567888	72568030	92	29	34			148	148	NA	NA	0.46		NA
93	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72567888	72568030	72490928	72491006	72568753	72568884	93	50	24			148	148	NA	NA	0.676		NA
94	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567888	72568030	72568753	72568884	72495155	72495268	72572056	72572109	94	22	31			148	148	NA	NA	0.415		NA
95	"ENSG00000147099.21"	"HDAC8"	chrX	-	72568753	72568884	72572056	72572109	72495155	72495268	72572650	72572843	95	17	1			127	148	NA	NA	0.952		NA
96	"ENSG00000285547.1"	"ENSG00000285547"	chrX	-	72568753	72568884	72572056	72572109	72567888	72568030	72572650	72572843	96	18	50			127	148	NA	NA	0.296		NA
97	"ENSG00000147162.14"	"OGT"	chrX	+	71536177	71536358	71544566	71544635	71533103	71533336	71547906	71548023	97	98	11			148	143	NA	NA	0.896		NA
98	"ENSG00000147162.14"	"OGT"	chrX	+	71536207	71536358	71544566	71544635	71533122	71533336	71547906	71548023	98	10	11			148	143	NA	NA	0.468		NA
99	"ENSG00000147162.14"	"OGT"	chrX	+	71555189	71555385	71555953	71556094	71554512	71554592	71556679	71556780	99	201	316			148	148	NA	NA	0.389		NA
100	"ENSG00000147133.17"	"TAF1"	chrX	+	71388236	71388378	71388737	71388868	71387260	71387461	71389584	71389665	100	49	91			148	148	NA	NA	0.35		NA
101	"ENSG00000147133.17"	"TAF1"	chrX	+	71421308	71421376	71423116	71423239	71407973	71408151	71423973	71424066	101	41	25			142	148	NA	NA	0.631		NA
102	"ENSG00000147133.17"	"TAF1"	chrX	+	71421308	71421376	71423116	71423264	71407973	71408151	71423973	71424066	102	41	1			142	148	NA	NA	0.977		NA
103	"ENSG00000147166.11"	"ITGB1BP2"	chrX	+	71304186	71304300	71304541	71304604	71303811	71303911	71304964	71305301	103	32	10			148	137	NA	NA	0.748		NA
106	"ENSG00000184634.17"	"MED12"	chrX	+	71120013	71120170	71120970	71121152	71119685	71119877	71121326	71121437	106	83	147			148	148	NA	NA	0.361		NA
107	"ENSG00000184634.17"	"MED12"	chrX	+	71125350	71125495	71125662	71125713	71124975	71125146	71126035	71126154	107	44	98			148	125	NA	NA	0.275		NA
108	"ENSG00000184634.17"	"MED12"	chrX	+	71130034	71130214	71131549	71131621	71129679	71129855	71132072	71132206	108	70	61			148	146	NA	NA	0.531		NA
109	"ENSG00000184634.17"	"MED12"	chrX	+	71131549	71131621	71132072	71132206	71130034	71130214	71132376	71132538	109	70	46			146	148	NA	NA	0.607		NA
110	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132206	71132376	71132538	71131125	71131621	71132844	71132956	110	61	93			148	148	NA	NA	0.396		NA
111	"ENSG00000184634.17"	"MED12"	chrX	+	71132376	71132538	71132844	71132956	71132072	71132206	71133122	71133212	111	46	76			148	148	NA	NA	0.377		NA
118	"ENSG00000172943.21"	"PHF8"	chrX	-	54014376	54014563	54016594	54016736	54011121	54011284	54017660	54017821	118	80	82			148	148	NA	NA	0.494		NA
119	"ENSG00000101940.18"	"WDR13"	chrX	+	48599586	48599717	48600318	48600626	48599352	48599462	48601783	48601964	119	80	117			148	148	NA	NA	0.406		NA
120	"ENSG00000101940.18"	"WDR13"	chrX	+	48600318	48600626	48601783	48601964	48599586	48599717	48602064	48602206	120	85	96			148	148	NA	NA	0.47		NA
121	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48576313	48576419	48575167	48575283	48577025	48577109	121	1327	88			148	148	NA	NA	0.938		NA
122	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47657571	47657639	47652080	47652144	47657781	47657863	122	350	439			142	148	NA	NA	0.454		NA
123	"ENSG00000102225.17"	"CDK16"	chrX	+	47224833	47224890	47224987	47225102	47224617	47224743	47225771	47225866	123	224	309			131	148	NA	NA	0.45		NA
124	"ENSG00000102225.17"	"CDK16"	chrX	+	47224987	47225102	47225771	47225866	47224833	47224890	47225964	47226027	124	292	256			148	148	NA	NA	0.533		NA
125	"ENSG00000147050.17"	"KDM6A"	chrX	+	44961283	44961392	44974665	44974715	44873923	44873987	45010960	45011019	125	56	77			148	124	NA	NA	0.379		NA
126	"ENSG00000147050.17"	"KDM6A"	chrX	+	44974665	44974715	45010960	45011019	44873923	44873987	45020609	45020730	126	3	100			124	133	NA	NA	0.031		NA
127	"ENSG00000147050.17"	"KDM6A"	chrX	+	44974665	44974715	45010960	45011019	44961283	44961392	45020609	45020730	127	89	100			124	133	NA	NA	0.488		NA
128	"ENSG00000147050.17"	"KDM6A"	chrX	+	45010960	45011019	45020609	45020730	44974665	44974715	45034930	45034985	128	106	120			133	148	NA	NA	0.496		NA
129	"ENSG00000147050.17"	"KDM6A"	chrX	+	45051708	45051802	45053828	45053955	45037654	45037689	45059005	45059104	129	124	176			148	148	NA	NA	0.413		NA
130	"ENSG00000147050.17"	"KDM6A"	chrX	+	45053828	45053955	45059005	45059104	45051708	45051802	45059246	45059466	130	185	200			148	148	NA	NA	0.481		NA
131	"ENSG00000147050.17"	"KDM6A"	chrX	+	45060021	45060156	45060608	45060764	45059246	45059466	45061323	45061419	131	11	216			148	148	NA	NA	0.048		NA
132	"ENSG00000147050.17"	"KDM6A"	chrX	+	45085864	45085979	45089742	45089930	45083459	45083608	45090722	45090832	132	105	179			148	148	NA	NA	0.37		NA
133	"ENSG00000147050.17"	"KDM6A"	chrX	+	45089742	45089930	45090722	45090832	45085864	45085979	45107409	45107536	133	82	3			148	148	NA	NA	0.965		NA
134	"ENSG00000147050.17"	"KDM6A"	chrX	+	45089742	45089930	45090722	45090864	45085864	45085979	45107409	45107536	134	82	108			148	148	NA	NA	0.432		NA
136	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41341483	41342653	41343736	41343822	136	577	431			148	148	NA	NA	0.572		NA
137	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41342494	41342653	41344029	41344128	137	550	27			148	148	NA	NA	0.953		NA
138	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342736	41342836	41344029	41344128	138	490	353			148	148	NA	NA	0.581		NA
139	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41343215	41343351	41344238	41344399	139	428	572			148	148	NA	NA	0.428		NA
140	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347451	41346228	41346622	41347639	41347694	140	778	429			148	148	NA	NA	0.645		NA
141	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346493	41346622	41347639	41349867	141	778	468			148	148	NA	NA	0.624		NA
142	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347454	41346504	41346622	41347639	41349884	142	778	21			148	148	NA	NA	0.974		NA
143	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41357832	41358000	143	59	29			148	148	NA	NA	0.67		NA
144	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41364273	41364472	144	60	29			148	148	NA	NA	0.674		NA
145	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000	145	302	62			148	148	NA	NA	0.83		NA
146	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472	146	303	62			148	148	NA	NA	0.83		NA
147	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41357939	41347311	41347451	41364273	41364472	147	409	0			148	148	NA	NA	1.0		NA
148	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41358000	41347311	41347451	41364273	41364472	148	409	0			148	148	NA	NA	1.0		NA
149	"ENSG00000124486.14"	"USP9X"	chrX	+	41123470	41123724	41128999	41129145	41085444	41086109	41131456	41131536	149	225	295			148	148	NA	NA	0.433		NA
150	"ENSG00000124486.14"	"USP9X"	chrX	+	41162789	41162877	41165871	41166214	41152947	41153081	41167481	41167577	150	333	303			148	148	NA	NA	0.524		NA
151	"ENSG00000124486.14"	"USP9X"	chrX	+	41171837	41171958	41183997	41184128	41170469	41170619	41184396	41184675	151	434	398			148	148	NA	NA	0.522		NA
152	"ENSG00000124486.14"	"USP9X"	chrX	+	41186516	41186642	41187991	41188117	41184396	41184675	41189308	41189475	152	360	312			148	148	NA	NA	0.536		NA
153	"ENSG00000124486.14"	"USP9X"	chrX	+	41187991	41188117	41189308	41189475	41186516	41186642	41196250	41196359	153	325	450			148	148	NA	NA	0.419		NA
154	"ENSG00000124486.14"	"USP9X"	chrX	+	41196591	41196738	41197363	41197510	41196250	41196359	41198527	41198571	154	258	210			148	148	NA	NA	0.551		NA
155	"ENSG00000124486.14"	"USP9X"	chrX	+	41201059	41201280	41205302	41205493	41198527	41198750	41210508	41210682	155	401	262			148	148	NA	NA	0.605		NA
156	"ENSG00000124486.14"	"USP9X"	chrX	+	41214567	41214709	41215898	41216652	41210508	41210682	41217219	41217343	156	298	158			148	148	NA	NA	0.654		NA
157	"ENSG00000124486.14"	"USP9X"	chrX	+	41225048	41225137	41229252	41229409	41224741	41224962	41229566	41229779	157	274	250			148	148	NA	NA	0.523		NA
161	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024	161	16	8			148	148	NA	NA	0.667		NA
162	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287864	38288041	38276586	38276772	38290958	38291024	162	14	8			148	148	NA	NA	0.636		NA
163	"ENSG00000156313.15"	"RPGR"	chrX	-	38321026	38321089	38322852	38322945	38318828	38318987	38323398	38323524	163	27	7			148	137	NA	NA	0.781		NA
164	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18945077	18945158	18941528	18941675	18948743	18948826	164	54	61			148	148	NA	NA	0.47		NA
165	"ENSG00000047634.15"	"SCML1"	chrX	+	17745455	17745539	17746014	17746098	17744070	17744219	17749399	17749504	165	5	26			148	148	NA	NA	0.161		NA
166	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852045	16852122	16852748	16852875	16848990	16849301	16853681	16853842	166	406	454			148	148	NA	NA	0.472		NA
167	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	167	450	3			148	148	NA	NA	0.993		NA
168	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16852748	16852875	16852045	16852122	16853681	16853842	168	534	207			148	148	NA	NA	0.721		NA
169	"ENSG00000169895.6"	"SYAP1"	chrX	+	16736165	16736232	16741715	16741789	16735226	16735345	16743700	16743840	169	406	469			141	148	NA	NA	0.476		NA
170	"ENSG00000169895.6"	"SYAP1"	chrX	+	16754944	16755093	16756662	16756721	16743700	16743840	16757161	16757309	170	501	373			148	133	NA	NA	0.547		NA
171	"ENSG00000169895.6"	"SYAP1"	chrX	+	16756662	16756721	16757161	16757309	16754944	16755093	16760231	16765340	171	411	230			133	148	NA	NA	0.665		NA
172	"ENSG00000047230.15"	"CTPS2"	chrX	-	16670579	16670674	16678361	16678450	16667661	16667724	16683093	16683226	172	36	27			148	148	NA	NA	0.571		NA
173	"ENSG00000047230.15"	"CTPS2"	chrX	-	16678361	16678450	16683093	16683226	16670579	16670674	16689449	16689601	173	34	35			148	148	NA	NA	0.493		NA
174	"ENSG00000165195.16"	"PIGA"	chrX	-	15325019	15325152	15325913	15326046	15324664	15324871	15331589	15331992	174	41	154			148	148	NA	NA	0.21		NA
177	"ENSG00000046651.16"	"OFD1"	chrX	+	13751248	13751368	13753367	13753441	13749426	13749533	13755150	13755242	177	36	43			148	148	NA	NA	0.456		NA
178	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13758448	13760114	13760720	13757659	13757790	13761084	13761211	178	18	72			148	148	NA	NA	0.2		NA
179	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224	179	21	39			148	148	NA	NA	0.35		NA
181	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50576856	50577034	50577323	50577463	50576535	50576593	50577774	50577934	181	31	9			148	148	NA	NA	0.775		NA
182	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50579726	50579830	50579973	50580082	50579425	50579507	50580189	50580416	182	89	91			148	148	NA	NA	0.494		NA
183	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50372019	50372150	50393892	50394135	50343303	50343550	50406688	50406875	183	55	52			148	148	NA	NA	0.514		NA
184	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	184	13	9			148	148	NA	NA	0.591		NA
185	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50393892	50394135	50406688	50406875	50372019	50372150	50414551	50414689	185	102	45			148	148	NA	NA	0.694		NA
186	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284572	50284665	50285799	50285901	50284131	50284213	50285989	50286098	186	185	134			148	148	NA	NA	0.58		NA
187	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50287110	50287264	50287666	50287793	50286172	50286287	50287936	50288037	187	125	148			148	148	NA	NA	0.458		NA
188	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50233315	50233526	50240203	50240367	50229403	50229577	50243718	50244971	188	119	52			148	148	NA	NA	0.696		NA
189	"ENSG00000170638.10"	"TRABD"	chr22	+	50194339	50194506	50194899	50195040	50193575	50193654	50197240	50197351	189	162	201			148	148	NA	NA	0.446		NA
190	"ENSG00000184164.15"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	190	32	61			148	148	NA	NA	0.344		NA
191	"ENSG00000100425.19"	"BRD1"	chr22	-	49804203	49804360	49822950	49824331	49798987	49799119	49827496	49827873	191	17	70			148	148	NA	NA	0.195		NA
196	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	196	20	45			148	145	NA	NA	0.303		NA
197	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709	197	1	69			148	148	NA	NA	0.014		NA
198	"ENSG00000248405.10"	"PRR5-ARHGAP8"	chr22	+	44802076	44802164	44808306	44808438	44786456	44786606	44814671	44814758	198	1	10			148	148	NA	NA	0.091		NA
199	"ENSG00000188677.15"	"PARVB"	chr22	+	44136459	44136518	44151482	44151551	44132893	44133009	44157981	44158083	199	316	439			133	143	NA	NA	0.436		NA
200	"ENSG00000188677.15"	"PARVB"	chr22	+	44140123	44140143	44147860	44147922	44136459	44136518	44151482	44151551	200	92	351			94	136	NA	NA	0.275		NA
201	"ENSG00000188677.15"	"PARVB"	chr22	+	44140123	44140143	44147860	44147922	44136459	44136518	44157981	44158083	201	92	4			94	136	NA	NA	0.971		NA
202	"ENSG00000188677.15"	"PARVB"	chr22	+	44140123	44140143	44151482	44151551	44136459	44136518	44157981	44158083	202	92	440			94	143	NA	NA	0.241		NA
203	"ENSG00000188677.15"	"PARVB"	chr22	+	44147860	44147922	44151482	44151551	44136459	44136518	44157981	44158083	203	4	440			136	143	NA	NA	0.009		NA
204	"ENSG00000188677.15"	"PARVB"	chr22	+	44147860	44147922	44151482	44151551	44140123	44140143	44157981	44158083	204	295	441			136	143	NA	NA	0.413		NA
205	"ENSG00000100347.15"	"SAMM50"	chr22	+	43963069	43963226	43963285	43963396	43955441	43955598	43964451	43964553	205	1	143			148	148	NA	NA	0.007		NA
207	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42822269	42822409	42823655	42823702	42817728	42817857	42826939	42826999	207	89	147			121	148	NA	NA	0.425		NA
208	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42831548	42831636	42834241	42834325	42826939	42826999	42835361	42835493	208	157	97			148	148	NA	NA	0.618		NA
209	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42831548	42831636	42834241	42834325	42826939	42826999	42840943	42841016	209	2	98			148	148	NA	NA	0.02		NA
210	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42834241	42834325	42835361	42835493	42831548	42831636	42840943	42841016	210	137	138			148	148	NA	NA	0.498		NA
211	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42835361	42835493	42840943	42841016	42834241	42834325	42847513	42847632	211	135	158			147	148	NA	NA	0.462		NA
212	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42625382	42625481	42626722	42627033	42623788	42623888	42627303	42627389	212	7	5			148	148	NA	NA	0.583		NA
213	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42627688	42628151	42628281	42627303	42627389	42630881	42630988	213	659	499			148	148	NA	NA	0.569		NA
214	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631450	42636584	42636598	42630881	42630988	42636714	42636846	214	1	880			88	147	NA	NA	0.002		NA
215	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42636584	42636598	42630881	42630988	42636714	42636846	215	1	543			88	148	NA	NA	0.003		NA
216	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42587505	42587572	42591954	42592084	42583720	42585968	42595536	42595603	216	171	188			148	141	NA	NA	0.464		NA
217	"ENSG00000100403.12"	"ZC3H7B"	chr22	+	41332170	41332227	41338312	41338355	41330022	41330103	41339000	41339191	217	14	38			131	117	NA	NA	0.248		NA
218	"ENSG00000100393.14"	"EP300"	chr22	+	41131387	41131633	41135812	41135906	41129889	41130003	41137652	41137790	218	450	552			148	148	NA	NA	0.449		NA
219	"ENSG00000100393.14"	"EP300"	chr22	+	41137652	41137790	41140139	41140257	41135812	41135906	41141047	41141222	219	552	726			148	148	NA	NA	0.432		NA
220	"ENSG00000100393.14"	"EP300"	chr22	+	41140139	41140257	41141047	41141222	41137652	41137790	41146738	41146816	220	654	513			148	148	NA	NA	0.56		NA
221	"ENSG00000100393.14"	"EP300"	chr22	+	41141047	41141222	41146738	41146816	41140139	41140257	41147836	41147946	221	733	473			148	148	NA	NA	0.608		NA
222	"ENSG00000100393.14"	"EP300"	chr22	+	41169502	41169616	41170405	41170571	41168720	41168867	41172498	41172663	222	466	454			148	148	NA	NA	0.507		NA
