ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
36	"ENSG00000197021.9"	"EOLA2"	chrX	-	149937413	149937480	149937432	149937480	149934004	149934137	36	19	74			93	74	NA	NA	0.17		NA
37	"ENSG00000197620.11"	"EOLA1"	chrX	+	149542018	149542085	149542018	149542066	149545367	149545500	37	11	24			93	74	NA	NA	0.267		NA
43	"ENSG00000085185.16"	"BCORL1"	chrX	+	129981672	129981783	129981672	129981752	130005187	130005317	43	2	9			105	74	NA	NA	0.135		NA
44	"ENSG00000101972.20"	"STAG2"	chrX	+	124090574	124090964	124090574	124090764	124094017	124094144	44	18	183			148	74	NA	NA	0.047		NA
45	"ENSG00000125676.20"	"THOC2"	chrX	-	123620374	123620965	123620906	123620965	123619400	123619436	45	42	24			148	74	NA	NA	0.467		NA
46	"ENSG00000125676.20"	"THOC2"	chrX	-	123706853	123706949	123706857	123706949	123703453	123703505	46	0	69			78	74	NA	NA	0.0		NA
47	"ENSG00000232119.8"	"MCTS1"	chrX	+	120608224	120608463	120608224	120608358	120611010	120611078	47	7	33			148	74	NA	NA	0.096		NA
48	"ENSG00000158290.19"	"CUL4B"	chrX	-	120538117	120538209	120538123	120538209	120536926	120537034	48	28	71			80	74	NA	NA	0.267		NA
49	"ENSG00000158290.19"	"CUL4B"	chrX	-	120561132	120561453	120561371	120561453	120560082	120560625	49	3	10			148	74	NA	NA	0.13		NA
52	"ENSG00000101901.12"	"ALG13"	chrX	+	111681169	111681424	111681169	111681299	111682131	111682294	52	16	12			148	74	NA	NA	0.4		NA
53	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682294	111682131	111682235	111684964	111685103	53	74	0			133	74	NA	NA	1.0		NA
54	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682300	111682131	111682235	111684964	111685103	54	44	0			139	74	NA	NA	1.0		NA
55	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682300	111682131	111682294	111684964	111685103	55	0	30			80	74	NA	NA	0.0		NA
57	"ENSG00000101844.18"	"ATG4A"	chrX	+	108137803	108137991	108137803	108137884	108150151	108150297	57	49	0			148	74	NA	NA	1.0		NA
59	"ENSG00000147224.13"	"PRPS1"	chrX	+	107628427	107628750	107628427	107628482	107639294	107639478	59	105	0			148	74	NA	NA	1.0		NA
62	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586301	103586218	103586291	103586648	103587518	62	0	24			84	74	NA	NA	0.0		NA
63	"ENSG00000271147.8"	"ARMCX5-GPRASP2"	chrX	+	102599705	102599859	102599705	102599847	102601463	102601509	63	3	26			86	74	NA	NA	0.09		NA
66	"ENSG00000225470.8"	"JPX"	chrX	+	73944317	73944465	73944317	73944414	73944583	73944662	66	80	0			125	74	NA	NA	1.0		NA
67	"ENSG00000225470.8"	"JPX"	chrX	+	73944341	73944465	73944341	73944414	73994839	73994961	67	30	0			125	74	NA	NA	1.0		NA
70	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71423264	71423116	71423239	71423973	71424066	70	8	24			99	74	NA	NA	0.199		NA
71	"ENSG00000147133.17"	"TAF1"	chrX	+	71458240	71458366	71458240	71458357	71459149	71459251	71	15	1			83	74	NA	NA	0.93		NA
72	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71153476	71153536	72	13	0			148	74	NA	NA	1.0		NA
73	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	73	48	77			148	74	NA	NA	0.238		NA
74	"ENSG00000184634.17"	"MED12"	chrX	+	71127892	71128120	71127892	71128029	71128295	71128440	74	179	12			148	74	NA	NA	0.882		NA
75	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71128853	71128597	71128718	71129113	71129215	75	51	86			148	74	NA	NA	0.229		NA
76	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71131549	71131621	76	94	1			148	74	NA	NA	0.979		NA
77	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132844	71132956	77	104	1			148	74	NA	NA	0.981		NA
78	"ENSG00000184634.17"	"MED12"	chrX	+	71135091	71135374	71135091	71135253	71136280	71136655	78	24	49			148	74	NA	NA	0.197		NA
79	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137557	71137635	79	22	13			83	74	NA	NA	0.601		NA
80	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137560	71137635	80	9	2			83	74	NA	NA	0.8		NA
81	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141414	71141229	71141370	71141882	71141964	81	3	22			118	74	NA	NA	0.079		NA
82	"ENSG00000147168.13"	"IL2RG"	chrX	-	71110155	71110688	71110503	71110688	71109227	71109390	82	593	143			148	74	NA	NA	0.675		NA
83	"ENSG00000204165.6"	"CXorf65"	chrX	-	71106339	71106426	71106358	71106426	71105999	71106137	83	28	8			93	74	NA	NA	0.736		NA
85	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65523707	65523559	65523707	65517986	65518465	85	8	67			148	74	NA	NA	0.056		NA
86	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65529211	65529258	65524964	65525050	86	44	4			148	74	NA	NA	0.846		NA
87	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528875	65529258	65528963	65529258	65528259	65528369	87	21	0			148	74	NA	NA	1.0		NA
88	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528875	65529258	65529211	65529258	65528259	65528369	88	17	18			148	74	NA	NA	0.321		NA
89	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528963	65529258	65529211	65529258	65528259	65528369	89	14	18			148	74	NA	NA	0.28		NA
98	"ENSG00000130119.17"	"GNL3L"	chrX	+	54539039	54539500	54539039	54539101	54540134	54540242	98	5	50			148	74	NA	NA	0.048		NA
99	"ENSG00000130119.17"	"GNL3L"	chrX	+	54540134	54540242	54540134	54540238	54541272	54541389	99	70	1			78	74	NA	NA	0.985		NA
100	"ENSG00000172943.21"	"PHF8"	chrX	-	53984913	53985949	53985815	53985949	53962843	53962939	100	97	1			148	74	NA	NA	0.98		NA
101	"ENSG00000126012.13"	"KDM5C"	chrX	-	53193772	53193851	53193781	53193851	53193436	53193636	101	105	86			83	74	NA	NA	0.521		NA
104	"ENSG00000171365.17"	"CLCN5"	chrX	+	49923406	49923741	49923406	49923482	49925170	49925314	104	9	2			148	74	NA	NA	0.692		NA
105	"ENSG00000269313.5"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49165189	49165361	105	11	0			148	74	NA	NA	1.0		NA
107	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062058	49062234	49062325	107	19	0			133	74	NA	NA	1.0		NA
108	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062104	49062234	49062325	108	11	0			87	74	NA	NA	1.0		NA
109	"ENSG00000147144.13"	"CCDC120"	chrX	+	49062234	49062325	49062234	49062289	49062467	49062601	109	11	3			110	74	NA	NA	0.712		NA
110	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934695	48934867	48934710	48934867	48934463	48934612	110	7	238			89	74	NA	NA	0.024		NA
111	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48909813	48909996	48909852	48909996	48906391	48906543	111	94	6			113	74	NA	NA	0.911		NA
112	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911468	48911646	48911506	48911646	48909813	48909996	112	19	0			112	74	NA	NA	1.0		NA
113	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911468	48911646	48911545	48911646	48909813	48909996	113	32	5			148	74	NA	NA	0.762		NA
114	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911506	48911646	48911545	48911646	48909813	48909996	114	13	5			113	74	NA	NA	0.63		NA
115	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911545	48911958	48911858	48911958	48909813	48909996	115	21	0			148	74	NA	NA	1.0		NA
116	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48575560	48575630	48576313	48576419	116	2317	0			111	74	NA	NA	1.0		NA
117	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575630	48576313	48576419	117	808	0			148	74	NA	NA	1.0		NA
118	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48576313	48576419	118	51	1530			148	74	NA	NA	0.016		NA
119	"ENSG00000102225.17"	"CDK16"	chrX	+	47222260	47222380	47222260	47222342	47223551	47223759	119	55	12			112	74	NA	NA	0.752		NA
120	"ENSG00000102225.17"	"CDK16"	chrX	+	47224384	47224518	47224384	47224476	47224617	47224743	120	533	5			116	74	NA	NA	0.986		NA
121	"ENSG00000182872.16"	"RBM10"	chrX	+	47179879	47180040	47179879	47180037	47180211	47180309	121	67	19			77	74	NA	NA	0.772		NA
122	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090864	45090722	45090832	45106541	45107536	122	104	3			106	74	NA	NA	0.96		NA
123	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090864	45090722	45090832	45107409	45107536	123	170	2			106	74	NA	NA	0.983		NA
124	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45106713	45106541	45106649	45107409	45107536	124	78	16			138	74	NA	NA	0.723		NA
128	"ENSG00000147044.23"	"CASK"	chrX	-	41853096	41853227	41853114	41853227	41787177	41787283	128	4	15			92	74	NA	NA	0.177		NA
129	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333783	41337407	41337465	129	371	0			148	74	NA	NA	1.0		NA
130	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41341483	41341616	130	622	45			148	74	NA	NA	0.874		NA
131	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41343215	41343351	131	607	3			148	74	NA	NA	0.99		NA
132	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344238	41344399	132	644	0			148	74	NA	NA	1.0		NA
133	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344238	41344564	41344238	41344399	41345179	41345324	133	137	574			148	74	NA	NA	0.107		NA
134	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347454	41347314	41347451	41347639	41349884	134	3	409			77	74	NA	NA	0.007		NA
138	"ENSG00000124486.14"	"USP9X"	chrX	+	41229566	41229827	41229566	41229779	41230500	41230596	138	69	193			122	74	NA	NA	0.178		NA
139	"ENSG00000183337.18"	"BCOR"	chrX	-	40052112	40052400	40052218	40052400	40049814	40049991	139	257	0			148	74	NA	NA	1.0		NA
140	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287860	38288041	38276586	38276772	140	14	2			148	74	NA	NA	0.778		NA
141	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287864	38288041	38276586	38276772	141	14	0			148	74	NA	NA	1.0		NA
147	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331589	15331992	15325913	15326046	147	196	21			148	74	NA	NA	0.824		NA
148	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331819	15331992	15325913	15326046	148	174	2			148	74	NA	NA	0.978		NA
149	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331873	15331992	15325913	15326046	149	176	46			148	74	NA	NA	0.657		NA
150	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331819	15331992	15325913	15326046	150	125	2			148	74	NA	NA	0.969		NA
151	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331873	15331992	15325913	15326046	151	127	46			148	74	NA	NA	0.58		NA
152	"ENSG00000165195.16"	"PIGA"	chrX	-	15331819	15331992	15331873	15331992	15325913	15326046	152	81	46			128	74	NA	NA	0.504		NA
153	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331873	15331992	15331215	15331299	153	111	5			148	74	NA	NA	0.917		NA
154	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746956	13746779	13746953	13749426	13749533	154	2	41			77	74	NA	NA	0.045		NA
155	"ENSG00000046651.16"	"OFD1"	chrX	+	13756577	13756771	13756577	13756767	13757659	13757790	155	0	30			78	74	NA	NA	0.0		NA
156	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13761084	13761211	156	70	1			148	74	NA	NA	0.972		NA
157	"ENSG00000196459.15"	"TRAPPC2"	chrX	-	13734043	13734185	13734049	13734185	13719870	13719982	157	58	3			80	74	NA	NA	0.947		NA
158	"ENSG00000101911.13"	"PRPS2"	chrX	+	12799206	12799399	12799206	12799390	12809233	12809332	158	13	62			83	74	NA	NA	0.157		NA
159	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11760402	11760498	159	74	4			148	74	NA	NA	0.902		NA
160	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767052	11766960	11767046	11767144	11767286	160	14	0			80	74	NA	NA	1.0		NA
161	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11772155	11772255	161	79	0			148	74	NA	NA	1.0		NA
170	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50579726	50579830	50579790	50579830	50579425	50579507	170	151	2			138	74	NA	NA	0.976		NA
171	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50294718	50294778	50294725	50294778	50289516	50290597	171	16	8			81	74	NA	NA	0.646		NA
172	"ENSG00000185386.15"	"MAPK11"	chr22	-	50267252	50267286	50267256	50267286	50267126	50267174	172	0	12			78	74	NA	NA	0.0		NA
173	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50256934	50256964	50256598	50256646	173	9	23			148	74	NA	NA	0.164		NA
174	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220191	50221874	50220250	50221874	50219956	50220015	174	14	13			133	74	NA	NA	0.375		NA
175	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220191	50221874	50221274	50221874	50219956	50220015	175	33	0			148	74	NA	NA	1.0		NA
176	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220250	50221874	50221274	50221874	50219956	50220015	176	44	0			148	74	NA	NA	1.0		NA
183	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42628151	42628281	42627303	42627389	183	503	0			148	74	NA	NA	1.0		NA
184	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636478	42636598	42636584	42636598	42631377	42631450	184	75	2			148	74	NA	NA	0.949		NA
185	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636714	42636846	42631377	42631450	185	11	337			148	74	NA	NA	0.016		NA
186	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42581627	42582011	42581928	42582011	42580216	42580359	186	6	21			148	74	NA	NA	0.125		NA
190	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41688078	41688327	41680243	41680364	190	34	0			148	74	NA	NA	1.0		NA
191	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41688151	41688327	41680243	41680364	191	32	0			148	74	NA	NA	1.0		NA
192	"ENSG00000100138.15"	"SNU13"	chr22	-	41688078	41688327	41688151	41688327	41680243	41680364	192	30	0			147	74	NA	NA	1.0		NA
193	"ENSG00000100410.8"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	193	35	65			148	74	NA	NA	0.212		NA
194	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	194	44	3			148	74	NA	NA	0.88		NA
196	"ENSG00000196588.21"	"MRTFA"	chr22	-	40416975	40417046	40416985	40417046	40410281	40411907	196	0	186			84	74	NA	NA	0.0		NA
197	"ENSG00000196588.21"	"MRTFA"	chr22	-	40463220	40463286	40463242	40463286	40435498	40435554	197	230	0			96	74	NA	NA	1.0		NA
198	"ENSG00000239900.14"	"ADSL"	chr22	+	40346528	40346711	40346528	40346656	40349831	40353117	198	122	3			129	74	NA	NA	0.959		NA
199	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40354247	40354327	199	131	6			148	74	NA	NA	0.916		NA
200	"ENSG00000239900.14"	"ADSL"	chr22	+	40358863	40359306	40358863	40359035	40360401	40360492	200	142	1			148	74	NA	NA	0.986		NA
201	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361666	40361487	40361635	40362980	40363071	201	28	163			105	74	NA	NA	0.108		NA
202	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071	202	15	163			116	74	NA	NA	0.055		NA
203	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361677	40361487	40361666	40362980	40363071	203	2	15			85	74	NA	NA	0.104		NA
205	"ENSG00000100316.16"	"RPL3"	chr22	-	39319389	39319623	39319594	39319623	39318399	39318592	205	53	1295			148	74	NA	NA	0.02		NA
207	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38246784	38246885	38246805	38246885	38245934	38246100	207	28	1			95	74	NA	NA	0.956		NA
209	"ENSG00000100142.16"	"POLR2F"	chr22	+	37956772	37956901	37956772	37956842	37959345	37959476	209	22	61			133	74	NA	NA	0.167		NA
211	"ENSG00000100129.18"	"EIF3L"	chr22	+	37851279	37851561	37851279	37851490	37855564	37855644	211	30	1427			145	74	NA	NA	0.011		NA
213	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36875787	36875652	36875783	36876028	36876094	213	1	56			78	74	NA	NA	0.017		NA
217	"ENSG00000100284.22"	"TOM1"	chr22	+	35321958	35322037	35321958	35322019	35323027	35323177	217	121	13			92	74	NA	NA	0.882		NA
218	"ENSG00000100284.22"	"TOM1"	chr22	+	35346929	35346972	35346929	35346969	35347054	35347992	218	3	79			77	74	NA	NA	0.035		NA
222	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31784813	31785107	31784813	31784875	31792032	31792102	222	7	18			148	74	NA	NA	0.163		NA
223	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31797599	31797703	31797599	31797699	31798581	31798656	223	28	2			78	74	NA	NA	0.93		NA
224	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31810520	31810665	31810520	31810641	31814991	31815212	224	2	38			98	74	NA	NA	0.038		NA
225	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31838684	31838845	31838684	31838721	31843094	31843212	225	37	1			148	74	NA	NA	0.949		NA
226	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31905983	31906094	31905983	31906066	31906204	31906975	226	3	13			102	74	NA	NA	0.143		NA
227	"ENSG00000241878.12"	"PISD"	chr22	-	31621333	31621885	31621648	31621885	31620995	31621142	227	93	1			148	74	NA	NA	0.979		NA
228	"ENSG00000184708.18"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360	228	65	7			110	74	NA	NA	0.862		NA
230	"ENSG00000100029.18"	"PES1"	chr22	-	30584364	30584454	30584415	30584454	30581527	30581644	230	281	4			125	74	NA	NA	0.977		NA
234	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403	234	22	4			148	74	NA	NA	0.733		NA
236	"ENSG00000100325.15"	"ASCC2"	chr22	-	29801993	29802208	29802114	29802208	29800990	29801110	236	171	0			148	74	NA	NA	1.0		NA
237	"ENSG00000100325.15"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29825621	29825780	237	24	1			121	74	NA	NA	0.936		NA
238	"ENSG00000100325.15"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29832244	29832342	238	28	13			121	74	NA	NA	0.568		NA
239	"ENSG00000100296.14"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	239	13	91			148	74	NA	NA	0.067		NA
240	"ENSG00000100296.14"	"THOC5"	chr22	-	29528936	29529239	29529161	29529239	29528425	29528466	240	3	74			148	74	NA	NA	0.02		NA
241	"ENSG00000100296.14"	"THOC5"	chr22	-	29543414	29543542	29543428	29543542	29542858	29542956	241	0	62			88	74	NA	NA	0.0		NA
242	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29288786	29288605	29288755	29291564	29291599	242	292	2			105	74	NA	NA	0.99		NA
243	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	243	524	6			148	74	NA	NA	0.978		NA
244	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299598	29299851	244	527	47			148	74	NA	NA	0.849		NA
245	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29300121	29300336	245	760	2			148	74	NA	NA	0.995		NA
246	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29300121	29300525	246	292	2			148	74	NA	NA	0.986		NA
248	"ENSG00000100219.17"	"XBP1"	chr22	-	28799041	28799153	28799056	28799153	28797076	28797205	248	42	625			89	74	NA	NA	0.053		NA
249	"ENSG00000100209.11"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	249	20	0			129	74	NA	NA	1.0		NA
250	"ENSG00000100209.11"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	250	3	7			79	74	NA	NA	0.286		NA
260	"ENSG00000286070.2"	"ENSG00000286070"	chr22	+	24567983	24568176	24567983	24568037	24572017	24572061	260	242	6			148	74	NA	NA	0.953		NA
261	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	261	95	244			101	74	NA	NA	0.222		NA
262	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801135	23800943	23801081	23803294	23803422	262	5	173			128	74	NA	NA	0.016		NA
263	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801964	23800943	23801081	23803294	23803422	263	7	173			148	74	NA	NA	0.02		NA
264	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801964	23800943	23801135	23803294	23803422	264	9	2			148	74	NA	NA	0.692		NA
268	"ENSG00000159496.15"	"RGL4"	chr22	+	23690773	23692209	23690773	23690947	23692334	23692528	268	33	0			148	74	NA	NA	1.0		NA
270	"ENSG00000272578.5"	"ENSG00000272578"	chr22	-	23715008	23715194	23715011	23715194	23714516	23714701	270	22	0			77	74	NA	NA	1.0		NA
272	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23690231	23690356	23690235	23690356	23683724	23683867	272	20	6			78	74	NA	NA	0.76		NA
273	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23694118	23695517	23695172	23695517	23683724	23683867	273	35	11			148	74	NA	NA	0.614		NA
275	"ENSG00000100038.20"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449	275	29	44			148	74	NA	NA	0.248		NA
276	"ENSG00000100038.20"	"TOP3B"	chr22	-	21975904	21976187	21975980	21976187	21975639	21975807	276	33	2			148	74	NA	NA	0.892		NA
277	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670565	21670853	21670565	21670611	21670996	21671059	277	44	59			148	74	NA	NA	0.272		NA
278	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670565	21671059	21670565	21670611	21672329	21672381	278	117	0			148	74	NA	NA	1.0		NA
279	"ENSG00000100023.20"	"PPIL2"	chr22	+	21686891	21687085	21686891	21686998	21687642	21687732	279	19	67			148	74	NA	NA	0.124		NA
280	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694754	21695070	21694754	21694817	21695393	21695496	280	65	8			148	74	NA	NA	0.802		NA
281	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694936	21695070	21694936	21694966	21695393	21695496	281	77	0			148	74	NA	NA	1.0		NA
282	"ENSG00000100023.20"	"PPIL2"	chr22	+	21695393	21695496	21695393	21695486	21696884	21698220	282	28	1			84	74	NA	NA	0.961		NA
283	"ENSG00000161179.14"	"YDJC"	chr22	-	21629542	21629761	21629601	21629761	21629307	21629407	283	46	9			133	74	NA	NA	0.74		NA
287	"ENSG00000099949.21"	"LZTR1"	chr22	+	20983026	20983122	20983026	20983089	20985840	20985897	287	0	27			107	74	NA	NA	0.0		NA
288	"ENSG00000099949.21"	"LZTR1"	chr22	+	20990385	20990969	20990385	20990525	20991627	20991829	288	1	34			148	74	NA	NA	0.014		NA
289	"ENSG00000099949.21"	"LZTR1"	chr22	+	20992793	20992904	20992793	20992897	20993661	20993754	289	26	0			81	74	NA	NA	1.0		NA
