ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
45	"ENSG00000077721.16"	"UBE2A"	chrX	+	119574900	119574981	119574907	119574981	119574562	119574755	45	15	0			81	74	NA	NA	1.0		NA
46	"ENSG00000077721.16"	"UBE2A"	chrX	+	119582587	119582676	119582596	119582676	119581506	119581596	46	10	0			83	74	NA	NA	1.0		NA
48	"ENSG00000131725.14"	"WDR44"	chrX	+	118443559	118443687	118443583	118443687	118442564	118442680	48	13	0			98	74	NA	NA	1.0		NA
49	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682294	111682235	111682294	111681169	111681424	49	36	0			148	74	NA	NA	1.0		NA
54	"ENSG00000147224.13"	"PRPS1"	chrX	+	107640901	107641000	107640903	107641000	107639294	107639478	54	20	0			76	74	NA	NA	1.0		NA
55	"ENSG00000147224.13"	"PRPS1"	chrX	+	107645176	107645350	107645197	107645350	107642365	107642490	55	65	0			95	74	NA	NA	1.0		NA
60	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103684680	103684729	60	13	0			125	74	NA	NA	1.0		NA
62	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103685170	103685260	62	27	7			125	74	NA	NA	0.695		NA
63	"ENSG00000196507.11"	"TCEAL3"	chrX	+	103609037	103609927	103609042	103609927	103608603	103608673	63	10	3			79	74	NA	NA	0.757		NA
72	"ENSG00000126953.8"	"TIMM8A"	chrX	-	101345660	101348401	101345660	101346660	101348532	101348742	72	0	13			148	74	NA	NA	0.0		NA
81	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73998953	74000496	73994839	73994961	81	39	0			148	74	NA	NA	1.0		NA
87	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	73999695	73999092	73999695	73998767	73998844	87	31	0			148	74	NA	NA	1.0		NA
91	"ENSG00000230590.12"	"FTX"	chrX	-	74202650	74203953	74202650	74203909	74274341	74274410	91	13	0			118	74	NA	NA	1.0		NA
95	"ENSG00000230590.12"	"FTX"	chrX	-	74280930	74281085	74280930	74281001	74281701	74281848	95	103	0			148	74	NA	NA	1.0		NA
104	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72495155	72495266	72567888	72568030	104	11	0			76	74	NA	NA	1.0		NA
105	"ENSG00000147162.14"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533103	71533336	105	62	1			104	74	NA	NA	0.978		NA
106	"ENSG00000147133.17"	"TAF1"	chrX	+	71376949	71377191	71377012	71377191	71375166	71375286	106	64	27			137	74	NA	NA	0.561		NA
107	"ENSG00000147133.17"	"TAF1"	chrX	+	71392870	71392994	71392874	71392994	71392568	71392718	107	3	38			78	74	NA	NA	0.07		NA
108	"ENSG00000147133.17"	"TAF1"	chrX	+	71397252	71397466	71397255	71397466	71394066	71394245	108	51	1			77	74	NA	NA	0.98		NA
109	"ENSG00000147133.17"	"TAF1"	chrX	+	71423973	71424066	71424016	71424066	71423116	71423239	109	13	0			117	74	NA	NA	1.0		NA
111	"ENSG00000184634.17"	"MED12"	chrX	+	71119338	71119477	71119372	71119477	71118595	71118853	111	0	29			108	74	NA	NA	0.0		NA
112	"ENSG00000184634.17"	"MED12"	chrX	+	71119685	71119877	71119690	71119877	71119372	71119477	112	19	0			79	74	NA	NA	1.0		NA
113	"ENSG00000184634.17"	"MED12"	chrX	+	71124158	71124388	71124278	71124388	71123593	71123720	113	58	0			148	74	NA	NA	1.0		NA
114	"ENSG00000184634.17"	"MED12"	chrX	+	71127847	71128120	71127892	71128120	71127335	71127467	114	3	7			119	74	NA	NA	0.21		NA
115	"ENSG00000184634.17"	"MED12"	chrX	+	71130011	71130214	71130034	71130214	71129679	71129855	115	1	37			97	74	NA	NA	0.02		NA
117	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137557	71137635	71136878	71137029	117	18	0			148	74	NA	NA	1.0		NA
120	"ENSG00000184634.17"	"MED12"	chrX	+	71137761	71137943	71137855	71137943	71137186	71137392	120	21	0			148	74	NA	NA	1.0		NA
125	"ENSG00000001497.18"	"LAS1L"	chrX	-	65514822	65514973	65514822	65514970	65517986	65518465	125	27	1			77	74	NA	NA	0.963		NA
126	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65518465	65517986	65518073	65520701	65522285	126	48	0			148	74	NA	NA	1.0		NA
128	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522605	65522430	65522493	65523559	65523707	128	10	5			148	74	NA	NA	0.5		NA
129	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522493	65523559	65523707	129	10	5			148	74	NA	NA	0.5		NA
130	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522605	65523559	65523707	130	26	0			148	74	NA	NA	1.0		NA
131	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65523876	65523559	65523707	65524055	65524614	131	11	55			148	74	NA	NA	0.091		NA
132	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524964	65525050	132	14	2			148	74	NA	NA	0.778		NA
134	"ENSG00000235437.9"	"LINC01278"	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	134	4	13			148	74	NA	NA	0.133		NA
151	"ENSG00000130119.17"	"GNL3L"	chrX	+	54543145	54543342	54543206	54543342	54542954	54543038	151	2	65			135	74	NA	NA	0.017		NA
154	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53214688	53214847	154	207	4			148	74	NA	NA	0.963		NA
155	"ENSG00000126012.13"	"KDM5C"	chrX	-	53217142	53217277	53217142	53217274	53217795	53217966	155	41	8			77	74	NA	NA	0.831		NA
162	"ENSG00000101997.13"	"CCDC22"	chrX	+	49242015	49242148	49242065	49242148	49237085	49237263	162	26	0			124	74	NA	NA	1.0		NA
166	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48904745	48905482	48904745	48904892	48906391	48906543	166	17	3			148	74	NA	NA	0.739		NA
167	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48906391	48906543	48906391	48906508	48909813	48909996	167	11	0			109	74	NA	NA	1.0		NA
171	"ENSG00000102145.15"	"GATA1"	chrX	+	48793792	48794311	48794133	48794311	48793171	48793297	171	50	5			148	74	NA	NA	0.833		NA
173	"ENSG00000101940.18"	"WDR13"	chrX	+	48598716	48598957	48598750	48598957	48597957	48598037	173	25	0			108	74	NA	NA	1.0		NA
174	"ENSG00000101940.18"	"WDR13"	chrX	+	48599586	48599717	48599598	48599717	48599352	48599462	174	12	1			86	74	NA	NA	0.912		NA
175	"ENSG00000102317.18"	"RBM3"	chrX	+	48575814	48576083	48575921	48576083	48575560	48575667	175	116	0			148	74	NA	NA	1.0		NA
178	"ENSG00000102225.17"	"CDK16"	chrX	+	47227159	47227223	47227180	47227223	47226993	47227099	178	5	38			95	74	NA	NA	0.093		NA
179	"ENSG00000130985.17"	"UBA1"	chrX	+	47205947	47206113	47206077	47206113	47203540	47203696	179	302	0			148	74	NA	NA	1.0		NA
181	"ENSG00000147050.17"	"KDM6A"	chrX	+	45083459	45083608	45083518	45083608	45082714	45082789	181	46	0			133	74	NA	NA	1.0		NA
182	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45090722	45090864	182	7	30			148	74	NA	NA	0.104		NA
184	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339035	41339083	41337407	41337465	184	1	48			148	74	NA	NA	0.01		NA
185	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339038	41339083	41337407	41337465	185	10	2			148	74	NA	NA	0.714		NA
186	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41339038	41339083	41337407	41337465	186	57	2			77	74	NA	NA	0.965		NA
187	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343220	41343351	41342736	41342836	187	165	0			79	74	NA	NA	1.0		NA
188	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343288	41343351	41342736	41342836	188	255	0			147	74	NA	NA	1.0		NA
189	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343220	41343351	41343288	41343351	41342736	41342836	189	90	0			142	74	NA	NA	1.0		NA
190	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41343215	41343351	190	109	3			148	74	NA	NA	0.948		NA
191	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346493	41346622	41346504	41346622	41346228	41346410	191	0	202			85	74	NA	NA	0.0		NA
192	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347311	41347451	41346504	41346622	192	192	6			148	74	NA	NA	0.941		NA
193	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346504	41346622	193	13	11			148	74	NA	NA	0.371		NA
194	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346858	41347012	194	58	38			77	74	NA	NA	0.595		NA
195	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346858	41347012	195	65	20			148	74	NA	NA	0.619		NA
196	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347859	41347915	41347311	41347451	196	312	7			148	74	NA	NA	0.957		NA
197	"ENSG00000183337.18"	"BCOR"	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	197	45	16			148	74	NA	NA	0.584		NA
204	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16858675	16858822	16862954	16863100	204	46	0			101	74	NA	NA	1.0		NA
207	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15799871	15799953	15799882	15799953	15796141	15796250	207	16	2			85	74	NA	NA	0.874		NA
208	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15822730	15823201	15822844	15823201	15820206	15820316	208	46	0			148	74	NA	NA	1.0		NA
211	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736655	13736678	13735247	13735346	211	21	0			148	74	NA	NA	1.0		NA
212	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13751248	13751368	212	9	11			148	74	NA	NA	0.29		NA
213	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13760114	13760720	13757659	13757790	213	18	13			148	74	NA	NA	0.409		NA
218	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765469	11765729	11763779	11763938	218	15	0			77	74	NA	NA	1.0		NA
219	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765521	11765729	11763779	11763938	219	42	0			129	74	NA	NA	1.0		NA
220	"ENSG00000005302.19"	"MSL3"	chrX	+	11765469	11765729	11765521	11765729	11763779	11763938	220	27	0			126	74	NA	NA	1.0		NA
221	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768572	11768682	11765466	11765729	221	44	15			148	74	NA	NA	0.595		NA
222	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768574	11768682	11765466	11765729	222	44	0			148	74	NA	NA	1.0		NA
223	"ENSG00000005302.19"	"MSL3"	chrX	+	11768572	11768682	11768574	11768682	11765466	11765729	223	15	0			76	74	NA	NA	1.0		NA
236	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	236	50	0			80	74	NA	NA	1.0		NA
237	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	237	56	5			118	74	NA	NA	0.875		NA
238	"ENSG00000177989.14"	"ODF3B"	chr22	-	50530711	50530852	50530711	50530828	50530936	50531058	238	13	0			98	74	NA	NA	1.0		NA
239	"ENSG00000177989.14"	"ODF3B"	chr22	-	50531190	50531341	50531190	50531295	50531569	50531773	239	17	2			120	74	NA	NA	0.84		NA
240	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476	240	10	197			89	74	NA	NA	0.04		NA
241	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529747	50529495	50529719	50529903	50530012	241	60	31			102	74	NA	NA	0.584		NA
242	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529754	50529495	50529719	50529903	50530012	242	63	31			109	74	NA	NA	0.58		NA
244	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	244	34	97			77	74	NA	NA	0.252		NA
245	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523166	50523079	50523166	50522820	50522922	245	195	8			137	74	NA	NA	0.929		NA
246	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	246	3	91			77	74	NA	NA	0.031		NA
247	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	247	39	128			77	74	NA	NA	0.226		NA
248	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	248	15	160			95	74	NA	NA	0.068		NA
249	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	249	14	2			78	74	NA	NA	0.869		NA
251	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284131	50284244	50284131	50284213	50284572	50284665	251	5	20			105	74	NA	NA	0.15		NA
252	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	252	114	3			106	74	NA	NA	0.964		NA
253	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	253	157	70			148	74	NA	NA	0.529		NA
254	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	254	68	3			78	74	NA	NA	0.956		NA
256	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787522	49787389	49787494	49794033	49794294	256	34	91			102	74	NA	NA	0.213		NA
257	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	257	218	91			148	74	NA	NA	0.545		NA
258	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787522	49794033	49794294	258	194	0			148	74	NA	NA	1.0		NA
266	"ENSG00000138964.17"	"PARVG"	chr22	+	44186576	44187878	44187775	44187878	44185807	44185872	266	171	28			148	74	NA	NA	0.753		NA
267	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627431	42627303	42627389	42627604	42627688	267	10	52			116	74	NA	NA	0.109		NA
268	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42628151	42628281	268	80	0			148	74	NA	NA	1.0		NA
269	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42627604	42627688	42630881	42630988	269	88	0			148	74	NA	NA	1.0		NA
270	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42636714	42636846	270	51	0			148	74	NA	NA	1.0		NA
271	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42631377	42631450	42636714	42636846	271	3	30			92	74	NA	NA	0.074		NA
272	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42595536	42595614	42595536	42595603	42596185	42596365	272	48	0			85	74	NA	NA	1.0		NA
273	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602107	42601969	42602056	42602769	42603160	273	13	11			125	74	NA	NA	0.412		NA
275	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42577843	42577962	42577843	42577959	42580216	42580359	275	13	5			77	74	NA	NA	0.714		NA
276	"ENSG00000189306.11"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	276	54	89			148	74	NA	NA	0.233		NA
277	"ENSG00000100207.21"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	277	59	42			107	74	NA	NA	0.493		NA
278	"ENSG00000205702.12"	"CYP2D7"	chr22	-	42141151	42141396	42141151	42141339	42141533	42141675	278	18	10			131	74	NA	NA	0.504		NA
279	"ENSG00000100197.23"	"CYP2D6"	chr22	-	42127841	42127983	42127841	42127934	42128173	42128350	279	12	2			123	74	NA	NA	0.783		NA
282	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41213850	41214026	41213892	41214026	41209695	41209933	282	13	6			116	74	NA	NA	0.58		NA
283	"ENSG00000100359.21"	"SGSM3"	chr22	+	40409249	40409372	40409339	40409372	40408932	40409018	283	94	2			148	74	NA	NA	0.959		NA
284	"ENSG00000239900.14"	"ADSL"	chr22	+	40361087	40361342	40361272	40361342	40360401	40360492	284	19	78			148	74	NA	NA	0.109		NA
285	"ENSG00000128272.18"	"ATF4"	chr22	+	39521257	39521671	39521371	39521671	39520575	39520751	285	283	2			148	74	NA	NA	0.986		NA
286	"ENSG00000100316.16"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39317460	39317629	286	88	3528			148	74	NA	NA	0.012		NA
293	"ENSG00000100055.21"	"CYTH4"	chr22	+	37311455	37312174	37312019	37312174	37310987	37311064	293	188	3			148	74	NA	NA	0.969		NA
295	"ENSG00000100379.18"	"KCTD17"	chr22	+	37057367	37057493	37057397	37057493	37056319	37056411	295	0	14			104	74	NA	NA	0.0		NA
297	"ENSG00000100353.18"	"EIF3D"	chr22	-	36517300	36517493	36517300	36517431	36518762	36518910	297	40	148			136	74	NA	NA	0.128		NA
303	"ENSG00000128284.19"	"APOL3"	chr22	-	36149045	36149371	36149045	36149142	36160668	36160929	303	21	2			148	74	NA	NA	0.84		NA
307	"ENSG00000100284.22"	"TOM1"	chr22	+	35322998	35323177	35323027	35323177	35321958	35322037	307	0	54			103	74	NA	NA	0.0		NA
308	"ENSG00000100284.22"	"TOM1"	chr22	+	35323495	35323630	35323518	35323630	35323027	35323177	308	64	0			97	74	NA	NA	1.0		NA
309	"ENSG00000100284.22"	"TOM1"	chr22	+	35333174	35333497	35333403	35333497	35332980	35333014	309	16	105			148	74	NA	NA	0.071		NA
311	"ENSG00000128245.15"	"YWHAH"	chr22	+	31945499	31945678	31945556	31945678	31944965	31945235	311	13	10			131	74	NA	NA	0.423		NA
314	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31836971	31837155	31836998	31837155	31833914	31833980	314	16	0			101	74	NA	NA	1.0		NA
315	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31836971	31837155	31837093	31837155	31833914	31833980	315	14	0			148	74	NA	NA	1.0		NA
317	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31873171	31873332	31873254	31873332	31870589	31870744	317	1	18			148	74	NA	NA	0.027		NA
320	"ENSG00000241878.12"	"PISD"	chr22	-	31620552	31620713	31620552	31620599	31620995	31621142	320	72	6			148	74	NA	NA	0.857		NA
321	"ENSG00000198089.16"	"SFI1"	chr22	+	31604868	31606430	31606327	31606430	31604308	31604404	321	135	5			148	74	NA	NA	0.931		NA
322	"ENSG00000184708.18"	"EIF4ENIF1"	chr22	-	31447425	31447568	31447425	31447565	31448152	31448232	322	7	5			77	74	NA	NA	0.574		NA
323	"ENSG00000184708.18"	"EIF4ENIF1"	chr22	-	31449347	31449531	31449347	31449408	31450288	31450360	323	25	0			148	74	NA	NA	1.0		NA
324	"ENSG00000100105.18"	"PATZ1"	chr22	-	31328786	31328924	31328786	31328859	31335691	31335863	324	6	16			139	74	NA	NA	0.166		NA
325	"ENSG00000253352.10"	"TUG1"	chr22	+	30972854	30973601	30972923	30973601	30972047	30972172	325	14	2			143	74	NA	NA	0.784		NA
328	"ENSG00000100029.18"	"PES1"	chr22	-	30578836	30578998	30578836	30578995	30579136	30579303	328	97	3			77	74	NA	NA	0.969		NA
329	"ENSG00000100029.18"	"PES1"	chr22	-	30580570	30580701	30580570	30580686	30581011	30581101	329	91	1			89	74	NA	NA	0.987		NA
334	"ENSG00000242114.6"	"MTFP1"	chr22	+	30427121	30427403	30427239	30427403	30426716	30426844	334	14	0			148	74	NA	NA	1.0		NA
335	"ENSG00000242114.6"	"MTFP1"	chr22	+	30427170	30427403	30427239	30427403	30426716	30426844	335	18	0			143	74	NA	NA	1.0		NA
337	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30407414	30407603	30407523	30407603	30407094	30407154	337	34	0			148	74	NA	NA	1.0		NA
338	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30409106	30409282	30409186	30409282	30407414	30407603	338	7	16			148	74	NA	NA	0.179		NA
340	"ENSG00000099992.16"	"TBC1D10A"	chr22	-	30304530	30304651	30304530	30304630	30326672	30326901	340	7	50			95	74	NA	NA	0.098		NA
342	"ENSG00000248751.6"	"ENSG00000248751"	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287	342	0	17			77	74	NA	NA	0.0		NA
343	"ENSG00000100325.15"	"ASCC2"	chr22	-	29822334	29822464	29822334	29822395	29825086	29825257	343	57	0			143	74	NA	NA	1.0		NA
344	"ENSG00000100280.17"	"AP1B1"	chr22	-	29334264	29334410	29334264	29334350	29338989	29339133	344	94	3			134	74	NA	NA	0.945		NA
345	"ENSG00000182944.18"	"EWSR1"	chr22	+	29272379	29272431	29272385	29272431	29272215	29272252	345	29	0			80	74	NA	NA	1.0		NA
346	"ENSG00000182944.18"	"EWSR1"	chr22	+	29273737	29273864	29273740	29273864	29272379	29272431	346	0	17			77	74	NA	NA	0.0		NA
348	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29291564	29291599	29286922	29287134	348	86	3			148	74	NA	NA	0.935		NA
349	"ENSG00000182944.18"	"EWSR1"	chr22	+	29291561	29291599	29291564	29291599	29288605	29288786	349	16	21			77	74	NA	NA	0.423		NA
357	"ENSG00000100109.17"	"TFIP11"	chr22	-	26501899	26502094	26501899	26502052	26503665	26503793	357	8	39			116	74	NA	NA	0.116		NA
360	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510702	26510616	26510667	26512098	26512175	360	19	1			109	74	NA	NA	0.928		NA
361	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510702	26510616	26510692	26512098	26512175	361	16	0			84	74	NA	NA	1.0		NA
371	"ENSG00000133454.16"	"MYO18B"	chr22	+	25835292	25835443	25835295	25835443	25832916	25832997	371	4	7			77	74	NA	NA	0.354		NA
373	"ENSG00000100031.19"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24607953	24608023	373	3	11			77	74	NA	NA	0.208		NA
374	"ENSG00000100031.19"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24609961	24610033	374	15	4			148	74	NA	NA	0.652		NA
375	"ENSG00000100031.19"	"GGT1"	chr22	+	24610413	24610531	24610454	24610531	24610249	24610336	375	5	11			115	74	NA	NA	0.226		NA
377	"ENSG00000100031.19"	"GGT1"	chr22	+	24627409	24627619	24627431	24627619	24623779	24623916	377	8	8			96	74	NA	NA	0.435		NA
378	"ENSG00000138867.17"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083	378	4	19			77	74	NA	NA	0.168		NA
380	"ENSG00000099977.15"	"DDT"	chr22	-	23973103	23973347	23973103	23973343	23973767	23973943	380	10	0			78	74	NA	NA	1.0		NA
381	"ENSG00000099958.15"	"DERL3"	chr22	-	23834502	23836962	23834502	23834932	23837063	23837154	381	15	0			148	74	NA	NA	1.0		NA
382	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23803422	23803294	23803422	23793558	23793688	382	19	0			148	74	NA	NA	1.0		NA
383	"ENSG00000250479.9"	"CHCHD10"	chr22	-	23766127	23766296	23766127	23766275	23767373	23767593	383	0	24			95	74	NA	NA	0.0		NA
384	"ENSG00000159496.15"	"RGL4"	chr22	+	23698554	23699176	23698843	23699176	23698211	23698333	384	11	12			148	74	NA	NA	0.314		NA
385	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23714186	23714342	23714186	23714286	23715008	23715194	385	66	0			130	74	NA	NA	1.0		NA
394	"ENSG00000100023.20"	"PPIL2"	chr22	+	21695393	21695496	21695397	21695496	21694936	21695070	394	18	0			78	74	NA	NA	1.0		NA
396	"ENSG00000183506.17"	"PI4KAP2"	chr22	-	21475210	21476764	21475210	21476741	21477789	21477915	396	11	0			97	74	NA	NA	1.0		NA
397	"ENSG00000183506.17"	"PI4KAP2"	chr22	-	21476001	21476764	21476001	21476160	21477789	21477915	397	11	8			148	74	NA	NA	0.407		NA
398	"ENSG00000183506.17"	"PI4KAP2"	chr22	-	21477996	21478161	21477996	21478101	21478584	21478694	398	0	12			134	74	NA	NA	0.0		NA
