   123	"ENSG00000048707.15"	"VPS13D"	chr1	+	12385259	12385373	12400180	12400330	12382975	12383155	12401607	12401704	0	0
   124	"ENSG00000048707.15"	"VPS13D"	chr1	+	12386184	12386334	12400180	12400330	12385259	12385373	12401607	12401704	0	0
   125	"ENSG00000048707.15"	"VPS13D"	chr1	+	12415086	12415221	12416659	12416827	12403824	12403973	12455997	12456071	0	0
   126	"ENSG00000048707.15"	"VPS13D"	chr1	+	12416659	12416827	12455997	12456130	12415086	12415221	12460200	12460396	0	0
   127	"ENSG00000162572.21"	"SCNN1D"	chr1	+	1281225	1281297	1281410	1281610	1280435	1280666	1282241	1282315	0	0
   128	"ENSG00000117262.19"	"GPR89A"	chr1	+	145608347	145608675	145612201	145612247	145608047	145608175	145616233	145616293	9	1
   129	"ENSG00000117262.19"	"GPR89A"	chr1	+	145645646	145645743	145646183	145646272	145643868	145643978	145647174	145647267	0	0
   130	"ENSG00000186141.9"	"POLR3C"	chr1	+	145836493	145836574	145838055	145838206	145833489	145833582	145839889	145839991	0	0
   131	"ENSG00000186141.9"	"POLR3C"	chr1	+	145836493	145836574	145838055	145838206	145833489	145833582	145842338	145842493	0	0
   132	"ENSG00000121851.13"	"POLR3GL"	chr1	+	145975306	145975436	145977083	145977152	145974824	145974991	145977482	145977539	0	0
   133	"ENSG00000268043.8"	"NBPF12"	chr1	+	146960108	146960318	146966463	146966673	146959970	146960006	146968447	146968550	3	30
   134	"ENSG00000268043.8"	"NBPF12"	chr1	+	146964356	146964429	146964892	146965104	146963094	146963309	146966463	146966673	0	0
   135	"ENSG00000268043.8"	"NBPF12"	chr1	+	146970646	146970719	146976928	146977001	146968447	146968550	146977465	146977671	0	0
   136	"ENSG00000268043.8"	"NBPF12"	chr1	+	146987953	146988126	146989573	146989746	146987233	146987285	146990465	146990517	1	22
   137	"ENSG00000268043.8"	"NBPF12"	chr1	+	146988840	146988949	146990465	146990517	146987953	146988126	146994331	146994601	0	0
   138	"ENSG00000268043.8"	"NBPF12"	chr1	+	146990465	146990517	146991112	146991285	146989573	146989746	146991994	146992046	0	0
   139	"ENSG00000131778.20"	"CHD1L"	chr1	+	147252622	147252735	147254869	147254976	147242676	147242830	147255812	147255927	13	45
   140	"ENSG00000131778.20"	"CHD1L"	chr1	+	147256530	147256562	147259836	147259918	147255812	147255927	147264421	147264584	24	21
   141	"ENSG00000131778.20"	"CHD1L"	chr1	+	147256530	147256562	147259836	147259918	147255812	147255927	147267425	147267518	0	0
   142	"ENSG00000131778.20"	"CHD1L"	chr1	+	147259836	147259918	147264421	147264584	147256530	147256562	147265931	147266087	57	32
   143	"ENSG00000131778.20"	"CHD1L"	chr1	+	147259836	147259918	147264428	147264584	147256530	147256562	147265931	147266087	0	0
   144	"ENSG00000237188.5"	"ENSG00000237188"	chr1	+	147259836	147259918	147265931	147266087	147256530	147256562	147267425	147267518	0	0
   145	"ENSG00000237188.5"	"ENSG00000237188"	chr1	+	147268781	147268878	147272170	147272281	147267425	147267518	147275353	147275468	0	0
   146	"ENSG00000131778.20"	"CHD1L"	chr1	+	147268781	147268878	147272170	147272630	147267425	147267518	147275353	147275468	0	0
   147	"ENSG00000131778.20"	"CHD1L"	chr1	+	147270931	147271005	147272170	147272281	147268781	147268878	147275353	147275468	0	0
   148	"ENSG00000131778.20"	"CHD1L"	chr1	+	147270931	147271005	147272170	147272630	147268781	147268878	147275353	147275468	0	0
   149	"ENSG00000237188.5"	"ENSG00000237188"	chr1	+	147280025	147280191	147284350	147284499	147276103	147276257	147285323	147285487	0	0
   150	"ENSG00000116128.12"	"BCL9"	chr1	+	147611577	147611889	147612882	147612977	147606784	147606866	147614426	147614616	0	0
   151	"ENSG00000116128.12"	"BCL9"	chr1	+	147611577	147611889	147612882	147613199	147606783	147606866	147614426	147614616	0	0
   152	"ENSG00000188092.15"	"GPR89B"	chr1	+	147968331	147968428	147968874	147968963	147966553	147966663	147969866	147969959	0	0
   153	"ENSG00000160072.20"	"ATAD3B"	chr1	+	1482544	1482614	1485015	1485171	1482137	1482303	1485781	1485838	0	0
   154	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	148889783	148889894	148929196	148929273	148868470	148868622	148931799	148931923	0	0
   155	"ENSG00000160072.20"	"ATAD3B"	chr1	+	1489203	1489274	1489691	1489811	1487862	1487914	1490256	1490424	0	0
   156	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	148974513	148974605	148977936	148978053	148972510	148972592	148978277	148978415	0	0
   157	"ENSG00000178104.19"	"PDE4DIP"	chr1	+	149010442	149010595	149012590	149012776	149009567	149009791	149016298	149016550	0	0
   158	"ENSG00000271383.8"	"NBPF19"	chr1	+	149482174	149482226	149486129	149486293	149480141	149480214	149487331	149487383	0	0
   159	"ENSG00000286185.1"	"ENSG00000286185"	chr1	+	149486129	149486293	149487331	149487383	149482174	149482226	149488012	149488185	10	10
   160	"ENSG00000023902.14"	"PLEKHO1"	chr1	+	150156065	150156206	150156910	150157015	150150606	150151058	150157384	150157486	0	0
   161	"ENSG00000023902.14"	"PLEKHO1"	chr1	+	150156065	150156206	150156910	150157015	150150911	150151058	150158818	150159630	0	0
   162	"ENSG00000118292.9"	"C1orf54"	chr1	+	150274086	150274170	150275740	150275799	150272779	150272863	150276521	150276632	0	0
   163	"ENSG00000117360.13"	"PRPF3"	chr1	+	150334934	150335241	150338159	150338326	150332978	150333199	150340397	150340477	92	54
   164	"ENSG00000117360.13"	"PRPF3"	chr1	+	150344375	150344547	150346017	150346136	150344161	150344261	150346407	150346491	0	0
   165	"ENSG00000117360.13"	"PRPF3"	chr1	+	150344433	150344547	150346017	150346136	150344161	150344261	150346407	150346491	0	0
   166	"ENSG00000117360.13"	"PRPF3"	chr1	+	150346017	150346136	150346407	150346491	150344375	150344547	150349156	150349218	27	48
   167	"ENSG00000163125.16"	"RPRD2"	chr1	+	150441880	150441958	150443230	150443283	150440922	150441023	150444250	150444377	0	0
   168	"ENSG00000163125.16"	"RPRD2"	chr1	+	150443230	150443283	150444250	150444377	150441880	150441958	150446225	150446401	0	0
   169	"ENSG00000163125.16"	"RPRD2"	chr1	+	150444250	150444377	150446225	150446401	150443230	150443283	150457287	150457570	0	0
   170	"ENSG00000163125.16"	"RPRD2"	chr1	+	150446225	150446401	150457287	150457570	150444250	150444377	150460059	150460317	0	0
   171	"ENSG00000163125.16"	"RPRD2"	chr1	+	150460059	150460317	150464526	150464727	150457287	150457570	150470560	150473556	0	0
   172	"ENSG00000143374.18"	"TARS2"	chr1	+	150496481	150496628	150496809	150496908	150492184	150492489	150497529	150497587	5	8
   173	"ENSG00000143374.18"	"TARS2"	chr1	+	150496809	150496908	150497529	150497747	150492410	150492489	150498501	150498664	2	41
   174	"ENSG00000143374.18"	"TARS2"	chr1	+	150496809	150496908	150497529	150497747	150496481	150496628	150498501	150498664	2	25
   175	"ENSG00000143374.18"	"TARS2"	chr1	+	150497529	150497747	150498501	150498664	150496809	150496908	150499215	150499293	0	0
   176	"ENSG00000143379.13"	"SETDB1"	chr1	+	150942562	150942688	150942851	150943053	150941328	150941428	150943919	150943993	0	0
   177	"ENSG00000143379.13"	"SETDB1"	chr1	+	150950457	150951090	150951364	150951481	150949366	150949525	150959177	150959347	0	0
   178	"ENSG00000143379.13"	"SETDB1"	chr1	+	150962586	150962719	150962973	150963139	150962129	150962158	150963529	150963741	0	0
   179	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151017811	151017904	151027232	151027327	151008481	151008671	151033805	151034113	0	0
   180	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018466	151018669	151024610	151024795	151017811	151017904	151025514	151025673	0	0
   181	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018466	151018669	151024610	151024795	151017811	151017904	151027232	151027327	0	0
   182	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018466	151018669	151025514	151025673	151017811	151017904	151027232	151027327	7	11
   183	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018556	151018669	151024610	151024795	151017811	151017904	151025514	151025673	0	0
   184	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018556	151018669	151024610	151024795	151017811	151017904	151027232	151027327	0	0
   185	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018556	151018669	151025514	151025673	151017811	151017904	151027232	151027327	1	11
   186	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151024610	151024795	151025514	151025673	151017811	151017904	151027232	151027327	0	0
   187	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151024610	151024795	151025514	151025673	151018466	151018669	151027232	151027327	0	0
   188	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151024610	151024795	151027232	151027327	151017811	151017904	151033805	151035713	0	0
   189	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151025514	151025673	151027232	151027327	151024741	151024795	151033805	151035711	0	0
   190	"ENSG00000143458.12"	"GABPB2"	chr1	+	151088469	151088517	151090405	151090573	151088189	151088297	151093191	151093386	1	57
   191	"ENSG00000143458.12"	"GABPB2"	chr1	+	151090405	151090573	151093191	151093386	151088469	151088517	151097851	151098002	0	0
   192	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151224244	151224279	151224370	151224406	151198551	151199081	151227319	151227400	0	0
   193	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151224370	151224406	151227319	151227400	151224244	151224279	151231670	151231801	16	42
   194	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151227319	151227400	151231670	151231801	151223879	151224279	151232247	151232345	0	0
   195	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151231670	151231801	151232247	151232365	151227266	151227400	151232550	151232641	0	0
   196	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151232247	151232365	151232550	151232703	151231670	151231801	151234196	151234496	0	0
   197	"ENSG00000143398.20"	"PIP5K1A"	chr1	+	151239954	151240039	151242122	151242269	151239129	151239178	151242437	151242567	0	0
   198	"ENSG00000143373.18"	"ZNF687"	chr1	+	151286274	151288406	151289094	151289271	151282298	151282395	151289377	151289540	0	0
   199	"ENSG00000143373.18"	"ZNF687"	chr1	+	151288527	151288706	151289094	151289271	151286274	151288406	151289377	151289540	33	19
   200	"ENSG00000143373.18"	"ZNF687"	chr1	+	151288527	151288706	151289377	151289540	151286274	151288406	151289677	151290007	0	0
   201	"ENSG00000159377.11"	"PSMB4"	chr1	+	151400763	151400845	151401238	151401355	151400441	151400588	151401541	151401630	0	0
   202	"ENSG00000143376.14"	"SNX27"	chr1	+	151662165	151662270	151665932	151666011	151660383	151660862	151668471	151668635	0	0
   203	"ENSG00000160679.13"	"CHTOP"	chr1	+	153636571	153636653	153638294	153638448	153633981	153634343	153642242	153642429	0	0
   204	"ENSG00000160679.13"	"CHTOP"	chr1	+	153636571	153636653	153638294	153638448	153634065	153634343	153642245	153642429	0	0
   205	"ENSG00000143624.14"	"INTS3"	chr1	+	153747278	153747363	153748688	153748755	153746956	153747070	153751094	153751239	0	0
   206	"ENSG00000143624.14"	"INTS3"	chr1	+	153752278	153752408	153753700	153753818	153751094	153751239	153754641	153754739	102	3
   207	"ENSG00000143624.14"	"INTS3"	chr1	+	153764117	153764221	153764689	153764734	153763831	153763886	153764943	153765063	0	0
   208	"ENSG00000143569.19"	"UBAP2L"	chr1	+	154228614	154228725	154234590	154234738	154227281	154227359	154235195	154235291	0	0
   209	"ENSG00000143569.19"	"UBAP2L"	chr1	+	154228614	154228725	154234590	154234759	154227281	154227359	154235195	154235291	0	0
   210	"ENSG00000143569.19"	"UBAP2L"	chr1	+	154228614	154228725	154234590	154234792	154227281	154227359	154235195	154235291	0	0
   211	"ENSG00000143569.19"	"UBAP2L"	chr1	+	154234590	154234759	154235195	154235291	154228614	154228725	154236565	154236611	0	0
