72	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72495155	72495268	72488932	72489041	72567888	72568030
73	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72567888	72568030	72490928	72491006	72568753	72568884
74	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567888	72568030	72568753	72568884	72495155	72495268	72572056	72572109
75	"ENSG00000147133.17"	"TAF1"	chrX	+	71388236	71388378	71388737	71388868	71387260	71387461	71389584	71389665
76	"ENSG00000184634.17"	"MED12"	chrX	+	71120013	71120170	71120970	71121152	71119685	71119877	71121326	71121437
77	"ENSG00000184634.17"	"MED12"	chrX	+	71125350	71125495	71125662	71125713	71124975	71125146	71126035	71126154
78	"ENSG00000184634.17"	"MED12"	chrX	+	71130034	71130214	71131549	71131621	71129679	71129855	71132072	71132206
79	"ENSG00000001497.18"	"LAS1L"	chrX	-	65531356	65531438	65532560	65532630	65529593	65529878	65533609	65533735
83	"ENSG00000235437.9"	"LINC01278"	chrX	-	63432363	63432491	63509943	63510079	63399780	63399903	63516909	63517082
84	"ENSG00000235437.9"	"LINC01278"	chrX	-	63509943	63510079	63516909	63517082	63432363	63432491	63560831	63561071
86	"ENSG00000126012.13"	"KDM5C"	chrX	-	53194138	53194738	53194930	53195068	53193772	53193851	53195230	53195410
87	"ENSG00000126012.13"	"KDM5C"	chrX	-	53194930	53195068	53195230	53195410	53194138	53194738	53195915	53196054
88	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48576313	48576419	48575167	48575283	48577025	48577109
89	"ENSG00000126756.12"	"UXT"	chrX	-	47652080	47652144	47657182	47657290	47651795	47651895	47657571	47657639
90	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47657571	47657639	47652080	47652144	47657781	47657863
91	"ENSG00000147050.17"	"KDM6A"	chrX	+	44961283	44961392	44974665	44974715	44873923	44873987	45010960	45011019
92	"ENSG00000147050.17"	"KDM6A"	chrX	+	45051708	45051802	45053828	45053955	45037654	45037689	45059005	45059104
93	"ENSG00000147050.17"	"KDM6A"	chrX	+	45060021	45060156	45060608	45060764	45059246	45059466	45061323	45061419
94	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090832	45106541	45106713	45089742	45089930	45107409	45107536
95	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090864	45106541	45106713	45089742	45089930	45107409	45107536
96	"ENSG00000147044.23"	"CASK"	chrX	-	41542690	41542806	41553718	41553915	41534892	41534973	41557031	41557100
97	"ENSG00000147044.23"	"CASK"	chrX	-	41542690	41542806	41553718	41553915	41534892	41534973	41559778	41559847
98	"ENSG00000147044.23"	"CASK"	chrX	-	41553718	41553915	41557031	41557100	41542690	41542806	41559778	41559847
99	"ENSG00000147044.23"	"CASK"	chrX	-	41555599	41555635	41557031	41557100	41553718	41553915	41559778	41559847
100	"ENSG00000147044.23"	"CASK"	chrX	-	41557031	41557100	41559778	41559847	41553718	41553915	41561558	41561644
101	"ENSG00000147044.23"	"CASK"	chrX	-	41557031	41557100	41559778	41559847	41555599	41555635	41561558	41561644
102	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343736	41343822	41340011	41342653	41344029	41344128
103	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41344029	41344128	41340011	41342653	41344238	41344399
104	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41341483	41342653	41343736	41343822
105	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343736	41344128	41341483	41342653	41344238	41344399
106	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41342494	41342653	41344029	41344128
107	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343736	41343822	41342494	41342653	41344238	41344399
108	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342494	41342653	41344029	41344128
109	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342736	41342836	41344029	41344128
110	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41342494	41342653	41344238	41344399
111	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41343215	41343351	41344238	41344399
112	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347451	41346228	41346622	41347639	41347694
113	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346493	41346622	41347639	41349867
114	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347454	41346504	41346622	41347639	41349884
115	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41357832	41358000
116	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41364273	41364472
117	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000
118	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472
119	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41357939	41347311	41347451	41364273	41364472
120	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41358000	41347311	41347451	41364273	41364472
121	"ENSG00000124486.14"	"USP9X"	chrX	+	41140655	41140771	41140965	41141217	41136803	41137022	41141292	41141431
122	"ENSG00000124486.14"	"USP9X"	chrX	+	41171837	41171958	41183997	41184128	41170469	41170619	41184396	41184675
123	"ENSG00000124486.14"	"USP9X"	chrX	+	41186516	41186642	41187991	41188117	41184396	41184675	41189308	41189475
124	"ENSG00000124486.14"	"USP9X"	chrX	+	41186516	41186642	41189308	41189475	41184396	41184675	41196250	41196359
125	"ENSG00000124486.14"	"USP9X"	chrX	+	41198527	41198750	41201059	41201280	41197363	41197510	41205302	41205493
126	"ENSG00000124486.14"	"USP9X"	chrX	+	41219101	41219231	41223216	41223402	41218371	41218597	41224741	41224962
130	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024
131	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287864	38288041	38276586	38276772	38290958	38291024
132	"ENSG00000156313.15"	"RPGR"	chrX	-	38290958	38291024	38291392	38291484	38276586	38276772	38297283	38297452
133	"ENSG00000173681.17"	"BCLAF3"	chrX	-	19929784	19929940	19935808	19935898	19912859	19917334	19937504	19937532
134	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852045	16852122	16852550	16852628	16848990	16849301	16852748	16852875
135	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852045	16852122	16852748	16852875	16848990	16849301	16853681	16853842
136	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875
137	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16852748	16852875	16852045	16852122	16853681	16853842
140	"ENSG00000046651.16"	"OFD1"	chrX	+	13751248	13751368	13752703	13753441	13749426	13749533	13755150	13755242
141	"ENSG00000046651.16"	"OFD1"	chrX	+	13751248	13751368	13753367	13753441	13749426	13749533	13755150	13755242
142	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224
143	"ENSG00000047644.20"	"WWC3"	chrX	+	10126113	10126306	10127987	10128161	10125023	10125110	10128556	10128708
144	"ENSG00000006757.12"	"PNPLA4"	chrX	-	7922003	7922098	7925939	7926132	7921712	7921848	7927285	7927413
145	"ENSG00000006757.12"	"PNPLA4"	chrX	-	7922003	7922098	7925939	7926132	7921712	7921848	7927685	7927739
146	"ENSG00000183943.6"	"PRKX"	chrX	-	3641851	3641971	3655148	3655412	3626418	3626514	3670178	3670215
148	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135
149	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50393892	50394135	50406688	50406875	50372019	50372150	50414551	50414689
150	"ENSG00000184164.15"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557
151	"ENSG00000100425.19"	"BRD1"	chr22	-	49804203	49804360	49822950	49824331	49798987	49799119	49827496	49827873
156	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394
157	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709
158	"ENSG00000102043.16"	"MTMR8"	chrX	-	64343610	64343720	64345044	64345177	64337267	64337393	64348659	64348794
159	"ENSG00000100347.15"	"SAMM50"	chr22	+	43963069	43963226	43963285	43963396	43955441	43955598	43964451	43964553
161	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42831548	42831636	42834241	42834325	42826939	42826999	42840943	42841016
162	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42831548	42831636	42840943	42841016	42826939	42826999	42847513	42847632
163	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42835361	42835493	42840943	42841016	42834241	42834325	42847513	42847632
165	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42627688	42628151	42628281	42627303	42627389	42630881	42630988
166	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631450	42636584	42636598	42630881	42630988	42636714	42636846
167	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42636584	42636598	42630881	42630988	42636714	42636846
168	"ENSG00000100393.14"	"EP300"	chr22	+	41131387	41131633	41135812	41135906	41129889	41130003	41137652	41137790
169	"ENSG00000100393.14"	"EP300"	chr22	+	41141047	41141222	41146738	41146816	41140139	41140257	41147836	41147946
170	"ENSG00000100393.14"	"EP300"	chr22	+	41149037	41149175	41149760	41150198	41147836	41147946	41151832	41152012
172	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083
173	"ENSG00000196588.21"	"MRTFA"	chr22	-	40423535	40423685	40424205	40424381	40420846	40421100	40429605	40429767
174	"ENSG00000239900.14"	"ADSL"	chr22	+	40353072	40353117	40353332	40353419	40349831	40350035	40354247	40354327
175	"ENSG00000239900.14"	"ADSL"	chr22	+	40353072	40353117	40354247	40354327	40349831	40350035	40358863	40359035
177	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38139981	38140169	38143104	38143288	38134987	38135084	38145437	38145653
178	"ENSG00000100129.18"	"EIF3L"	chr22	+	37855564	37855644	37858678	37858740	37851279	37851490	37862968	37863038
179	"ENSG00000100129.18"	"EIF3L"	chr22	+	37855564	37855644	37858678	37858740	37851279	37851561	37862968	37863038
180	"ENSG00000100129.18"	"EIF3L"	chr22	+	37862968	37863038	37870175	37870347	37858678	37858740	37875840	37876011
181	"ENSG00000100385.14"	"IL2RB"	chr22	-	37135327	37135442	37136227	37136393	37132383	37132468	37137586	37137735
190	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31778098	31778168	31783906	31783985	31768813	31768863	31784813	31784875
191	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31846833	31846967	31857444	31857553	31845017	31845237	31870589	31870744
192	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31895358	31895954	31897481	31897653	31893581	31893751	31901741	31901802
193	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31897481	31897653	31901741	31901802	31893581	31893751	31905983	31906066
194	"ENSG00000198089.16"	"SFI1"	chr22	+	31546860	31546971	31556941	31557059	31508254	31508376	31561289	31561392
195	"ENSG00000198089.16"	"SFI1"	chr22	+	31550253	31550348	31561289	31561392	31546860	31546971	31573057	31573214
196	"ENSG00000198089.16"	"SFI1"	chr22	+	31604308	31604404	31604868	31604945	31603743	31603819	31606327	31606430
197	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30407414	30407603	30409186	30409282	30406341	30406385	30409425	30409486
198	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30415758	30415865	30415947	30416087	30410595	30410679	30416233	30416403
199	"ENSG00000248751.6"	"ENSG00000248751"	chr22	-	30288705	30288776	30292772	30292851	30287372	30287560	30293650	30293805
200	"ENSG00000100325.15"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550
201	"ENSG00000100325.15"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274
202	"ENSG00000182944.18"	"EWSR1"	chr22	+	29273737	29273864	29278130	29278216	29272379	29272431	29282389	29282557
203	"ENSG00000182944.18"	"EWSR1"	chr22	+	29273740	29273864	29278130	29278216	29272379	29272431	29282389	29282557
204	"ENSG00000182944.18"	"EWSR1"	chr22	+	29278029	29278216	29282389	29282557	29273740	29273864	29286922	29287134
205	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29288786	29288986	29289062	29286922	29287134	29291564	29291599
206	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29288786	29291561	29291599	29286922	29287134	29292136	29292169
207	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29288786	29291564	29291599	29286922	29287134	29292136	29292169
208	"ENSG00000186998.16"	"EMID1"	chr22	+	29254202	29254287	29255270	29255361	29243444	29243489	29258816	29259597
209	"ENSG00000183765.23"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367
211	"ENSG00000183765.23"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28719394	28719485	28725242	28725367
214	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510063	26510281	26511118	26511195	26506774	26506928	26512098	26512175
215	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510667	26511118	26511153	26510063	26510281	26512098	26512175
216	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510667	26511118	26511195	26510063	26510281	26512098	26512175
217	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510692	26511118	26511153	26510063	26510281	26512098	26512175
218	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510692	26511118	26511195	26510063	26510281	26512098	26512175
219	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510702	26511118	26511153	26510063	26510281	26512098	26512175
220	"ENSG00000100109.17"	"TFIP11"	chr22	-	26510616	26510702	26511118	26511195	26510063	26510281	26512098	26512175
223	"ENSG00000100077.16"	"GRK3"	chr22	+	25718244	25718381	25721283	25721397	25714407	25714570	25722288	25729294
224	"ENSG00000138867.17"	"GUCD1"	chr22	-	24547907	24548073	24548916	24549001	24546913	24547005	24554948	24555089
225	"ENSG00000138867.17"	"GUCD1"	chr22	-	24547907	24548073	24548916	24549001	24546913	24547005	24555614	24555935
228	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23686830	23686995	23690231	23690356	23683724	23683867	23694118	23695517
229	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23686830	23686995	23690235	23690356	23683724	23683867	23694118	23695517
230	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23694118	23695517	23700725	23700845	23683724	23683867	23705428	23705541
231	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23695172	23695517	23700725	23700845	23683724	23683867	23705428	23705541
232	"ENSG00000100038.20"	"TOP3B"	chr22	-	21959131	21959232	21959586	21959736	21957026	21958693	21960320	21960449
234	"ENSG00000099917.17"	"MED15"	chr22	+	20575112	20575232	20582610	20582747	20568520	20568631	20582839	20582967
235	"ENSG00000183597.16"	"TANGO2"	chr22	+	20053436	20053551	20055942	20056013	20052464	20052584	20063337	20063442
236	"ENSG00000183597.16"	"TANGO2"	chr22	+	20053436	20053551	20061529	20061683	20052464	20052584	20063337	20063442
237	"ENSG00000183597.16"	"TANGO2"	chr22	+	20055942	20056013	20061529	20061683	20052464	20052584	20063337	20063442
238	"ENSG00000183597.16"	"TANGO2"	chr22	+	20055942	20056013	20063337	20063442	20053436	20053551	20064541	20065925
239	"ENSG00000070010.19"	"UFD1"	chr22	-	19471686	19471808	19475067	19475100	19467872	19468003	19475469	19475602
240	"ENSG00000100084.14"	"HIRA"	chr22	-	19355759	19355865	19356229	19356288	19353995	19354118	19356889	19357051
241	"ENSG00000100084.14"	"HIRA"	chr22	-	19356229	19356288	19361726	19361931	19353995	19354118	19375630	19375792
242	"ENSG00000100084.14"	"HIRA"	chr22	-	19356229	19356288	19356889	19357051	19355759	19355865	19359335	19359484
243	"ENSG00000100084.14"	"HIRA"	chr22	-	19356889	19357051	19359335	19359484	19356229	19356288	19361236	19361341
244	"ENSG00000160310.19"	"PRMT2"	chr21	+	46658744	46658920	46663382	46663554	46649574	46649739	46664294	46665117
245	"ENSG00000160305.18"	"DIP2A"	chr21	+	46541755	46541895	46545136	46545273	46538734	46539991	46545880	46545961
246	"ENSG00000160299.17"	"PCNT"	chr21	+	46388741	46388884	46389198	46389431	46385831	46385983	46390669	46390832
247	"ENSG00000160294.11"	"MCM3AP"	chr21	-	46251528	46251682	46254391	46254526	46246306	46246886	46254775	46254844
248	"ENSG00000160294.11"	"MCM3AP"	chr21	-	46270400	46270563	46272560	46272829	46266981	46267142	46273387	46273585
249	"ENSG00000186866.17"	"POFUT2"	chr21	-	45283382	45283527	45285268	45285328	45282348	45282459	45285677	45285928
250	"ENSG00000184900.16"	"SUMO3"	chr21	-	44808996	44809118	44813975	44814104	44805616	44807040	44817947	44818051
251	"ENSG00000184900.16"	"SUMO3"	chr21	-	44809046	44809118	44813975	44814104	44805616	44807040	44817947	44818062
252	"ENSG00000160218.13"	"TRAPPC10"	chr21	+	44037791	44037927	44052279	44052476	44032090	44032172	44055697	44055893
253	"ENSG00000160218.13"	"TRAPPC10"	chr21	+	44037791	44037927	44055697	44055893	44032090	44032172	44059102	44059214
254	"ENSG00000160218.13"	"TRAPPC10"	chr21	+	44052279	44052476	44055697	44055893	44037791	44037927	44059102	44059214
255	"ENSG00000160218.13"	"TRAPPC10"	chr21	+	44063537	44063785	44074323	44074470	44059102	44059214	44075038	44075153
256	"ENSG00000160208.13"	"RRP1B"	chr21	+	43674635	43674697	43675033	43675163	43673869	43673955	43676271	43676336
260	"ENSG00000160191.18"	"PDE9A"	chr21	+	42686191	42686262	42687916	42687994	42653778	42653883	42698967	42699011
262	"ENSG00000160191.18"	"PDE9A"	chr21	+	42687916	42687994	42732069	42732124	42653778	42653883	42733355	42733426
263	"ENSG00000160191.18"	"PDE9A"	chr21	+	42698967	42699011	42732069	42732124	42653778	42653883	42733355	42733426
265	"ENSG00000160191.18"	"PDE9A"	chr21	+	42731769	42731949	42732069	42732124	42698967	42699011	42733355	42733426
266	"ENSG00000160190.14"	"SLC37A1"	chr21	+	42574817	42574915	42579735	42579800	42568359	42568438	42580344	42581426
271	"ENSG00000185658.14"	"BRWD1"	chr21	-	39209994	39210147	39212665	39212707	39206107	39206274	39213480	39213553
272	"ENSG00000185658.14"	"BRWD1"	chr21	-	39238478	39238573	39247700	39247832	39236718	39236784	39250795	39250889
273	"ENSG00000185658.14"	"BRWD1"	chr21	-	39247700	39247832	39250795	39250889	39238478	39238573	39255644	39255828
274	"ENSG00000185658.14"	"BRWD1"	chr21	-	39250795	39250889	39255644	39255828	39247700	39247832	39258486	39258672
277	"ENSG00000157540.22"	"DYRK1A"	chr21	+	37486466	37486614	37493016	37493163	37480637	37480826	37496117	37496258
278	"ENSG00000157540.22"	"DYRK1A"	chr21	+	37490174	37490461	37493016	37493163	37486147	37486614	37496117	37496258
279	"ENSG00000157540.22"	"DYRK1A"	chr21	+	37490174	37490461	37496117	37496258	37486147	37486614	37505282	37505357
280	"ENSG00000157540.22"	"DYRK1A"	chr21	+	37493016	37493163	37496117	37496258	37490174	37490461	37505282	37505357
281	"ENSG00000157538.14"	"VPS26C"	chr21	-	37233361	37233442	37240495	37240639	37232376	37232451	37267237	37267334
283	"ENSG00000182670.13"	"TTC3"	chr21	+	37087832	37087875	37088195	37088346	37087246	37087401	37088798	37088886
284	"ENSG00000182670.13"	"TTC3"	chr21	+	37094004	37094090	37095349	37095444	37091292	37091413	37096580	37096643
285	"ENSG00000182670.13"	"TTC3"	chr21	+	37148545	37148647	37150077	37150170	37147480	37147603	37150819	37150884
286	"ENSG00000182670.13"	"TTC3"	chr21	+	37150077	37150170	37150819	37150884	37148545	37148647	37151892	37151958
287	"ENSG00000182670.13"	"TTC3"	chr21	+	37157160	37157214	37158130	37158203	37156654	37156906	37159698	37159745
288	"ENSG00000182670.13"	"TTC3"	chr21	+	37192111	37192213	37195674	37196036	37191333	37191424	37197569	37197696
289	"ENSG00000159256.13"	"MORC3"	chr21	+	36349310	36349408	36356619	36356724	36344911	36345031	36359954	36360077
291	"ENSG00000142197.13"	"DOP1B"	chr21	+	36211552	36211651	36211973	36212097	36208714	36208904	36214080	36214190
292	"ENSG00000142197.13"	"DOP1B"	chr21	+	36211552	36211651	36211973	36212097	36208714	36208904	36214441	36214556
293	"ENSG00000142197.13"	"DOP1B"	chr21	+	36211973	36212097	36214080	36214190	36211552	36211651	36214441	36214556
294	"ENSG00000142197.13"	"DOP1B"	chr21	+	36247516	36247628	36248379	36248568	36245047	36246677	36251161	36251284
295	"ENSG00000142197.13"	"DOP1B"	chr21	+	36248379	36248568	36251161	36251284	36247516	36247628	36253771	36253909
296	"ENSG00000142197.13"	"DOP1B"	chr21	+	36280284	36280346	36281482	36281611	36278208	36278355	36288013	36288150
297	"ENSG00000142197.13"	"DOP1B"	chr21	+	36281482	36281611	36288013	36288150	36278208	36278355	36288755	36288811
298	"ENSG00000142197.13"	"DOP1B"	chr21	+	36281482	36281611	36288013	36288150	36280284	36280346	36288755	36288811
299	"ENSG00000185917.14"	"SETD4"	chr21	-	36045581	36046011	36048307	36048396	36043781	36043956	36053582	36053620
300	"ENSG00000159216.19"	"RUNX1"	chr21	-	34880556	34880713	34892924	34892963	34859473	34859578	35048841	35048958
301	"ENSG00000159140.21"	"SON"	chr21	+	33549475	33555391	33557155	33557316	33546212	33546379	33559229	33559376
302	"ENSG00000159140.21"	"SON"	chr21	+	33549475	33555391	33557155	33557316	33546212	33546379	33559586	33559775
303	"ENSG00000159140.21"	"SON"	chr21	+	33557155	33557316	33559229	33559376	33549475	33555391	33559586	33559775
304	"ENSG00000159140.21"	"SON"	chr21	+	33568970	33569087	33573307	33573455	33567156	33567267	33575595	33575667
305	"ENSG00000159131.17"	"GART"	chr21	-	33520363	33520562	33520905	33521015	33517356	33517608	33522187	33522282
306	"ENSG00000159131.17"	"GART"	chr21	-	33524768	33525000	33528166	33528335	33522187	33522282	33528518	33528604
307	"ENSG00000142166.13"	"IFNAR1"	chr21	+	33340998	33341174	33343267	33343422	33335523	33335647	33343534	33343676
308	"ENSG00000142166.13"	"IFNAR1"	chr21	+	33343534	33343676	33345245	33345360	33343267	33343422	33348549	33349077
309	"ENSG00000249624.10"	"ENSG00000249624"	chr21	+	33252661	33252830	33262792	33263637	33248708	33248854	33266011	33266175
310	"ENSG00000249624.10"	"ENSG00000249624"	chr21	+	33252661	33252830	33262792	33263637	33248708	33248854	33268393	33268517
311	"ENSG00000249624.10"	"ENSG00000249624"	chr21	+	33260596	33260727	33268393	33268517	33252661	33252830	33276595	33276753
