ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
41	"ENSG00000147251.16"	"DOCK11"	chrX	+	118543510	118543593	118545322	118545392	118542925	118543015	118546020	118546116	41	219	228			148	144	NA	NA	0.483		NA
42	"ENSG00000147251.16"	"DOCK11"	chrX	+	118566004	118566182	118566573	118566653	118561382	118561517	118568078	118568162	42	203	237			148	148	NA	NA	0.461		NA
43	"ENSG00000131725.14"	"WDR44"	chrX	+	118436701	118436824	118441367	118441559	118432780	118432894	118442243	118442345	43	29	46			148	148	NA	NA	0.387		NA
44	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682235	111682235	111682294	111681169	111681424	111684964	111685103	44	34	62			148	133	NA	NA	0.33		NA
45	"ENSG00000101901.12"	"ALG13"	chrX	+	111689086	111689197	111708026	111708393	111684964	111685103	111711674	111711725	45	7	10			148	148	NA	NA	0.412		NA
46	"ENSG00000101901.12"	"ALG13"	chrX	+	111689086	111689197	111711674	111711725	111684964	111685103	111712483	111712530	46	2	24			148	125	NA	NA	0.066		NA
54	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73994839	73994961	73944340	73944465	73998767	73998844	54	63	6			148	148	NA	NA	0.913		NA
55	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73994839	73994961	55	53	1			148	145	NA	NA	0.981		NA
56	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73994839	73994961	56	53	1			148	141	NA	NA	0.981		NA
57	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73994839	73994961	57	53	3			148	148	NA	NA	0.946		NA
58	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73998767	73998844	58	54	1			148	145	NA	NA	0.981		NA
59	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73998767	73998844	59	54	1			148	141	NA	NA	0.981		NA
60	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73998767	73998844	60	54	2			148	148	NA	NA	0.964		NA
61	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73998767	73998844	61	54	13			148	148	NA	NA	0.806		NA
62	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994863	73994961	73944583	73944662	73998767	73998844	62	54	6			148	148	NA	NA	0.9		NA
63	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73999354	74000496	63	53	0			148	141	NA	NA	1.0		NA
64	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73999354	74000496	64	53	7			148	148	NA	NA	0.883		NA
65	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73998767	73998844	73944583	73944662	73999354	74000496	65	53	4			148	148	NA	NA	0.93		NA
68	"ENSG00000225470.8"	"JPX"	chrX	+	73962730	73962801	73994839	73994961	73944583	73944662	73998767	73998844	68	1	13			145	148	NA	NA	0.073		NA
73	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73994839	73994961	73944583	73944662	73998767	73998844	73	1	13			141	148	NA	NA	0.075		NA
78	"ENSG00000225470.8"	"JPX"	chrX	+	73984443	73984541	73994839	73994961	73944583	73944662	73998767	73998844	78	2	13			148	148	NA	NA	0.133		NA
80	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73944583	73944662	73998953	74000496	80	7	13			148	148	NA	NA	0.35		NA
81	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73944583	73944662	73999354	74000496	81	7	4			148	148	NA	NA	0.636		NA
83	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72495155	72495268	72488932	72489041	72567888	72568030	83	11	26			148	148	NA	NA	0.297		NA
84	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72567888	72568030	72490928	72491006	72568753	72568884	84	23	18			148	148	NA	NA	0.561		NA
85	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567888	72568030	72568753	72568884	72495155	72495268	72572056	72572109	85	19	13			148	148	NA	NA	0.594		NA
86	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71555189	71555385	71537828	71538072	71555953	71556094	86	588	513			148	148	NA	NA	0.534		NA
87	"ENSG00000147162.14"	"OGT"	chrX	+	71554512	71554592	71555953	71556094	71544566	71548023	71556679	71556780	87	562	732			148	148	NA	NA	0.434		NA
88	"ENSG00000147133.17"	"TAF1"	chrX	+	71388236	71388378	71388737	71388868	71387260	71387461	71389584	71389665	88	73	81			148	148	NA	NA	0.474		NA
89	"ENSG00000184634.17"	"MED12"	chrX	+	71120013	71120170	71120970	71121152	71119685	71119877	71121326	71121437	89	50	138			148	148	NA	NA	0.266		NA
90	"ENSG00000184634.17"	"MED12"	chrX	+	71121561	71121816	71122199	71122346	71121326	71121437	71122507	71122607	90	110	79			148	148	NA	NA	0.582		NA
91	"ENSG00000184634.17"	"MED12"	chrX	+	71125350	71125495	71125662	71125713	71124975	71125146	71126035	71126154	91	34	60			148	125	NA	NA	0.324		NA
92	"ENSG00000001497.18"	"LAS1L"	chrX	-	65514822	65514973	65517986	65518465	65512581	65512901	65523559	65523707	92	66	56			148	148	NA	NA	0.541		NA
93	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65520817	65522430	65522493	65517986	65518465	65523559	65523707	93	8	2			137	148	NA	NA	0.812		NA
95	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63643979	63644048	63655493	63655737	63637981	63638209	63665885	63666017	95	25	42			148	143	NA	NA	0.365		NA
97	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63724531	63724711	63754303	63754676	63706257	63706449	63754920	63755078	97	6	30			148	148	NA	NA	0.167		NA
100	"ENSG00000235437.9"	"LINC01278"	chrX	-	63432363	63432491	63509943	63510079	63399780	63399903	63516909	63517082	100	5	9			148	148	NA	NA	0.357		NA
101	"ENSG00000235437.9"	"LINC01278"	chrX	-	63509943	63510079	63516909	63517082	63432363	63432491	63560831	63561071	101	5	5			148	148	NA	NA	0.5		NA
102	"ENSG00000165591.7"	"FAAH2"	chrX	+	57310592	57310729	57331597	57331807	57292497	57292580	57341270	57341390	102	44	15			148	148	NA	NA	0.746		NA
103	"ENSG00000165591.7"	"FAAH2"	chrX	+	57331597	57331807	57341270	57341390	57310592	57310729	57378650	57378786	103	39	21			148	148	NA	NA	0.65		NA
105	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211786	53211906	53214688	53214847	53211496	53211655	53215794	53215976	105	175	252			148	148	NA	NA	0.41		NA
106	"ENSG00000126012.13"	"KDM5C"	chrX	-	53214688	53214847	53215794	53215976	53211496	53211906	53216073	53216197	106	296	248			148	148	NA	NA	0.544		NA
107	"ENSG00000126012.13"	"KDM5C"	chrX	-	53218275	53218398	53220838	53220916	53217795	53217966	53224739	53225422	107	180	307			148	148	NA	NA	0.37		NA
109	"ENSG00000147144.13"	"CCDC120"	chrX	+	49064369	49064664	49065035	49065098	49063860	49064001	49065453	49065628	109	18	5			148	137	NA	NA	0.769		NA
110	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48576313	48576419	48575167	48575283	48577025	48577109	110	915	31			148	148	NA	NA	0.967		NA
111	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47657571	47657639	47652080	47652144	47657781	47657863	111	326	468			142	148	NA	NA	0.421		NA
112	"ENSG00000102225.17"	"CDK16"	chrX	+	47224833	47224890	47224987	47225102	47224617	47224743	47225771	47225866	112	188	247			131	148	NA	NA	0.462		NA
113	"ENSG00000102225.17"	"CDK16"	chrX	+	47224987	47225102	47225771	47225866	47224833	47224890	47225964	47226027	113	267	209			148	148	NA	NA	0.561		NA
114	"ENSG00000147050.17"	"KDM6A"	chrX	+	44961283	44961392	44974665	44974715	44873923	44873987	45010960	45011019	114	119	116			148	124	NA	NA	0.462		NA
115	"ENSG00000147050.17"	"KDM6A"	chrX	+	44974665	44974715	45010960	45011019	44873923	44873987	45020609	45020730	115	3	96			124	133	NA	NA	0.032		NA
116	"ENSG00000147050.17"	"KDM6A"	chrX	+	44974665	44974715	45010960	45011019	44961283	44961392	45020609	45020730	116	128	95			124	133	NA	NA	0.591		NA
117	"ENSG00000147050.17"	"KDM6A"	chrX	+	45010960	45011019	45020609	45020730	44974665	44974715	45034930	45034985	117	147	166			133	148	NA	NA	0.496		NA
118	"ENSG00000147050.17"	"KDM6A"	chrX	+	45051708	45051802	45053828	45053955	45037654	45037689	45059005	45059104	118	177	226			148	148	NA	NA	0.439		NA
119	"ENSG00000147050.17"	"KDM6A"	chrX	+	45060021	45060156	45060608	45060764	45059246	45059466	45061323	45061419	119	13	204			148	148	NA	NA	0.06		NA
120	"ENSG00000147050.17"	"KDM6A"	chrX	+	45078399	45078505	45079145	45079351	45076696	45076826	45082575	45082640	120	222	154			148	148	NA	NA	0.59		NA
121	"ENSG00000147050.17"	"KDM6A"	chrX	+	45089742	45089930	45090722	45090832	45083459	45083608	45107409	45107536	121	32	3			148	148	NA	NA	0.914		NA
122	"ENSG00000147050.17"	"KDM6A"	chrX	+	45089742	45089930	45090722	45090864	45083459	45083608	45107409	45107536	122	32	129			148	148	NA	NA	0.199		NA
123	"ENSG00000147044.23"	"CASK"	chrX	-	41542690	41542806	41553718	41553915	41534892	41534973	41559778	41559847	123	11	32			148	148	NA	NA	0.256		NA
124	"ENSG00000147044.23"	"CASK"	chrX	-	41555599	41555635	41557031	41557100	41553718	41553915	41559778	41559847	124	19	6			143	110	NA	NA	0.709		NA
125	"ENSG00000147044.23"	"CASK"	chrX	-	41787177	41787283	41853114	41853227	41745523	41745601	41922929	41923007	125	100	77			148	148	NA	NA	0.565		NA
126	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41340635	41340814	41337407	41337465	41341483	41341616	126	589	18			148	148	NA	NA	0.97		NA
127	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41340635	41340814	41337407	41337465	41341483	41341616	127	1249	18			122	148	NA	NA	0.988		NA
128	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339038	41339083	41340635	41340814	41337407	41337465	41341483	41341616	128	547	18			119	148	NA	NA	0.974		NA
129	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343736	41343822	41340011	41342653	41344029	41344128	129	733	479			148	148	NA	NA	0.605		NA
130	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41341483	41342653	41343736	41343822	130	778	635			148	148	NA	NA	0.551		NA
131	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41342494	41342653	41344029	41344128	131	733	98			148	148	NA	NA	0.882		NA
132	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342494	41342653	41344029	41344128	132	98	479			148	148	NA	NA	0.17		NA
133	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342736	41342836	41344029	41344128	133	706	538			148	148	NA	NA	0.568		NA
134	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41342494	41342653	41344238	41344399	134	9	890			148	148	NA	NA	0.01		NA
135	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41343215	41343351	41344238	41344399	135	627	975			148	148	NA	NA	0.391		NA
136	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347451	41346228	41346622	41347639	41347694	136	984	521			148	148	NA	NA	0.654		NA
137	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346493	41346622	41347639	41349867	137	984	622			148	148	NA	NA	0.613		NA
138	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347454	41346504	41346622	41347639	41349884	138	984	24			148	148	NA	NA	0.976		NA
139	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41357832	41358000	139	122	130			148	148	NA	NA	0.484		NA
140	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41364273	41364472	140	122	130			148	148	NA	NA	0.484		NA
141	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000	141	293	107			148	148	NA	NA	0.733		NA
142	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472	142	293	107			148	148	NA	NA	0.733		NA
143	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41357939	41347311	41347451	41364273	41364472	143	500	0			148	148	NA	NA	1.0		NA
144	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41358000	41347311	41347451	41364273	41364472	144	500	0			148	148	NA	NA	1.0		NA
145	"ENSG00000124486.14"	"USP9X"	chrX	+	41162789	41162877	41165871	41166214	41152947	41153081	41167481	41167577	145	206	215			148	148	NA	NA	0.489		NA
146	"ENSG00000124486.14"	"USP9X"	chrX	+	41184396	41184675	41186516	41186642	41183997	41184128	41187991	41188117	146	322	199			148	148	NA	NA	0.618		NA
147	"ENSG00000124486.14"	"USP9X"	chrX	+	41186516	41186642	41187991	41188117	41184396	41184675	41189308	41189475	147	272	187			148	148	NA	NA	0.593		NA
148	"ENSG00000124486.14"	"USP9X"	chrX	+	41186516	41186642	41189308	41189475	41184396	41184675	41196250	41196359	148	263	296			148	148	NA	NA	0.47		NA
149	"ENSG00000124486.14"	"USP9X"	chrX	+	41201059	41201280	41205302	41205493	41198527	41198750	41210508	41210682	149	265	164			148	148	NA	NA	0.618		NA
153	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024	153	20	6			148	148	NA	NA	0.769		NA
154	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287864	38288041	38276586	38276772	38290958	38291024	154	17	6			148	148	NA	NA	0.739		NA
155	"ENSG00000156313.15"	"RPGR"	chrX	-	38321026	38321089	38322852	38322945	38318828	38318987	38323398	38323524	155	18	6			148	137	NA	NA	0.735		NA
157	"ENSG00000184831.14"	"APOO"	chrX	-	23868592	23868688	23874402	23874457	23858641	23858733	23878914	23879034	157	10	10			129	148	NA	NA	0.534		NA
158	"ENSG00000130066.17"	"SAT1"	chrX	+	23783799	23783883	23784293	23784403	23783657	23783709	23785327	23785429	158	689	224			148	148	NA	NA	0.755		NA
159	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19687616	19687691	19694994	19695051	19683822	19684028	19695611	19695741	159	4	6			131	148	NA	NA	0.43		NA
160	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18945077	18945158	18941528	18941675	18948743	18948826	160	61	62			148	148	NA	NA	0.496		NA
161	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	161	321	5			148	148	NA	NA	0.985		NA
162	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16852748	16852875	16852045	16852122	16853681	16853842	162	265	164			148	148	NA	NA	0.618		NA
165	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13758448	13760114	13760720	13757659	13757790	13761084	13761211	165	57	103			148	148	NA	NA	0.356		NA
166	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224	166	37	58			148	148	NA	NA	0.389		NA
167	"ENSG00000047644.20"	"WWC3"	chrX	+	10126113	10126306	10127987	10128161	10125023	10125110	10128556	10128708	167	30	31			148	148	NA	NA	0.492		NA
168	"ENSG00000101849.18"	"TBL1X"	chrX	+	9654214	9654322	9684042	9684188	9640272	9640360	9688016	9688275	168	46	26			148	148	NA	NA	0.639		NA
169	"ENSG00000183943.6"	"PRKX"	chrX	-	3626418	3626514	3641851	3641971	3621258	3621316	3655148	3655412	169	168	247			148	148	NA	NA	0.405		NA
171	"ENSG00000100299.18"	"ARSA"	chr22	-	50626153	50626278	50626590	50626760	50625935	50626063	50626833	50627052	171	47	69			148	148	NA	NA	0.405		NA
172	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50626760	50626833	50627052	50626153	50626278	50627165	50627406	172	26	64			148	148	NA	NA	0.289		NA
173	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	173	41	21			148	148	NA	NA	0.661		NA
174	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50393892	50394135	50406688	50406875	50372019	50372150	50414551	50414689	174	101	107			148	148	NA	NA	0.486		NA
175	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50229403	50229577	50233315	50233526	50227906	50228028	50240203	50240367	175	84	108			148	148	NA	NA	0.437		NA
176	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50233315	50233526	50240203	50240367	50229403	50229577	50243718	50244971	176	169	116			148	148	NA	NA	0.593		NA
177	"ENSG00000184164.15"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	177	37	62			148	148	NA	NA	0.374		NA
178	"ENSG00000100425.19"	"BRD1"	chr22	-	49804203	49804360	49822950	49824331	49798987	49799119	49827496	49827873	178	49	132			148	148	NA	NA	0.271		NA
183	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	183	78	128			148	145	NA	NA	0.374		NA
184	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709	184	4	190			148	148	NA	NA	0.021		NA
185	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46974289	46974399	46997633	46997709	46912073	46912188	47037070	47037198	185	98	100			148	148	NA	NA	0.495		NA
186	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46997633	46997709	47037070	47037198	46974289	46974399	47111507	47111603	186	99	61			148	148	NA	NA	0.619		NA
187	"ENSG00000102043.16"	"MTMR8"	chrX	-	64343610	64343720	64345044	64345177	64337267	64337393	64348659	64348794	187	5	12			148	148	NA	NA	0.294		NA
189	"ENSG00000100347.15"	"SAMM50"	chr22	+	43963069	43963226	43963285	43963396	43955441	43955598	43964451	43964553	189	0	133			148	148	NA	NA	0.0		NA
191	"ENSG00000100266.19"	"PACSIN2"	chr22	-	42893456	42893613	42912020	42912157	42890946	42891182	43015020	43015149	191	48	62			148	148	NA	NA	0.436		NA
192	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42822269	42822409	42823655	42823702	42817728	42817857	42826939	42826999	192	80	96			121	148	NA	NA	0.505		NA
193	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42625382	42625481	42626722	42627033	42623788	42623888	42627303	42627389	193	9	4			148	148	NA	NA	0.692		NA
194	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42627688	42628151	42628281	42627303	42627389	42630881	42630988	194	244	184			148	148	NA	NA	0.57		NA
195	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631450	42636584	42636598	42630881	42630988	42636714	42636846	195	2	332			88	147	NA	NA	0.01		NA
196	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42636584	42636598	42630881	42630988	42636714	42636846	196	2	206			88	148	NA	NA	0.016		NA
197	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42587505	42587572	42591954	42592084	42583720	42585968	42595536	42595603	197	96	128			148	141	NA	NA	0.417		NA
198	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42599697	42599793	42601969	42602056	42596185	42596365	42602769	42603160	198	84	231			148	148	NA	NA	0.267		NA
199	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42599697	42599793	42601969	42602107	42596185	42596365	42602769	42603160	199	3	231			148	148	NA	NA	0.013		NA
200	"ENSG00000100403.12"	"ZC3H7B"	chr22	+	41332170	41332227	41338312	41338355	41330022	41330103	41339000	41339191	200	44	55			131	117	NA	NA	0.417		NA
201	"ENSG00000100401.20"	"RANGAP1"	chr22	-	41261445	41261580	41264663	41264843	41257947	41258106	41268096	41268156	201	139	133			148	148	NA	NA	0.511		NA
202	"ENSG00000100393.14"	"EP300"	chr22	+	41137652	41137790	41140139	41140257	41135812	41135906	41141047	41141222	202	353	509			148	148	NA	NA	0.41		NA
203	"ENSG00000100393.14"	"EP300"	chr22	+	41140139	41140257	41141047	41141222	41137652	41137790	41146738	41146816	203	406	346			148	148	NA	NA	0.54		NA
204	"ENSG00000100393.14"	"EP300"	chr22	+	41141047	41141222	41146738	41146816	41140139	41140257	41147836	41147946	204	514	323			148	148	NA	NA	0.614		NA
205	"ENSG00000100393.14"	"EP300"	chr22	+	41147836	41147946	41149037	41149175	41141047	41141222	41149760	41150198	205	8	373			148	148	NA	NA	0.021		NA
206	"ENSG00000100393.14"	"EP300"	chr22	+	41149037	41149175	41149760	41150198	41147836	41147946	41151832	41152012	206	431	228			148	148	NA	NA	0.654		NA
207	"ENSG00000100393.14"	"EP300"	chr22	+	41149760	41150198	41151832	41152012	41149037	41149175	41152205	41152350	207	375	344			148	148	NA	NA	0.522		NA
208	"ENSG00000100393.14"	"EP300"	chr22	+	41151832	41152012	41152205	41152350	41149760	41150198	41154994	41155113	208	227	369			148	148	NA	NA	0.381		NA
209	"ENSG00000100393.14"	"EP300"	chr22	+	41169502	41169616	41170405	41170571	41168720	41168867	41172498	41172663	209	295	308			148	148	NA	NA	0.489		NA
210	"ENSG00000100393.14"	"EP300"	chr22	+	41170405	41170571	41172498	41172663	41169502	41169616	41173622	41173784	210	351	247			148	148	NA	NA	0.587		NA
211	"ENSG00000100387.9"	"RBX1"	chr22	+	40953554	40953633	40964046	40964117	40951377	40951476	40967798	40967884	211	71	162			148	145	NA	NA	0.3		NA
212	"ENSG00000100387.9"	"RBX1"	chr22	+	40964046	40964117	40967798	40967884	40953554	40953633	40972475	40973309	212	108	123			145	148	NA	NA	0.473		NA
213	"ENSG00000100380.15"	"ST13"	chr22	-	40829625	40829674	40830839	40830956	40827095	40827229	40832568	40832671	213	208	274			148	123	NA	NA	0.387		NA
215	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	215	8	13			141	148	NA	NA	0.392		NA
216	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40792524	40792676	40797283	40797336	40779008	40779125	40799022	40799083	216	2	13			127	148	NA	NA	0.152		NA
