ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
196	"ENSG00000102225.17"	"CDK16"	chrX	+	47227159	47227223	47227180	47227223	47226993	47227099	196	29	95			95	74	NA	NA	0.192		NA
197	"ENSG00000130985.17"	"UBA1"	chrX	+	47205947	47206113	47206077	47206113	47203540	47203696	197	614	4			148	74	NA	NA	0.987		NA
198	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45063421	45063817	45061323	45061419	198	132	17			148	74	NA	NA	0.795		NA
199	"ENSG00000147050.17"	"KDM6A"	chrX	+	45083459	45083608	45083518	45083608	45082714	45082789	199	345	1			133	74	NA	NA	0.995		NA
200	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45090722	45090864	200	47	128			148	74	NA	NA	0.155		NA
201	"ENSG00000147044.23"	"CASK"	chrX	-	41534892	41534973	41534892	41534958	41542690	41542806	201	36	1			89	74	NA	NA	0.968		NA
202	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339035	41339083	41337407	41337465	202	50	676			148	74	NA	NA	0.036		NA
203	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339038	41339083	41337407	41337465	203	106	22			148	74	NA	NA	0.707		NA
204	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41339038	41339083	41337407	41337465	204	733	22			77	74	NA	NA	0.97		NA
205	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41341483	41342653	205	159	3			148	74	NA	NA	0.964		NA
206	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41344029	41344128	41342494	41342653	206	864	3			148	74	NA	NA	0.993		NA
207	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343220	41343351	41342736	41342836	207	657	0			79	74	NA	NA	1.0		NA
208	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343288	41343351	41342736	41342836	208	1412	0			147	74	NA	NA	1.0		NA
209	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343220	41343351	41343288	41343351	41342736	41342836	209	755	0			142	74	NA	NA	1.0		NA
210	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41343215	41343351	210	777	88			148	74	NA	NA	0.815		NA
211	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346493	41346622	41346504	41346622	41346228	41346410	211	13	1412			85	74	NA	NA	0.008		NA
212	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347311	41347451	41346504	41346622	212	979	122			148	74	NA	NA	0.8		NA
213	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347314	41347451	41346504	41346622	213	982	21			148	74	NA	NA	0.959		NA
214	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346504	41346622	214	131	21			77	74	NA	NA	0.857		NA
215	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346504	41346622	215	368	130			148	74	NA	NA	0.586		NA
216	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346858	41347012	216	302	195			77	74	NA	NA	0.598		NA
217	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346858	41347012	217	539	107			148	74	NA	NA	0.716		NA
218	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347859	41347915	41347311	41347451	218	1499	33			148	74	NA	NA	0.958		NA
219	"ENSG00000183337.18"	"BCOR"	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	219	73	19			148	74	NA	NA	0.658		NA
220	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38290958	38291024	220	24	0			148	74	NA	NA	1.0		NA
226	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16858675	16858822	16862954	16863100	226	414	2			101	74	NA	NA	0.993		NA
227	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136216813	136218493	136216813	136217258	136219397	136219495	227	25	0			148	74	NA	NA	1.0		NA
228	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136231543	136232220	136231543	136232097	136236243	136236339	228	32	0			148	74	NA	NA	1.0		NA
229	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15799871	15799953	15799882	15799953	15790933	15791013	229	41	7			85	74	NA	NA	0.836		NA
230	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15799871	15799953	15799882	15799953	15796141	15796250	230	24	1			85	74	NA	NA	0.954		NA
231	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15822730	15823201	15822844	15823201	15820206	15820316	231	99	0			148	74	NA	NA	1.0		NA
234	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736655	13736678	13735247	13735346	234	131	4			148	74	NA	NA	0.942		NA
235	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13751248	13751368	235	33	52			148	74	NA	NA	0.241		NA
236	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13760114	13760720	13757659	13757790	236	65	6			148	74	NA	NA	0.844		NA
237	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13768053	13768224	13763744	13763855	237	34	2			148	74	NA	NA	0.895		NA
242	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765469	11765729	11763779	11763938	242	78	2			77	74	NA	NA	0.974		NA
243	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765521	11765729	11763779	11763938	243	157	2			129	74	NA	NA	0.978		NA
244	"ENSG00000005302.19"	"MSL3"	chrX	+	11765469	11765729	11765521	11765729	11763779	11763938	244	81	2			126	74	NA	NA	0.96		NA
245	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768572	11768682	11765466	11765729	245	82	48			148	74	NA	NA	0.461		NA
246	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768574	11768682	11765466	11765729	246	86	2			148	74	NA	NA	0.956		NA
247	"ENSG00000005302.19"	"MSL3"	chrX	+	11768572	11768682	11768574	11768682	11765466	11765729	247	54	2			76	74	NA	NA	0.963		NA
260	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	260	128	3			80	74	NA	NA	0.975		NA
261	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	261	175	17			118	74	NA	NA	0.866		NA
262	"ENSG00000177989.14"	"ODF3B"	chr22	-	50530711	50530852	50530711	50530828	50530936	50531058	262	45	1			98	74	NA	NA	0.971		NA
263	"ENSG00000177989.14"	"ODF3B"	chr22	-	50531190	50531341	50531190	50531295	50531569	50531773	263	39	14			120	74	NA	NA	0.632		NA
264	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476	264	7	145			89	74	NA	NA	0.039		NA
265	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529747	50529495	50529719	50529903	50530012	265	31	49			102	74	NA	NA	0.315		NA
266	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529754	50529495	50529719	50529903	50530012	266	36	49			109	74	NA	NA	0.333		NA
268	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	268	5	50			77	74	NA	NA	0.088		NA
269	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523166	50523079	50523166	50522820	50522922	269	185	3			137	74	NA	NA	0.971		NA
270	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	270	6	125			77	74	NA	NA	0.044		NA
271	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	271	9	59			77	74	NA	NA	0.128		NA
272	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	272	4	92			95	74	NA	NA	0.033		NA
273	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	273	38	2			78	74	NA	NA	0.947		NA
275	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284131	50284244	50284131	50284213	50284572	50284665	275	18	119			105	74	NA	NA	0.096		NA
276	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	276	243	8			106	74	NA	NA	0.955		NA
277	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219956	50220015	277	211	2			148	74	NA	NA	0.981		NA
278	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	278	135	34			148	74	NA	NA	0.665		NA
279	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	279	47	4			78	74	NA	NA	0.918		NA
280	"ENSG00000170638.10"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	280	356	3			148	74	NA	NA	0.983		NA
282	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787522	49787389	49787494	49794033	49794294	282	34	36			102	74	NA	NA	0.407		NA
283	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	283	110	36			148	74	NA	NA	0.604		NA
284	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787522	49794033	49794294	284	88	0			148	74	NA	NA	1.0		NA
