ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
44	"ENSG00000125676.20"	"THOC2"	chrX	-	123696720	123696842	123696720	123696835	123697680	123697751	44	46	2			81	74	NA	NA	0.955		NA
45	"ENSG00000158290.19"	"CUL4B"	chrX	-	120543726	120543964	120543726	120543809	120544113	120544203	45	4	64			148	74	NA	NA	0.03		NA
46	"ENSG00000158290.19"	"CUL4B"	chrX	-	120544480	120544643	120544480	120544550	120545443	120545517	46	72	0			148	74	NA	NA	1.0		NA
48	"ENSG00000077721.16"	"UBE2A"	chrX	+	119574900	119574981	119574907	119574981	119574562	119574755	48	96	8			81	74	NA	NA	0.916		NA
49	"ENSG00000077721.16"	"UBE2A"	chrX	+	119582587	119582676	119582596	119582676	119575374	119575400	49	36	1			83	74	NA	NA	0.97		NA
50	"ENSG00000077721.16"	"UBE2A"	chrX	+	119582587	119582676	119582596	119582676	119581506	119581596	50	187	0			83	74	NA	NA	1.0		NA
52	"ENSG00000131725.14"	"WDR44"	chrX	+	118443559	118443687	118443583	118443687	118442564	118442680	52	42	0			98	74	NA	NA	1.0		NA
53	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682294	111682235	111682294	111681169	111681424	53	52	2			148	74	NA	NA	0.929		NA
54	"ENSG00000160219.12"	"GAB3"	chrX	-	154713206	154713426	154713206	154713423	154716025	154716329	54	12	3			77	74	NA	NA	0.794		NA
58	"ENSG00000147224.13"	"PRPS1"	chrX	+	107640901	107641000	107640903	107641000	107639294	107639478	58	132	6			76	74	NA	NA	0.955		NA
59	"ENSG00000147224.13"	"PRPS1"	chrX	+	107645176	107645350	107645197	107645350	107642365	107642490	59	154	4			95	74	NA	NA	0.968		NA
63	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103684680	103684729	63	51	20			94	74	NA	NA	0.667		NA
64	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103684680	103684729	64	167	20			125	74	NA	NA	0.832		NA
65	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103684680	103684729	65	121	5			105	74	NA	NA	0.945		NA
66	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103685170	103685260	66	50	64			94	74	NA	NA	0.381		NA
67	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103685170	103685260	67	224	64			125	74	NA	NA	0.674		NA
68	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103685170	103685260	68	178	4			105	74	NA	NA	0.969		NA
69	"ENSG00000196507.11"	"TCEAL3"	chrX	+	103609037	103609927	103609042	103609927	103608603	103608673	69	17	4			79	74	NA	NA	0.799		NA
75	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101895813	101895882	101895813	101895879	101897867	101898042	75	8	2			77	74	NA	NA	0.794		NA
78	"ENSG00000126953.8"	"TIMM8A"	chrX	-	101345660	101348401	101345660	101346660	101348532	101348742	78	5	16			148	74	NA	NA	0.135		NA
88	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73999354	74000496	73994839	73994961	88	13	0			148	74	NA	NA	1.0		NA
89	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73999608	74000496	73994839	73994961	89	11	0			148	74	NA	NA	1.0		NA
90	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	73999669	73999354	73999669	73994839	73994961	90	12	0			148	74	NA	NA	1.0		NA
91	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000496	73999608	74000496	73994839	73994961	91	10	0			148	74	NA	NA	1.0		NA
92	"ENSG00000225470.8"	"JPX"	chrX	+	73999354	74000496	73999608	74000496	73994839	73994961	92	10	0			148	74	NA	NA	1.0		NA
94	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000205	73999608	74000205	73998767	73998844	94	10	0			148	74	NA	NA	1.0		NA
95	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000495	73999354	74000495	73998767	73998844	95	12	0			148	74	NA	NA	1.0		NA
98	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274410	74274341	74274371	74280393	74280494	98	16	0			113	74	NA	NA	1.0		NA
99	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274457	74274341	74274371	74280393	74280494	99	19	0			148	74	NA	NA	1.0		NA
100	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274457	74274341	74274410	74280393	74280494	100	9	2			121	74	NA	NA	0.733		NA
101	"ENSG00000230590.12"	"FTX"	chrX	-	74280930	74281085	74280930	74281001	74281701	74281848	101	88	0			148	74	NA	NA	1.0		NA
109	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72490928	72491000	72495155	72495268	109	33	1			80	74	NA	NA	0.968		NA
110	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72495155	72495266	72567888	72568030	110	24	0			76	74	NA	NA	1.0		NA
111	"ENSG00000147162.14"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533103	71533336	111	162	10			104	74	NA	NA	0.92		NA
112	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71533103	71533336	112	157	4			148	74	NA	NA	0.952		NA
113	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072	113	285	15			148	74	NA	NA	0.905		NA
114	"ENSG00000147133.17"	"TAF1"	chrX	+	71376949	71377191	71377012	71377191	71375166	71375286	114	70	7			137	74	NA	NA	0.844		NA
115	"ENSG00000147133.17"	"TAF1"	chrX	+	71392870	71392994	71392874	71392994	71392568	71392718	115	10	55			78	74	NA	NA	0.147		NA
116	"ENSG00000147133.17"	"TAF1"	chrX	+	71397252	71397466	71397255	71397466	71394066	71394245	116	70	4			77	74	NA	NA	0.944		NA
117	"ENSG00000147133.17"	"TAF1"	chrX	+	71423973	71424066	71424016	71424066	71423116	71423239	117	69	4			117	74	NA	NA	0.916		NA
118	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71148062	71148206	71144842	71144964	118	14	0			148	74	NA	NA	1.0		NA
119	"ENSG00000184634.17"	"MED12"	chrX	+	71119338	71119477	71119372	71119477	71118595	71118853	119	11	44			108	74	NA	NA	0.146		NA
120	"ENSG00000184634.17"	"MED12"	chrX	+	71119685	71119877	71119690	71119877	71119372	71119477	120	87	6			79	74	NA	NA	0.931		NA
121	"ENSG00000184634.17"	"MED12"	chrX	+	71124158	71124388	71124278	71124388	71123593	71123720	121	145	0			148	74	NA	NA	1.0		NA
122	"ENSG00000184634.17"	"MED12"	chrX	+	71127847	71128120	71127892	71128120	71127335	71127467	122	26	59			119	74	NA	NA	0.215		NA
123	"ENSG00000184634.17"	"MED12"	chrX	+	71130011	71130214	71130034	71130214	71129679	71129855	123	5	55			97	74	NA	NA	0.065		NA
124	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137383	71137233	71137383	71136878	71137029	124	51	4			121	74	NA	NA	0.886		NA
125	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137557	71137635	71136878	71137029	125	48	4			148	74	NA	NA	0.857		NA
126	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137560	71137635	71136878	71137029	126	51	1			148	74	NA	NA	0.962		NA
128	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137383	128	16	2			77	74	NA	NA	0.885		NA
129	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137392	129	29	6			77	74	NA	NA	0.823		NA
130	"ENSG00000184634.17"	"MED12"	chrX	+	71137761	71137943	71137855	71137943	71137186	71137392	130	45	1			148	74	NA	NA	0.957		NA
131	"ENSG00000184634.17"	"MED12"	chrX	+	71140634	71140857	71140647	71140857	71137855	71137943	131	34	1			87	74	NA	NA	0.967		NA
132	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141370	71141232	71141370	71140634	71140857	132	10	1			77	74	NA	NA	0.906		NA
135	"ENSG00000001497.18"	"LAS1L"	chrX	-	65514822	65514973	65514822	65514970	65517986	65518465	135	42	5			77	74	NA	NA	0.89		NA
136	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65518465	65517986	65518073	65520701	65522285	136	61	1			148	74	NA	NA	0.968		NA
137	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522313	65517986	65522285	65522430	65522493	137	4	7			102	74	NA	NA	0.293		NA
138	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65522285	65520701	65520817	65522430	65522493	138	33	1			148	74	NA	NA	0.943		NA
139	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522605	65522430	65522493	65523559	65523707	139	10	1			148	74	NA	NA	0.833		NA
140	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522493	65523559	65523707	140	10	1			148	74	NA	NA	0.833		NA
141	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522605	65523559	65523707	141	15	0			148	74	NA	NA	1.0		NA
142	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65523876	65523559	65523707	65524055	65524614	142	10	85			148	74	NA	NA	0.056		NA
143	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524964	65525050	143	56	41			148	74	NA	NA	0.406		NA
144	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63655493	63658064	63655493	63655737	63665885	63666017	144	1	9			148	74	NA	NA	0.053		NA
145	"ENSG00000235437.9"	"LINC01278"	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	145	14	8			148	74	NA	NA	0.467		NA
162	"ENSG00000130119.17"	"GNL3L"	chrX	+	54543145	54543342	54543206	54543342	54542954	54543038	162	9	55			135	74	NA	NA	0.082		NA
163	"ENSG00000172943.21"	"PHF8"	chrX	-	54042630	54042820	54042630	54042809	54044874	54044949	163	16	0			85	74	NA	NA	1.0		NA
165	"ENSG00000126012.13"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198976	53199158	165	263	1			148	74	NA	NA	0.992		NA
166	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53214688	53214847	166	188	1			148	74	NA	NA	0.989		NA
167	"ENSG00000126012.13"	"KDM5C"	chrX	-	53217142	53217277	53217142	53217274	53217795	53217966	167	209	65			77	74	NA	NA	0.756		NA
174	"ENSG00000101997.13"	"CCDC22"	chrX	+	49242015	49242148	49242065	49242148	49237085	49237263	174	34	0			124	74	NA	NA	1.0		NA
177	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48903183	48905482	48903183	48903465	48906391	48906543	177	35	0			148	74	NA	NA	1.0		NA
178	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48904745	48905482	48904745	48904892	48906391	48906543	178	63	30			148	74	NA	NA	0.512		NA
179	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48906391	48906543	48906391	48906508	48909813	48909996	179	103	1			109	74	NA	NA	0.986		NA
180	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895501	48895351	48895454	48896758	48896858	180	21	0			121	74	NA	NA	1.0		NA
181	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895454	48896758	48896858	181	46	0			148	74	NA	NA	1.0		NA
182	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895501	48896758	48896858	182	31	5			148	74	NA	NA	0.756		NA
183	"ENSG00000102145.15"	"GATA1"	chrX	+	48793792	48794311	48794133	48794311	48793171	48793297	183	477	32			148	74	NA	NA	0.882		NA
185	"ENSG00000101940.18"	"WDR13"	chrX	+	48598716	48598957	48598750	48598957	48597957	48598037	185	77	2			108	74	NA	NA	0.963		NA
186	"ENSG00000101940.18"	"WDR13"	chrX	+	48599586	48599717	48599598	48599717	48599352	48599462	186	91	6			86	74	NA	NA	0.929		NA
187	"ENSG00000102317.18"	"RBM3"	chrX	+	48575814	48576083	48575921	48576083	48575560	48575667	187	72	1			148	74	NA	NA	0.973		NA
188	"ENSG00000017483.16"	"SLC38A5"	chrX	-	48460985	48461086	48460985	48461076	48461717	48461797	188	34	0			84	74	NA	NA	1.0		NA
190	"ENSG00000102226.10"	"USP11"	chrX	+	47239350	47239907	47239789	47239907	47239069	47239179	190	72	2			148	74	NA	NA	0.947		NA
191	"ENSG00000102225.17"	"CDK16"	chrX	+	47227159	47227223	47227180	47227223	47226993	47227099	191	8	113			95	74	NA	NA	0.052		NA
192	"ENSG00000130985.17"	"UBA1"	chrX	+	47205947	47206113	47206077	47206113	47203540	47203696	192	533	0			148	74	NA	NA	1.0		NA
193	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45063421	45063817	45061323	45061419	193	112	20			148	74	NA	NA	0.737		NA
194	"ENSG00000147050.17"	"KDM6A"	chrX	+	45083459	45083608	45083518	45083608	45082714	45082789	194	205	2			133	74	NA	NA	0.983		NA
195	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45090722	45090864	195	45	99			148	74	NA	NA	0.185		NA
196	"ENSG00000147044.23"	"CASK"	chrX	-	41534892	41534973	41534892	41534958	41542690	41542806	196	14	0			89	74	NA	NA	1.0		NA
197	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339035	41339083	41337407	41337465	197	15	371			148	74	NA	NA	0.02		NA
198	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339038	41339083	41337407	41337465	198	56	17			148	74	NA	NA	0.622		NA
199	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41339038	41339083	41337407	41337465	199	413	17			77	74	NA	NA	0.959		NA
200	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343220	41343351	41342736	41342836	200	420	0			79	74	NA	NA	1.0		NA
201	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343288	41343351	41342736	41342836	201	927	0			147	74	NA	NA	1.0		NA
202	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343220	41343351	41343288	41343351	41342736	41342836	202	507	0			142	74	NA	NA	1.0		NA
203	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41343215	41343351	203	533	9			148	74	NA	NA	0.967		NA
204	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346493	41346622	41346504	41346622	41346228	41346410	204	7	826			85	74	NA	NA	0.007		NA
205	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347311	41347451	41346504	41346622	205	665	37			148	74	NA	NA	0.9		NA
206	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347314	41347451	41346504	41346622	206	667	3			148	74	NA	NA	0.991		NA
207	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346504	41346622	207	40	3			77	74	NA	NA	0.928		NA
208	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346504	41346622	208	110	7			148	74	NA	NA	0.887		NA
209	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346858	41347012	209	281	176			77	74	NA	NA	0.605		NA
210	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346858	41347012	210	351	37			148	74	NA	NA	0.826		NA
211	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347859	41347915	41347311	41347451	211	937	14			148	74	NA	NA	0.971		NA
212	"ENSG00000183337.18"	"BCOR"	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	212	289	83			148	74	NA	NA	0.635		NA
213	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38290958	38291024	213	10	0			148	74	NA	NA	1.0		NA
218	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16858675	16858822	16862954	16863100	218	594	11			101	74	NA	NA	0.975		NA
219	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136216813	136218493	136216813	136217258	136219397	136219495	219	36	0			148	74	NA	NA	1.0		NA
220	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136231543	136232220	136231543	136232097	136236243	136236339	220	37	0			148	74	NA	NA	1.0		NA
221	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15799871	15799953	15799882	15799953	15790933	15791013	221	22	6			85	74	NA	NA	0.761		NA
223	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15822730	15823201	15822844	15823201	15820206	15820316	223	28	0			148	74	NA	NA	1.0		NA
224	"ENSG00000165195.16"	"PIGA"	chrX	-	15324664	15325152	15324664	15324871	15325913	15326046	224	126	7			148	74	NA	NA	0.9		NA
227	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736655	13736678	13735247	13735346	227	48	2			148	74	NA	NA	0.923		NA
228	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13751248	13751368	228	13	25			148	74	NA	NA	0.206		NA
229	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13760114	13760720	13757659	13757790	229	24	3			148	74	NA	NA	0.8		NA
230	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13768053	13768224	13763744	13763855	230	15	1			148	74	NA	NA	0.882		NA
235	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765469	11765729	11763779	11763938	235	26	0			77	74	NA	NA	1.0		NA
236	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765521	11765729	11763779	11763938	236	59	0			129	74	NA	NA	1.0		NA
237	"ENSG00000005302.19"	"MSL3"	chrX	+	11765469	11765729	11765521	11765729	11763779	11763938	237	33	0			126	74	NA	NA	1.0		NA
238	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768572	11768682	11765466	11765729	238	24	16			148	74	NA	NA	0.429		NA
239	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768574	11768682	11765466	11765729	239	24	0			148	74	NA	NA	1.0		NA
240	"ENSG00000005302.19"	"MSL3"	chrX	+	11768572	11768682	11768574	11768682	11765466	11765729	240	16	0			76	74	NA	NA	1.0		NA
241	"ENSG00000047648.23"	"ARHGAP6"	chrX	-	11142232	11144245	11142232	11142313	11156528	11156626	241	9	1			148	74	NA	NA	0.818		NA
254	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	254	37	1			80	74	NA	NA	0.972		NA
255	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	255	66	12			118	74	NA	NA	0.775		NA
256	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50579425	50579507	50579425	50579458	50579790	50579830	256	86	0			123	74	NA	NA	1.0		NA
259	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476	259	2	20			89	74	NA	NA	0.077		NA
263	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	263	8	63			77	74	NA	NA	0.109		NA
264	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523166	50523079	50523166	50522820	50522922	264	183	1			137	74	NA	NA	0.99		NA
265	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	265	4	60			77	74	NA	NA	0.06		NA
266	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	266	5	35			77	74	NA	NA	0.121		NA
267	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	267	10	38			95	74	NA	NA	0.17		NA
268	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	268	23	0			78	74	NA	NA	1.0		NA
270	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284131	50284244	50284131	50284213	50284572	50284665	270	6	60			105	74	NA	NA	0.066		NA
271	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	271	132	2			106	74	NA	NA	0.979		NA
272	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	272	42	46			148	74	NA	NA	0.313		NA
273	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	273	20	0			78	74	NA	NA	1.0		NA
274	"ENSG00000170638.10"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	274	379	8			148	74	NA	NA	0.959		NA
276	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787522	49787389	49787494	49794033	49794294	276	10	23			102	74	NA	NA	0.24		NA
277	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	277	72	23			148	74	NA	NA	0.61		NA
278	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787522	49794033	49794294	278	66	0			148	74	NA	NA	1.0		NA
285	"ENSG00000248405.10"	"PRR5-ARHGAP8"	chr22	+	44859679	44859834	44859730	44859834	44848931	44849060	285	10	0			125	74	NA	NA	1.0		NA
286	"ENSG00000138964.17"	"PARVG"	chr22	+	44186576	44187878	44187775	44187878	44185807	44185872	286	68	47			148	74	NA	NA	0.42		NA
287	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627431	42627303	42627389	42627604	42627688	287	13	308			116	74	NA	NA	0.026		NA
288	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42628151	42628281	288	410	0			148	74	NA	NA	1.0		NA
289	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42627604	42627688	42630881	42630988	289	482	1			148	74	NA	NA	0.996		NA
290	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42636714	42636846	290	226	0			148	74	NA	NA	1.0		NA
291	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42631377	42631450	42636714	42636846	291	2	223			92	74	NA	NA	0.007		NA
292	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42595536	42595614	42595536	42595603	42596185	42596365	292	135	2			85	74	NA	NA	0.983		NA
293	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602107	42601969	42602056	42602769	42603160	293	9	38			125	74	NA	NA	0.123		NA
294	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42555336	42556674	42555336	42556238	42574679	42574818	294	16	0			148	74	NA	NA	1.0		NA
