ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
48	"ENSG00000077721.16"	"UBE2A"	chrX	+	119574900	119574981	119574907	119574981	119574562	119574755	48	27	2			81	74	NA	NA	0.925		NA
49	"ENSG00000077721.16"	"UBE2A"	chrX	+	119582587	119582676	119582596	119582676	119581506	119581596	49	115	0			83	74	NA	NA	1.0		NA
51	"ENSG00000131725.14"	"WDR44"	chrX	+	118443559	118443687	118443583	118443687	118442564	118442680	51	23	1			98	74	NA	NA	0.946		NA
52	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682294	111682235	111682294	111681169	111681424	52	82	1			148	74	NA	NA	0.976		NA
53	"ENSG00000160219.12"	"GAB3"	chrX	-	154713206	154713426	154713206	154713423	154716025	154716329	53	8	5			77	74	NA	NA	0.606		NA
57	"ENSG00000147224.13"	"PRPS1"	chrX	+	107640901	107641000	107640903	107641000	107639294	107639478	57	90	4			76	74	NA	NA	0.956		NA
58	"ENSG00000147224.13"	"PRPS1"	chrX	+	107645176	107645350	107645197	107645350	107642365	107642490	58	63	3			95	74	NA	NA	0.942		NA
62	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103684680	103684729	62	29	9			94	74	NA	NA	0.717		NA
63	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103684680	103684729	63	90	9			125	74	NA	NA	0.855		NA
64	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103684680	103684729	64	62	1			105	74	NA	NA	0.978		NA
65	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103678498	103678600	103685170	103685260	65	29	18			94	74	NA	NA	0.559		NA
66	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678600	103685170	103685260	66	105	18			125	74	NA	NA	0.775		NA
67	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678651	103678498	103678620	103685170	103685260	67	77	1			105	74	NA	NA	0.982		NA
74	"ENSG00000166432.16"	"ZMAT1"	chrX	-	101895813	101895882	101895813	101895879	101897867	101898042	74	21	8			77	74	NA	NA	0.716		NA
77	"ENSG00000126953.8"	"TIMM8A"	chrX	-	101345660	101348401	101345660	101346660	101348532	101348742	77	3	7			148	74	NA	NA	0.176		NA
87	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73999354	74000496	73994839	73994961	87	12	0			148	74	NA	NA	1.0		NA
88	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73999608	74000496	73994839	73994961	88	17	0			148	74	NA	NA	1.0		NA
89	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	73999669	73999354	73999669	73994839	73994961	89	12	0			148	74	NA	NA	1.0		NA
90	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000496	73999608	74000496	73994839	73994961	90	17	0			148	74	NA	NA	1.0		NA
91	"ENSG00000225470.8"	"JPX"	chrX	+	73999354	74000496	73999608	74000496	73994839	73994961	91	15	0			148	74	NA	NA	1.0		NA
93	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000205	73999608	74000205	73998767	73998844	93	19	0			148	74	NA	NA	1.0		NA
94	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000495	73999354	74000495	73998767	73998844	94	14	0			148	74	NA	NA	1.0		NA
97	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274410	74274341	74274371	74280393	74280494	97	29	0			113	74	NA	NA	1.0		NA
98	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274457	74274341	74274371	74280393	74280494	98	52	0			148	74	NA	NA	1.0		NA
99	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274457	74274341	74274410	74280393	74280494	99	40	5			121	74	NA	NA	0.83		NA
100	"ENSG00000230590.12"	"FTX"	chrX	-	74280930	74281085	74280930	74281001	74281701	74281848	100	136	0			148	74	NA	NA	1.0		NA
108	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72490928	72491000	72495155	72495268	108	16	1			80	74	NA	NA	0.937		NA
110	"ENSG00000147162.14"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533103	71533336	110	273	9			104	74	NA	NA	0.956		NA
111	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71533103	71533336	111	170	3			148	74	NA	NA	0.966		NA
112	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072	112	435	12			148	74	NA	NA	0.948		NA
113	"ENSG00000147133.17"	"TAF1"	chrX	+	71376949	71377191	71377012	71377191	71375166	71375286	113	63	11			137	74	NA	NA	0.756		NA
114	"ENSG00000147133.17"	"TAF1"	chrX	+	71392870	71392994	71392874	71392994	71392568	71392718	114	5	69			78	74	NA	NA	0.064		NA
115	"ENSG00000147133.17"	"TAF1"	chrX	+	71397252	71397466	71397255	71397466	71394066	71394245	115	77	9			77	74	NA	NA	0.892		NA
116	"ENSG00000147133.17"	"TAF1"	chrX	+	71423973	71424066	71424016	71424066	71423116	71423239	116	79	2			117	74	NA	NA	0.962		NA
117	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71148062	71148206	71144842	71144964	117	13	0			148	74	NA	NA	1.0		NA
118	"ENSG00000184634.17"	"MED12"	chrX	+	71119338	71119477	71119372	71119477	71118595	71118853	118	13	37			108	74	NA	NA	0.194		NA
119	"ENSG00000184634.17"	"MED12"	chrX	+	71119685	71119877	71119690	71119877	71119372	71119477	119	70	3			79	74	NA	NA	0.956		NA
120	"ENSG00000184634.17"	"MED12"	chrX	+	71124158	71124388	71124278	71124388	71123593	71123720	120	88	1			148	74	NA	NA	0.978		NA
121	"ENSG00000184634.17"	"MED12"	chrX	+	71127847	71128120	71127892	71128120	71127335	71127467	121	15	64			119	74	NA	NA	0.127		NA
122	"ENSG00000184634.17"	"MED12"	chrX	+	71130011	71130214	71130034	71130214	71129679	71129855	122	7	36			97	74	NA	NA	0.129		NA
123	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137383	71137233	71137383	71136878	71137029	123	30	2			121	74	NA	NA	0.902		NA
124	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137557	71137635	71136878	71137029	124	26	4			148	74	NA	NA	0.765		NA
126	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137392	126	15	1			77	74	NA	NA	0.935		NA
127	"ENSG00000184634.17"	"MED12"	chrX	+	71137761	71137943	71137855	71137943	71137186	71137392	127	18	0			148	74	NA	NA	1.0		NA
128	"ENSG00000184634.17"	"MED12"	chrX	+	71140634	71140857	71140647	71140857	71137855	71137943	128	19	2			87	74	NA	NA	0.89		NA
132	"ENSG00000001497.18"	"LAS1L"	chrX	-	65514822	65514973	65514822	65514970	65517986	65518465	132	13	3			77	74	NA	NA	0.806		NA
133	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65518465	65517986	65518073	65520701	65522285	133	39	1			148	74	NA	NA	0.951		NA
134	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522313	65517986	65522285	65522430	65522493	134	10	0			102	74	NA	NA	1.0		NA
135	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522605	65522430	65522493	65523559	65523707	135	13	0			148	74	NA	NA	1.0		NA
136	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522493	65523559	65523707	136	13	0			148	74	NA	NA	1.0		NA
137	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522605	65523559	65523707	137	15	0			148	74	NA	NA	1.0		NA
138	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65523876	65523559	65523707	65524055	65524614	138	9	49			148	74	NA	NA	0.084		NA
139	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524964	65525050	139	37	15			148	74	NA	NA	0.552		NA
140	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63655493	63658064	63655493	63655737	63665885	63666017	140	3	9			148	74	NA	NA	0.143		NA
141	"ENSG00000235437.9"	"LINC01278"	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	141	8	3			148	74	NA	NA	0.571		NA
158	"ENSG00000130119.17"	"GNL3L"	chrX	+	54543145	54543342	54543206	54543342	54542954	54543038	158	9	38			135	74	NA	NA	0.115		NA
159	"ENSG00000172943.21"	"PHF8"	chrX	-	54042630	54042820	54042630	54042809	54043761	54044473	159	47	2			85	74	NA	NA	0.953		NA
160	"ENSG00000172943.21"	"PHF8"	chrX	-	54042630	54042836	54042630	54042809	54043761	54044473	160	11	2			101	74	NA	NA	0.801		NA
161	"ENSG00000172943.21"	"PHF8"	chrX	-	54042630	54042836	54042630	54042820	54043761	54044473	161	3	39			90	74	NA	NA	0.059		NA
164	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53214688	53214847	164	123	3			148	74	NA	NA	0.953		NA
165	"ENSG00000126012.13"	"KDM5C"	chrX	-	53217142	53217277	53217142	53217274	53217795	53217966	165	150	42			77	74	NA	NA	0.774		NA
172	"ENSG00000101997.13"	"CCDC22"	chrX	+	49242015	49242148	49242065	49242148	49237085	49237263	172	13	0			124	74	NA	NA	1.0		NA
175	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48903183	48905482	48903183	48903465	48906391	48906543	175	15	0			148	74	NA	NA	1.0		NA
176	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48904745	48905482	48904745	48904892	48906391	48906543	176	33	10			148	74	NA	NA	0.623		NA
177	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48906391	48906543	48906391	48906508	48909813	48909996	177	105	1			109	74	NA	NA	0.986		NA
178	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895501	48895351	48895454	48896758	48896858	178	17	0			121	74	NA	NA	1.0		NA
179	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895454	48896758	48896858	179	25	0			148	74	NA	NA	1.0		NA
180	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895501	48896758	48896858	180	19	3			148	74	NA	NA	0.76		NA
181	"ENSG00000102145.15"	"GATA1"	chrX	+	48793792	48794311	48794133	48794311	48793171	48793297	181	264	18			148	74	NA	NA	0.88		NA
183	"ENSG00000101940.18"	"WDR13"	chrX	+	48598716	48598957	48598750	48598957	48597957	48598037	183	49	2			108	74	NA	NA	0.944		NA
184	"ENSG00000101940.18"	"WDR13"	chrX	+	48599586	48599717	48599598	48599717	48599352	48599462	184	53	3			86	74	NA	NA	0.938		NA
185	"ENSG00000102317.18"	"RBM3"	chrX	+	48575814	48576083	48575921	48576083	48575560	48575667	185	90	1			148	74	NA	NA	0.978		NA
186	"ENSG00000017483.16"	"SLC38A5"	chrX	-	48460985	48461086	48460985	48461076	48461717	48461797	186	11	0			84	74	NA	NA	1.0		NA
187	"ENSG00000126759.14"	"CFP"	chrX	-	47628101	47629674	47628101	47628277	47629768	47629895	187	32	1			148	74	NA	NA	0.941		NA
189	"ENSG00000102226.10"	"USP11"	chrX	+	47239350	47239907	47239789	47239907	47239069	47239179	189	95	2			148	74	NA	NA	0.96		NA
190	"ENSG00000102225.17"	"CDK16"	chrX	+	47227159	47227223	47227180	47227223	47226993	47227099	190	8	40			95	74	NA	NA	0.135		NA
191	"ENSG00000130985.17"	"UBA1"	chrX	+	47205947	47206113	47206077	47206113	47203540	47203696	191	290	4			148	74	NA	NA	0.973		NA
192	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45063421	45063817	45061323	45061419	192	73	6			148	74	NA	NA	0.859		NA
193	"ENSG00000147050.17"	"KDM6A"	chrX	+	45083459	45083608	45083518	45083608	45082714	45082789	193	189	0			133	74	NA	NA	1.0		NA
194	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45090722	45090864	194	35	82			148	74	NA	NA	0.176		NA
195	"ENSG00000147044.23"	"CASK"	chrX	-	41534892	41534973	41534892	41534958	41542690	41542806	195	18	1			89	74	NA	NA	0.937		NA
196	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41339035	41339083	41334161	41334297	196	207	1			148	74	NA	NA	0.99		NA
197	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339035	41339083	41337407	41337465	197	31	272			148	74	NA	NA	0.054		NA
198	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339038	41339083	41337407	41337465	198	52	7			148	74	NA	NA	0.788		NA
199	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41339038	41339083	41337407	41337465	199	294	7			77	74	NA	NA	0.976		NA
200	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343220	41343351	41342736	41342836	200	271	0			79	74	NA	NA	1.0		NA
201	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343288	41343351	41342736	41342836	201	598	1			147	74	NA	NA	0.997		NA
202	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343220	41343351	41343288	41343351	41342736	41342836	202	327	1			142	74	NA	NA	0.994		NA
203	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41343215	41343351	203	313	18			148	74	NA	NA	0.897		NA
204	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346493	41346622	41346504	41346622	41346228	41346410	204	9	693			85	74	NA	NA	0.011		NA
205	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347311	41347451	41346504	41346622	205	566	69			148	74	NA	NA	0.804		NA
206	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347314	41347451	41346504	41346622	206	568	11			148	74	NA	NA	0.963		NA
207	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346504	41346622	207	72	11			77	74	NA	NA	0.863		NA
208	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346504	41346622	208	188	26			148	74	NA	NA	0.783		NA
209	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347859	41347915	41346504	41346622	209	545	1			148	74	NA	NA	0.996		NA
210	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346858	41347012	210	206	129			77	74	NA	NA	0.605		NA
211	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346858	41347012	211	322	57			148	74	NA	NA	0.739		NA
212	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347859	41347915	41347311	41347451	212	811	8			148	74	NA	NA	0.981		NA
213	"ENSG00000183337.18"	"BCOR"	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	213	84	32			148	74	NA	NA	0.568		NA
214	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38290958	38291024	214	33	0			148	74	NA	NA	1.0		NA
215	"ENSG00000198947.18"	"DMD"	chrX	-	31146290	31146414	31146290	31146354	31147274	31147518	215	11	0			134	74	NA	NA	1.0		NA
220	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16858675	16858822	16862954	16863100	220	297	2			101	74	NA	NA	0.991		NA
221	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136216813	136218493	136216813	136217258	136219397	136219495	221	20	0			148	74	NA	NA	1.0		NA
222	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136231543	136232220	136231543	136232097	136236243	136236339	222	19	0			148	74	NA	NA	1.0		NA
223	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15822730	15823201	15822844	15823201	15820206	15820316	223	29	1			148	74	NA	NA	0.935		NA
224	"ENSG00000165195.16"	"PIGA"	chrX	-	15324664	15325152	15324664	15324871	15325913	15326046	224	107	4			148	74	NA	NA	0.93		NA
227	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736655	13736678	13735247	13735346	227	85	4			148	74	NA	NA	0.914		NA
228	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13751248	13751368	228	32	32			148	74	NA	NA	0.333		NA
229	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13760114	13760720	13757659	13757790	229	55	2			148	74	NA	NA	0.932		NA
230	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13768053	13768224	13763744	13763855	230	24	3			148	74	NA	NA	0.8		NA
235	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765469	11765729	11763779	11763938	235	39	0			77	74	NA	NA	1.0		NA
236	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765521	11765729	11763779	11763938	236	86	0			129	74	NA	NA	1.0		NA
237	"ENSG00000005302.19"	"MSL3"	chrX	+	11765469	11765729	11765521	11765729	11763779	11763938	237	47	0			126	74	NA	NA	1.0		NA
238	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768572	11768682	11765466	11765729	238	50	19			148	74	NA	NA	0.568		NA
239	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768574	11768682	11765466	11765729	239	46	0			148	74	NA	NA	1.0		NA
240	"ENSG00000005302.19"	"MSL3"	chrX	+	11768572	11768682	11768574	11768682	11765466	11765729	240	20	0			76	74	NA	NA	1.0		NA
250	"ENSG00000184319.17"	"RPL23AP82"	chr22	+	50788749	50789186	50788891	50789186	50785172	50785293	250	18	0			148	74	NA	NA	1.0		NA
251	"ENSG00000184319.17"	"RPL23AP82"	chr22	+	50788749	50789186	50788894	50789186	50785172	50785293	251	18	0			148	74	NA	NA	1.0		NA
253	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	253	43	0			80	74	NA	NA	1.0		NA
254	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	254	64	1			118	74	NA	NA	0.976		NA
255	"ENSG00000177989.14"	"ODF3B"	chr22	-	50530711	50530852	50530711	50530828	50530936	50531058	255	13	0			98	74	NA	NA	1.0		NA
256	"ENSG00000177989.14"	"ODF3B"	chr22	-	50531190	50531341	50531190	50531295	50531569	50531773	256	17	1			120	74	NA	NA	0.913		NA
257	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476	257	4	41			89	74	NA	NA	0.075		NA
258	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529747	50529495	50529719	50529903	50530012	258	15	13			102	74	NA	NA	0.456		NA
259	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529754	50529495	50529719	50529903	50530012	259	17	13			109	74	NA	NA	0.47		NA
261	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	261	9	55			77	74	NA	NA	0.136		NA
262	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523166	50523079	50523166	50522820	50522922	262	193	5			137	74	NA	NA	0.954		NA
264	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	264	1	75			77	74	NA	NA	0.013		NA
265	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	265	4	33			77	74	NA	NA	0.104		NA
266	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	266	8	31			95	74	NA	NA	0.167		NA
267	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	267	20	1			78	74	NA	NA	0.95		NA
269	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284131	50284244	50284131	50284213	50284572	50284665	269	8	65			105	74	NA	NA	0.08		NA
270	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	270	119	2			106	74	NA	NA	0.976		NA
271	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	271	70	34			148	74	NA	NA	0.507		NA
272	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	272	20	3			78	74	NA	NA	0.863		NA
273	"ENSG00000170638.10"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	273	198	6			148	74	NA	NA	0.943		NA
275	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787522	49787389	49787494	49794033	49794294	275	9	24			102	74	NA	NA	0.214		NA
276	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	276	53	24			148	74	NA	NA	0.525		NA
277	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787522	49794033	49794294	277	52	1			148	74	NA	NA	0.963		NA
285	"ENSG00000138964.17"	"PARVG"	chr22	+	44186576	44187878	44187775	44187878	44185807	44185872	285	134	46			148	74	NA	NA	0.593		NA
286	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627431	42627303	42627389	42627604	42627688	286	12	84			116	74	NA	NA	0.084		NA
287	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42628151	42628281	287	161	0			148	74	NA	NA	1.0		NA
288	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42627604	42627688	42630881	42630988	288	201	1			148	74	NA	NA	0.99		NA
289	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42636714	42636846	289	92	0			148	74	NA	NA	1.0		NA
290	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42631377	42631450	42636714	42636846	290	5	67			92	74	NA	NA	0.057		NA
291	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42595536	42595614	42595536	42595603	42596185	42596365	291	87	2			85	74	NA	NA	0.974		NA
292	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602107	42601969	42602056	42602769	42603160	292	7	35			125	74	NA	NA	0.106		NA
293	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42555336	42556674	42555336	42556238	42574679	42574818	293	21	0			148	74	NA	NA	1.0		NA
294	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42577843	42577962	42577843	42577959	42580216	42580359	294	20	2			77	74	NA	NA	0.906		NA
295	"ENSG00000189306.11"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	295	34	47			148	74	NA	NA	0.266		NA
297	"ENSG00000100207.21"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	297	12	22			107	74	NA	NA	0.274		NA
