ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
17	"ENSG00000172534.14"	"HCFC1"	chrX	-	153956190	153956411	153956624	153956763	153954065	153955542	153956917	153957060	17	26	44			148	148	NA	NA	0.371		NA
20	"ENSG00000063601.17"	"MTMR1"	chrX	+	150712341	150712365	150714478	150714529	150699194	150699300	150718624	150718700	20	19	1			98	125	NA	NA	0.96		NA
24	"ENSG00000063601.17"	"MTMR1"	chrX	+	150737241	150737448	150744360	150744453	150732541	150732730	150750729	150750843	24	6	86			148	148	NA	NA	0.065		NA
25	"ENSG00000171100.16"	"MTM1"	chrX	+	150598591	150598686	150619037	150619139	150596497	150596570	150638942	150639026	25	19	18			148	148	NA	NA	0.514		NA
27	"ENSG00000010404.18"	"IDS"	chrX	-	149498106	149498307	149499228	149499354	149496345	149496516	149500948	149501037	27	1	432			148	148	NA	NA	0.002		NA
31	"ENSG00000147274.14"	"RBMX"	chrX	-	136875470	136875585	136876502	136876655	136875257	136875383	136879016	136879123	31	13	407			148	148	NA	NA	0.031		NA
32	"ENSG00000102034.18"	"ELF4"	chrX	-	130069299	130069677	130071039	130071232	130063954	130067525	130071335	130071419	32	75	82			148	148	NA	NA	0.478		NA
33	"ENSG00000188706.13"	"ZDHHC9"	chrX	-	129828980	129829141	129841778	129841956	129823678	129823837	129843695	129843909	33	4	16			148	148	NA	NA	0.2		NA
34	"ENSG00000101972.20"	"STAG2"	chrX	+	124042568	124042645	124045163	124045368	124037526	124037623	124047353	124047505	34	179	201			148	148	NA	NA	0.471		NA
35	"ENSG00000101972.20"	"STAG2"	chrX	+	124051314	124051394	124056127	124056235	124051120	124051219	124057865	124057977	35	214	202			148	148	NA	NA	0.514		NA
36	"ENSG00000101972.20"	"STAG2"	chrX	+	124063847	124064051	124065875	124065946	124063115	124063205	124066174	124066262	36	107	194			148	145	NA	NA	0.351		NA
37	"ENSG00000101972.20"	"STAG2"	chrX	+	124076331	124076471	124077956	124078058	124071148	124071323	124081379	124081528	37	163	194			148	148	NA	NA	0.457		NA
38	"ENSG00000101972.20"	"STAG2"	chrX	+	124077956	124078058	124081379	124081528	124076331	124076471	124083420	124083549	38	216	187			148	148	NA	NA	0.536		NA
39	"ENSG00000101972.20"	"STAG2"	chrX	+	124081379	124081528	124083420	124083549	124077956	124078058	124086546	124086770	39	198	215			148	148	NA	NA	0.479		NA
40	"ENSG00000125676.20"	"THOC2"	chrX	-	123625911	123626069	123626520	123626662	123624540	123624669	123627692	123627968	40	46	48			148	148	NA	NA	0.489		NA
42	"ENSG00000158290.19"	"CUL4B"	chrX	-	120544480	120544643	120545443	120545517	120544113	120544203	120546546	120546616	42	46	47			148	148	NA	NA	0.495		NA
43	"ENSG00000147251.16"	"DOCK11"	chrX	+	118573805	118574018	118578524	118578647	118572322	118572463	118580096	118580179	43	127	108			148	148	NA	NA	0.54		NA
44	"ENSG00000147251.16"	"DOCK11"	chrX	+	118605237	118605356	118608071	118608141	118599138	118599228	118608230	118608356	44	138	145			148	144	NA	NA	0.481		NA
45	"ENSG00000131725.14"	"WDR44"	chrX	+	118436701	118436824	118441367	118441559	118432780	118432894	118442243	118442345	45	12	23			148	148	NA	NA	0.343		NA
46	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682235	111682235	111682294	111681169	111681424	111684964	111685103	46	18	22			148	133	NA	NA	0.424		NA
49	"ENSG00000101901.12"	"ALG13"	chrX	+	111708026	111708393	111708964	111709048	111684964	111685103	111711674	111711725	49	5	6			148	148	NA	NA	0.455		NA
50	"ENSG00000101901.12"	"ALG13"	chrX	+	111721602	111721711	111723797	111723898	111720094	111720170	111724933	111725061	50	32	7			148	148	NA	NA	0.821		NA
54	"ENSG00000123562.18"	"MORF4L2"	chrX	-	103678498	103678620	103684680	103684729	103676825	103677051	103685170	103685260	54	16	179			123	148	NA	NA	0.097		NA
59	"ENSG00000102158.22"	"MAGT1"	chrX	-	77855500	77855590	77856732	77856873	77853900	77853964	77857356	77857497	59	83	97			148	148	NA	NA	0.461		NA
60	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73946998	73947374	73944235	73944465	73994839	73994961	60	36	3			148	148	NA	NA	0.923		NA
61	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73994839	73994961	73944340	73944465	73998767	73998844	61	34	2			148	148	NA	NA	0.944		NA
62	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73946998	73947374	73944341	73944465	73962730	73962801	62	33	1			148	148	NA	NA	0.971		NA
63	"ENSG00000225470.8"	"JPX"	chrX	+	73944583	73944662	73946998	73947374	73944341	73944465	73962734	73962801	63	34	1			148	148	NA	NA	0.971		NA
64	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73994839	73994961	64	27	0			148	145	NA	NA	1.0		NA
65	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73994839	73994961	65	27	1			148	141	NA	NA	0.963		NA
66	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73994839	73994961	66	27	1			148	148	NA	NA	0.964		NA
67	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962730	73962801	73944583	73944662	73998767	73998844	67	25	0			148	145	NA	NA	1.0		NA
68	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73998767	73998844	68	25	1			148	141	NA	NA	0.96		NA
69	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73984443	73984541	73944583	73944662	73998767	73998844	69	25	2			148	148	NA	NA	0.926		NA
70	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73998767	73998844	70	25	5			148	148	NA	NA	0.833		NA
71	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994863	73994961	73944583	73944662	73998767	73998844	71	25	2			148	148	NA	NA	0.926		NA
72	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73962734	73962801	73944583	73944662	73999354	74000496	72	25	1			148	141	NA	NA	0.96		NA
73	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73994839	73994961	73944583	73944662	73999354	74000496	73	25	3			148	148	NA	NA	0.893		NA
74	"ENSG00000225470.8"	"JPX"	chrX	+	73946998	73947374	73998767	73998844	73944583	73944662	73999354	74000496	74	25	1			148	148	NA	NA	0.962		NA
89	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73998767	73998844	73944583	73944662	73998953	74000496	89	5	5			148	148	NA	NA	0.5		NA
92	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72495155	72495268	72488932	72489041	72567888	72568030	92	9	16			148	148	NA	NA	0.36		NA
93	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72567888	72568030	72490928	72491006	72568753	72568884	93	17	15			148	148	NA	NA	0.531		NA
94	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567888	72568030	72568753	72568884	72495155	72495268	72572056	72572109	94	4	9			148	148	NA	NA	0.308		NA
95	"ENSG00000147162.14"	"OGT"	chrX	+	71555189	71555385	71555953	71556094	71554512	71554592	71556679	71556780	95	191	393			148	148	NA	NA	0.327		NA
96	"ENSG00000147162.14"	"OGT"	chrX	+	71555953	71556094	71556679	71556780	71554512	71554592	71556951	71557105	96	100	278			148	148	NA	NA	0.265		NA
97	"ENSG00000147162.14"	"OGT"	chrX	+	71555953	71556094	71556679	71556780	71555189	71555385	71556951	71557105	97	229	278			148	148	NA	NA	0.452		NA
98	"ENSG00000147162.14"	"OGT"	chrX	+	71556679	71556780	71556951	71557105	71555953	71556094	71557194	71557296	98	301	420			148	148	NA	NA	0.417		NA
99	"ENSG00000147133.17"	"TAF1"	chrX	+	71388236	71388378	71388737	71388868	71387260	71387461	71389584	71389665	99	83	87			148	148	NA	NA	0.488		NA
100	"ENSG00000147133.17"	"TAF1"	chrX	+	71392870	71392994	71393300	71393476	71392568	71392718	71394066	71394096	100	6	62			148	148	NA	NA	0.088		NA
101	"ENSG00000147133.17"	"TAF1"	chrX	+	71392874	71392994	71393300	71393476	71392568	71392718	71394066	71394245	101	70	62			148	148	NA	NA	0.53		NA
102	"ENSG00000184634.17"	"MED12"	chrX	+	71125350	71125495	71125662	71125713	71124975	71125146	71126035	71126154	102	17	56			148	125	NA	NA	0.204		NA
103	"ENSG00000184634.17"	"MED12"	chrX	+	71136878	71137029	71137186	71137383	71136280	71136655	71137557	71137635	103	23	4			148	148	NA	NA	0.852		NA
104	"ENSG00000184634.17"	"MED12"	chrX	+	71136878	71137029	71137186	71137392	71136280	71136655	71137557	71137635	104	23	14			148	148	NA	NA	0.622		NA
105	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524964	65525050	65528259	65528369	65524055	65524262	65529211	65529258	105	17	21			148	148	NA	NA	0.447		NA
112	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47657571	47657639	47652080	47652144	47657781	47657863	112	214	345			142	148	NA	NA	0.393		NA
113	"ENSG00000147050.17"	"KDM6A"	chrX	+	44961283	44961392	44974665	44974715	44873923	44873987	45010960	45011019	113	35	56			148	124	NA	NA	0.344		NA
114	"ENSG00000147050.17"	"KDM6A"	chrX	+	45051708	45051802	45053828	45053955	45037654	45037689	45059005	45059104	114	81	130			148	148	NA	NA	0.384		NA
115	"ENSG00000147050.17"	"KDM6A"	chrX	+	45060021	45060156	45060608	45060764	45059246	45059466	45061323	45061419	115	10	131			148	148	NA	NA	0.071		NA
116	"ENSG00000147050.17"	"KDM6A"	chrX	+	45078399	45078505	45079145	45079351	45076696	45076826	45082575	45082640	116	113	105			148	148	NA	NA	0.518		NA
118	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41337465	41339035	41339083	41334161	41334297	41341483	41341616	118	154	233			132	122	NA	NA	0.379		NA
119	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41337465	41339035	41339083	41334163	41334297	41340635	41340814	119	134	5			132	122	NA	NA	0.961		NA
120	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41340635	41340814	41337407	41337465	41341483	41341616	120	237	12			148	148	NA	NA	0.952		NA
121	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41340635	41340814	41337407	41337465	41341483	41341616	121	500	12			122	148	NA	NA	0.981		NA
122	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339038	41339083	41340635	41340814	41337407	41337465	41341483	41341616	122	218	12			119	148	NA	NA	0.958		NA
123	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343736	41343822	41340011	41342653	41344029	41344128	123	357	152			148	148	NA	NA	0.701		NA
124	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41341483	41342653	41343736	41343822	124	380	256			148	148	NA	NA	0.597		NA
125	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41342836	41343215	41343351	41342494	41342653	41344029	41344128	125	357	20			148	148	NA	NA	0.947		NA
126	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342494	41342653	41344029	41344128	126	20	152			148	148	NA	NA	0.116		NA
127	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343736	41343822	41342736	41342836	41344029	41344128	127	268	181			148	148	NA	NA	0.597		NA
128	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41343822	41344029	41344128	41343215	41343351	41344238	41344399	128	255	318			148	148	NA	NA	0.445		NA
129	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347451	41346228	41346622	41347639	41347694	129	579	303			148	148	NA	NA	0.656		NA
130	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347311	41347451	41346493	41346622	41347639	41349867	130	579	361			148	148	NA	NA	0.616		NA
131	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347012	41347314	41347454	41346504	41346622	41347639	41349884	131	579	12			148	148	NA	NA	0.98		NA
132	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41357832	41358000	132	69	26			148	148	NA	NA	0.726		NA
133	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347859	41347915	41346504	41346622	41357832	41358000	133	69	1			148	130	NA	NA	0.984		NA
134	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346504	41346622	41364273	41364472	134	69	26			148	148	NA	NA	0.726		NA
135	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41357832	41358000	135	203	57			148	148	NA	NA	0.781		NA
136	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347639	41347915	41346858	41347012	41364273	41364472	136	203	57			148	148	NA	NA	0.781		NA
137	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41357939	41347311	41347451	41364273	41364472	137	292	0			148	148	NA	NA	1.0		NA
138	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41357832	41358000	41347311	41347451	41364273	41364472	138	292	0			148	148	NA	NA	1.0		NA
139	"ENSG00000124486.14"	"USP9X"	chrX	+	41140655	41140771	41140965	41141217	41136803	41137022	41141292	41141431	139	210	257			148	148	NA	NA	0.45		NA
140	"ENSG00000124486.14"	"USP9X"	chrX	+	41184396	41184675	41186516	41186642	41183997	41184128	41187991	41188117	140	249	171			148	148	NA	NA	0.593		NA
141	"ENSG00000124486.14"	"USP9X"	chrX	+	41186516	41186642	41187991	41188117	41184396	41184675	41189308	41189475	141	185	166			148	148	NA	NA	0.527		NA
142	"ENSG00000124486.14"	"USP9X"	chrX	+	41201059	41201280	41205302	41205493	41198527	41198750	41210508	41210682	142	227	139			148	148	NA	NA	0.62		NA
146	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287860	38288041	38276586	38276772	38290958	38291024	146	28	20			148	148	NA	NA	0.583		NA
147	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38287245	38287864	38288041	38276586	38276772	38290958	38291024	147	27	20			148	148	NA	NA	0.574		NA
148	"ENSG00000156313.15"	"RPGR"	chrX	-	38304634	38304790	38310614	38310773	38301246	38301371	38317315	38317465	148	5	38			148	148	NA	NA	0.116		NA
149	"ENSG00000156313.15"	"RPGR"	chrX	-	38321026	38321089	38322852	38322945	38318828	38318987	38323398	38323524	149	18	11			148	137	NA	NA	0.602		NA
150	"ENSG00000156313.15"	"RPGR"	chrX	-	38322852	38322945	38323398	38323524	38321026	38321089	38327339	38327515	150	16	12			148	148	NA	NA	0.571		NA
151	"ENSG00000165168.8"	"CYBB"	chrX	+	37793664	37793810	37795950	37796141	37791974	37792059	37798954	37799084	151	143	154			148	148	NA	NA	0.481		NA
152	"ENSG00000130066.17"	"SAT1"	chrX	+	23783799	23783883	23784293	23784403	23783657	23783709	23785327	23785429	152	471	262			148	148	NA	NA	0.643		NA
153	"ENSG00000130066.17"	"SAT1"	chrX	+	23783799	23783883	23785327	23785429	23783657	23783709	23785519	23785560	153	224	701			148	148	NA	NA	0.242		NA
154	"ENSG00000123130.17"	"ACOT9"	chrX	-	23734340	23734367	23735918	23736016	23733171	23733217	23743124	23743276	154	19	9			148	101	NA	NA	0.59		NA
155	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18945077	18945158	18941528	18941675	18948743	18948826	155	40	46			148	148	NA	NA	0.465		NA
156	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852045	16852122	16852550	16852628	16848990	16849301	16852748	16852875	156	129	203			148	148	NA	NA	0.389		NA
157	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852415	16852550	16852550	16852628	16852045	16852122	16852748	16852875	157	258	3			148	148	NA	NA	0.989		NA
158	"ENSG00000102054.18"	"RBBP7"	chrX	-	16852550	16852628	16852748	16852875	16852045	16852122	16853681	16853842	158	183	133			148	148	NA	NA	0.579		NA
159	"ENSG00000165195.16"	"PIGA"	chrX	-	15325019	15325152	15325913	15326046	15324664	15324871	15331589	15331992	159	10	42			148	148	NA	NA	0.192		NA
162	"ENSG00000046651.16"	"OFD1"	chrX	+	13763744	13763855	13767126	13767284	13762343	13762444	13768053	13768224	162	21	44			148	148	NA	NA	0.323		NA
163	"ENSG00000101849.18"	"TBL1X"	chrX	+	9654214	9654322	9684042	9684188	9640272	9640360	9688016	9688275	163	33	24			148	148	NA	NA	0.579		NA
164	"ENSG00000101849.18"	"TBL1X"	chrX	+	9684042	9684188	9688016	9688275	9654214	9654322	9691578	9691711	164	25	21			148	148	NA	NA	0.543		NA
165	"ENSG00000101849.18"	"TBL1X"	chrX	+	9688016	9688275	9691578	9691711	9683745	9684188	9692112	9692254	165	28	36			148	148	NA	NA	0.438		NA
166	"ENSG00000183943.6"	"PRKX"	chrX	-	3626418	3626514	3655148	3655412	3621258	3621316	3670178	3670215	166	39	151			148	148	NA	NA	0.205		NA
167	"ENSG00000183943.6"	"PRKX"	chrX	-	3641851	3641971	3655148	3655412	3626418	3626514	3670178	3670215	167	59	106			148	148	NA	NA	0.358		NA
169	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50626760	50626833	50627052	50626153	50626278	50627165	50627406	169	28	35			148	148	NA	NA	0.444		NA
170	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	170	23	7			148	148	NA	NA	0.767		NA
171	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50226732	50226842	50226998	50227077	50226286	50226378	50227906	50228028	171	47	82			148	148	NA	NA	0.364		NA
172	"ENSG00000184164.15"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	172	12	20			148	148	NA	NA	0.375		NA
173	"ENSG00000100425.19"	"BRD1"	chr22	-	49804203	49804360	49822950	49824331	49798987	49799119	49827496	49827873	173	22	64			148	148	NA	NA	0.256		NA
178	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	178	69	74			148	145	NA	NA	0.477		NA
179	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709	179	3	124			148	148	NA	NA	0.024		NA
180	"ENSG00000054611.14"	"TBC1D22A"	chr22	+	46974289	46974399	46997633	46997709	46912073	46912188	47037070	47037198	180	62	78			148	148	NA	NA	0.443		NA
181	"ENSG00000102043.16"	"MTMR8"	chrX	-	64343610	64343720	64345044	64345177	64337267	64337393	64348659	64348794	181	5	5			148	148	NA	NA	0.5		NA
182	"ENSG00000100422.14"	"CERK"	chr22	-	46689991	46690200	46691571	46691777	46684409	46687206	46693426	46693503	182	63	49			148	148	NA	NA	0.563		NA
183	"ENSG00000100422.14"	"CERK"	chr22	-	46711085	46711149	46712167	46712293	46707842	46707988	46720085	46720208	183	77	33			148	138	NA	NA	0.685		NA
184	"ENSG00000248405.10"	"PRR5-ARHGAP8"	chr22	+	44802076	44802164	44808306	44808438	44786456	44786606	44814671	44814758	184	4	13			148	148	NA	NA	0.235		NA
185	"ENSG00000188677.15"	"PARVB"	chr22	+	44119037	44119140	44131486	44131627	44100052	44100123	44132893	44132965	185	69	93			148	148	NA	NA	0.426		NA
186	"ENSG00000100347.15"	"SAMM50"	chr22	+	43963069	43963226	43963285	43963396	43955441	43955598	43964451	43964553	186	0	57			148	148	NA	NA	0.0		NA
188	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42834241	42834325	42835361	42835493	42831548	42831636	42840943	42841016	188	82	83			148	148	NA	NA	0.497		NA
189	"ENSG00000242247.11"	"ARFGAP3"	chr22	-	42835361	42835493	42840943	42841016	42834241	42834325	42847513	42847632	189	78	86			147	148	NA	NA	0.477		NA
190	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42625382	42625481	42626722	42627033	42623788	42623888	42627303	42627389	190	13	1			148	148	NA	NA	0.929		NA
191	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42627688	42628151	42628281	42627303	42627389	42630881	42630988	191	178	85			148	148	NA	NA	0.677		NA
192	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631450	42636584	42636598	42630881	42630988	42636714	42636846	192	1	201			88	147	NA	NA	0.008		NA
193	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42636584	42636598	42630881	42630988	42636714	42636846	193	1	134			88	148	NA	NA	0.012		NA
194	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42587505	42587572	42591954	42592084	42583720	42585968	42595536	42595603	194	55	81			148	141	NA	NA	0.393		NA
195	"ENSG00000100418.8"	"DESI1"	chr22	-	41604043	41604153	41607261	41607331	41603258	41603381	41607839	41607861	195	13	20			144	148	NA	NA	0.4		NA
197	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41213892	41214026	41216138	41216262	41209695	41209933	41220733	41220868	197	9	1			148	148	NA	NA	0.9		NA
198	"ENSG00000100393.14"	"EP300"	chr22	+	41141047	41141222	41146738	41146816	41140139	41140257	41147836	41147946	198	341	207			148	148	NA	NA	0.622		NA
199	"ENSG00000100393.14"	"EP300"	chr22	+	41149760	41150198	41151832	41152012	41149037	41149175	41152205	41152350	199	183	227			148	148	NA	NA	0.446		NA
200	"ENSG00000100393.14"	"EP300"	chr22	+	41168448	41168599	41168720	41168867	41166598	41166666	41169502	41169616	200	299	234			148	148	NA	NA	0.561		NA
201	"ENSG00000100393.14"	"EP300"	chr22	+	41168720	41168867	41169502	41169616	41168448	41168599	41170405	41170571	201	275	248			148	148	NA	NA	0.526		NA
203	"ENSG00000100372.15"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	203	6	17			141	148	NA	NA	0.27		NA
204	"ENSG00000196588.21"	"MRTFA"	chr22	-	40423535	40423685	40424205	40424381	40420846	40421100	40429605	40429767	204	45	20			148	148	NA	NA	0.692		NA
205	"ENSG00000239900.14"	"ADSL"	chr22	+	40353072	40353117	40353332	40353419	40349831	40350035	40354247	40354327	205	90	1			119	148	NA	NA	0.991		NA
206	"ENSG00000239900.14"	"ADSL"	chr22	+	40353072	40353117	40354247	40354327	40349831	40350035	40358863	40359035	206	39	62			119	148	NA	NA	0.439		NA
208	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38123094	38123258	38125638	38125691	38120758	38120909	38126370	38126449	208	16	43			127	148	NA	NA	0.302		NA
209	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38126370	38126449	38128268	38128430	38123094	38123258	38129453	38129562	209	41	13			148	148	NA	NA	0.759		NA
210	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38126370	38126473	38128268	38128430	38123094	38123258	38129453	38129562	210	41	12			148	148	NA	NA	0.774		NA
211	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38139981	38140169	38143104	38143288	38134987	38135084	38145437	38145653	211	21	58			148	148	NA	NA	0.266		NA
212	"ENSG00000100129.18"	"EIF3L"	chr22	+	37855564	37855644	37858678	37858740	37851279	37851490	37862968	37863038	212	821	718			148	136	NA	NA	0.512		NA
213	"ENSG00000100129.18"	"EIF3L"	chr22	+	37862968	37863038	37870175	37870347	37858678	37858740	37875840	37876011	213	752	6			144	148	NA	NA	0.992		NA
214	"ENSG00000100129.18"	"EIF3L"	chr22	+	37870175	37870347	37874369	37874524	37863271	37863345	37875840	37876011	214	741	602			148	148	NA	NA	0.552		NA
215	"ENSG00000285304.1"	"ENSG00000285304"	chr22	+	37642894	37643006	37643643	37643788	37642538	37642615	37644636	37644705	215	65	96			148	148	NA	NA	0.404		NA
216	"ENSG00000285304.1"	"ENSG00000285304"	chr22	+	37643643	37643788	37644636	37644705	37643097	37643174	37644869	37644960	216	102	97			148	143	NA	NA	0.504		NA
217	"ENSG00000100055.21"	"CYTH4"	chr22	+	37310987	37311064	37311455	37311527	37309211	37309323	37312019	37312174	217	109	89			148	146	NA	NA	0.547		NA
218	"ENSG00000114374.13"	"USP9Y"	chrY	+	12686512	12686606	12702009	12702055	12664639	12664686	12709387	12709543	218	121	9			148	120	NA	NA	0.916		NA
219	"ENSG00000114374.13"	"USP9Y"	chrY	+	12736410	12736549	12738156	12738309	12735997	12736249	12739524	12739629	219	75	76			148	148	NA	NA	0.497		NA
220	"ENSG00000114374.13"	"USP9Y"	chrY	+	12773582	12773925	12775470	12775566	12771067	12771155	12776648	12776860	220	69	70			148	148	NA	NA	0.496		NA
221	"ENSG00000114374.13"	"USP9Y"	chrY	+	12786202	12786333	12786521	12786800	12779525	12779646	12790406	12790532	221	72	56			148	148	NA	NA	0.563		NA
222	"ENSG00000114374.13"	"USP9Y"	chrY	+	12786521	12786800	12790406	12790532	12786202	12786333	12791498	12791624	222	58	61			148	148	NA	NA	0.487		NA
