ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
54	"ENSG00000101901.12"	"ALG13"	chrX	+	111682131	111682300	111682131	111682294	111684964	111685103	54	2	49			80	74	NA	NA	0.036		NA
56	"ENSG00000101844.18"	"ATG4A"	chrX	+	108137803	108137991	108137803	108137884	108150151	108150297	56	15	1			148	74	NA	NA	0.882		NA
58	"ENSG00000147224.13"	"PRPS1"	chrX	+	107628427	107628750	107628427	107628482	107639294	107639478	58	74	0			148	74	NA	NA	1.0		NA
61	"ENSG00000133142.19"	"TCEAL4"	chrX	+	103586218	103586301	103586218	103586291	103586648	103587518	61	0	17			84	74	NA	NA	0.0		NA
62	"ENSG00000271147.8"	"ARMCX5-GPRASP2"	chrX	+	102599705	102599859	102599705	102599847	102601463	102601509	62	7	11			86	74	NA	NA	0.354		NA
65	"ENSG00000225470.8"	"JPX"	chrX	+	73944317	73944465	73944317	73944414	73944583	73944662	65	77	1			125	74	NA	NA	0.979		NA
66	"ENSG00000225470.8"	"JPX"	chrX	+	73944341	73944465	73944341	73944414	73994839	73994961	66	32	0			125	74	NA	NA	1.0		NA
67	"ENSG00000230590.12"	"FTX"	chrX	-	74280376	74280494	74280393	74280494	74274341	74274410	67	8	9			91	74	NA	NA	0.42		NA
68	"ENSG00000230590.12"	"FTX"	chrX	-	74292168	74292351	74292325	74292351	74281701	74281848	68	34	0			148	74	NA	NA	1.0		NA
69	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71423264	71423116	71423239	71423973	71424066	69	5	25			99	74	NA	NA	0.13		NA
70	"ENSG00000147133.17"	"TAF1"	chrX	+	71458240	71458366	71458240	71458357	71459149	71459251	70	13	0			83	74	NA	NA	1.0		NA
72	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	72	24	96			148	74	NA	NA	0.111		NA
73	"ENSG00000184634.17"	"MED12"	chrX	+	71127892	71128120	71127892	71128029	71128295	71128440	73	185	8			148	74	NA	NA	0.92		NA
74	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71128853	71128597	71128718	71129113	71129215	74	28	95			148	74	NA	NA	0.128		NA
75	"ENSG00000184634.17"	"MED12"	chrX	+	71135091	71135374	71135091	71135253	71136280	71136655	75	21	43			148	74	NA	NA	0.196		NA
76	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137557	71137635	76	42	14			83	74	NA	NA	0.728		NA
78	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71140634	71140857	78	113	2			148	74	NA	NA	0.966		NA
79	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141414	71141229	71141370	71141882	71141964	79	0	13			118	74	NA	NA	0.0		NA
80	"ENSG00000147168.13"	"IL2RG"	chrX	-	71110155	71110688	71110503	71110688	71109227	71109390	80	708	82			148	74	NA	NA	0.812		NA
81	"ENSG00000204165.6"	"CXorf65"	chrX	-	71106339	71106426	71106358	71106426	71105999	71106137	81	40	4			93	74	NA	NA	0.888		NA
83	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65523707	65523559	65523707	65517986	65518465	83	11	79			148	74	NA	NA	0.065		NA
84	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65529211	65529258	65524964	65525050	84	61	7			148	74	NA	NA	0.813		NA
85	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528875	65529258	65528963	65529258	65528259	65528369	85	13	0			148	74	NA	NA	1.0		NA
86	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528875	65529258	65529211	65529258	65528259	65528369	86	25	45			148	74	NA	NA	0.217		NA
87	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528963	65529258	65529211	65529258	65528259	65528369	87	24	45			148	74	NA	NA	0.211		NA
94	"ENSG00000067445.22"	"TRO"	chrX	+	54928602	54931031	54928602	54928710	54931203	54931431	94	8	4			148	74	NA	NA	0.5		NA
95	"ENSG00000130119.17"	"GNL3L"	chrX	+	54539039	54539500	54539039	54539101	54540134	54540242	95	5	98			148	74	NA	NA	0.025		NA
96	"ENSG00000130119.17"	"GNL3L"	chrX	+	54540134	54540242	54540134	54540238	54541272	54541389	96	117	2			78	74	NA	NA	0.982		NA
97	"ENSG00000126012.13"	"KDM5C"	chrX	-	53193772	53193851	53193781	53193851	53193436	53193636	97	55	58			83	74	NA	NA	0.458		NA
101	"ENSG00000269313.5"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49165189	49165361	101	12	0			148	74	NA	NA	1.0		NA
102	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062104	49061958	49062058	49062234	49062325	102	10	0			120	74	NA	NA	1.0		NA
103	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062058	49062234	49062325	103	20	0			133	74	NA	NA	1.0		NA
104	"ENSG00000147144.13"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062104	49062234	49062325	104	10	0			87	74	NA	NA	1.0		NA
105	"ENSG00000147144.13"	"CCDC120"	chrX	+	49062234	49062325	49062234	49062289	49062467	49062601	105	17	1			110	74	NA	NA	0.92		NA
106	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934695	48934867	48934710	48934867	48934463	48934612	106	14	133			89	74	NA	NA	0.08		NA
107	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48909813	48909996	48909852	48909996	48906391	48906543	107	79	4			113	74	NA	NA	0.928		NA
108	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911468	48911646	48911506	48911646	48909813	48909996	108	14	0			112	74	NA	NA	1.0		NA
109	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911468	48911646	48911545	48911646	48909813	48909996	109	28	4			148	74	NA	NA	0.778		NA
110	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911506	48911646	48911545	48911646	48909813	48909996	110	14	4			113	74	NA	NA	0.696		NA
111	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911545	48911958	48911858	48911958	48909813	48909996	111	32	0			148	74	NA	NA	1.0		NA
112	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48575560	48575630	48576313	48576419	112	1016	1			111	74	NA	NA	0.999		NA
113	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575630	48576313	48576419	113	358	1			148	74	NA	NA	0.994		NA
114	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48576313	48576419	114	50	676			148	74	NA	NA	0.036		NA
115	"ENSG00000102225.17"	"CDK16"	chrX	+	47222260	47222380	47222260	47222342	47223551	47223759	115	42	7			112	74	NA	NA	0.799		NA
116	"ENSG00000102225.17"	"CDK16"	chrX	+	47224384	47224518	47224384	47224476	47224617	47224743	116	285	13			116	74	NA	NA	0.933		NA
117	"ENSG00000182872.16"	"RBM10"	chrX	+	47179879	47180040	47179879	47180037	47180211	47180309	117	32	39			77	74	NA	NA	0.441		NA
118	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090864	45090722	45090832	45107409	45107536	118	75	2			106	74	NA	NA	0.963		NA
119	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45106713	45106541	45106649	45107409	45107536	119	41	4			138	74	NA	NA	0.846		NA
123	"ENSG00000147044.23"	"CASK"	chrX	-	41853096	41853227	41853114	41853227	41787177	41787283	123	5	38			92	74	NA	NA	0.096		NA
124	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333783	41337407	41337465	124	361	0			148	74	NA	NA	1.0		NA
125	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41341483	41341616	125	714	25			148	74	NA	NA	0.935		NA
126	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41343215	41343351	126	690	4			148	74	NA	NA	0.989		NA
127	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344238	41344399	127	705	1			148	74	NA	NA	0.997		NA
128	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344238	41344564	41344238	41344399	41345179	41345324	128	60	672			148	74	NA	NA	0.043		NA
129	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347454	41347314	41347451	41347639	41349884	129	3	423			77	74	NA	NA	0.007		NA
133	"ENSG00000124486.14"	"USP9X"	chrX	+	41229566	41229827	41229566	41229779	41230500	41230596	133	24	112			122	74	NA	NA	0.115		NA
134	"ENSG00000183337.18"	"BCOR"	chrX	-	40052112	40052400	40052218	40052400	40049814	40049991	134	90	0			148	74	NA	NA	1.0		NA
140	"ENSG00000173681.17"	"BCLAF3"	chrX	-	19937417	19937532	19937504	19937532	19935808	19935898	140	2	8			148	74	NA	NA	0.111		NA
142	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331589	15331992	15325913	15326046	142	138	6			148	74	NA	NA	0.92		NA
143	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331819	15331992	15325913	15326046	143	112	1			148	74	NA	NA	0.982		NA
144	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331873	15331992	15325913	15326046	144	119	5			148	74	NA	NA	0.922		NA
145	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331819	15331992	15325913	15326046	145	75	1			148	74	NA	NA	0.974		NA
146	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331873	15331992	15325913	15326046	146	82	5			148	74	NA	NA	0.891		NA
147	"ENSG00000165195.16"	"PIGA"	chrX	-	15331819	15331992	15331873	15331992	15325913	15326046	147	65	5			128	74	NA	NA	0.883		NA
148	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746956	13746779	13746953	13749426	13749533	148	4	36			77	74	NA	NA	0.096		NA
149	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13756577	13756767	149	50	1			148	74	NA	NA	0.962		NA
150	"ENSG00000046651.16"	"OFD1"	chrX	+	13756577	13756771	13756577	13756767	13757659	13757790	150	0	32			78	74	NA	NA	0.0		NA
151	"ENSG00000196459.15"	"TRAPPC2"	chrX	-	13734043	13734185	13734049	13734185	13719870	13719982	151	35	0			80	74	NA	NA	1.0		NA
152	"ENSG00000101911.13"	"PRPS2"	chrX	+	12799206	12799399	12799206	12799390	12809233	12809332	152	7	43			83	74	NA	NA	0.127		NA
153	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767052	11766960	11767046	11767144	11767286	153	12	0			80	74	NA	NA	1.0		NA
154	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11772155	11772255	154	74	0			148	74	NA	NA	1.0		NA
156	"ENSG00000006757.12"	"PNPLA4"	chrX	-	7927670	7927739	7927685	7927739	7925939	7926132	156	6	4			89	74	NA	NA	0.555		NA
157	"ENSG00000130021.15"	"PUDP"	chrX	-	7105619	7105838	7105748	7105838	7077219	7077449	157	12	0			148	74	NA	NA	1.0		NA
163	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50294718	50294778	50294725	50294778	50289516	50290597	163	12	7			81	74	NA	NA	0.61		NA
164	"ENSG00000185386.15"	"MAPK11"	chr22	-	50267252	50267286	50267256	50267286	50267126	50267174	164	0	15			78	74	NA	NA	0.0		NA
165	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50256934	50256964	50256598	50256646	165	10	19			148	74	NA	NA	0.208		NA
166	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220191	50221874	50220250	50221874	50219956	50220015	166	33	30			133	74	NA	NA	0.38		NA
167	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220191	50221874	50221274	50221874	50219956	50220015	167	90	0			148	74	NA	NA	1.0		NA
168	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220250	50221874	50221274	50221874	50219956	50220015	168	119	0			148	74	NA	NA	1.0		NA
175	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42628151	42628281	42627303	42627389	175	195	0			148	74	NA	NA	1.0		NA
176	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636478	42636598	42636584	42636598	42631377	42631450	176	32	0			148	74	NA	NA	1.0		NA
177	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636714	42636846	42631377	42631450	177	11	131			148	74	NA	NA	0.04		NA
178	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42581627	42582011	42581928	42582011	42580216	42580359	178	8	33			148	74	NA	NA	0.108		NA
182	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41688078	41688327	41680243	41680364	182	25	1			148	74	NA	NA	0.926		NA
183	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41688151	41688327	41680243	41680364	183	34	0			148	74	NA	NA	1.0		NA
184	"ENSG00000100138.15"	"SNU13"	chr22	-	41688078	41688327	41688151	41688327	41680243	41680364	184	35	0			147	74	NA	NA	1.0		NA
185	"ENSG00000100410.8"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	185	14	30			148	74	NA	NA	0.189		NA
186	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	186	41	2			148	74	NA	NA	0.911		NA
188	"ENSG00000196588.21"	"MRTFA"	chr22	-	40416975	40417046	40416985	40417046	40410281	40411907	188	1	67			84	74	NA	NA	0.013		NA
189	"ENSG00000196588.21"	"MRTFA"	chr22	-	40463220	40463286	40463242	40463286	40435498	40435554	189	107	0			96	74	NA	NA	1.0		NA
190	"ENSG00000239900.14"	"ADSL"	chr22	+	40346528	40346711	40346528	40346656	40353072	40353117	190	55	0			129	74	NA	NA	1.0		NA
191	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40354247	40354327	191	161	6			148	74	NA	NA	0.931		NA
192	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361666	40361487	40361635	40362980	40363071	192	5	155			105	74	NA	NA	0.022		NA
193	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071	193	4	155			116	74	NA	NA	0.016		NA
195	"ENSG00000128272.18"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521772	39522602	195	2445	2			148	74	NA	NA	0.998		NA
196	"ENSG00000100321.15"	"SYNGR1"	chr22	+	39374315	39374660	39374315	39374553	39376051	39376197	196	0	15			148	74	NA	NA	0.0		NA
197	"ENSG00000100316.16"	"RPL3"	chr22	-	39319389	39319623	39319594	39319623	39318399	39318592	197	11	1065			148	74	NA	NA	0.005		NA
202	"ENSG00000100142.16"	"POLR2F"	chr22	+	37956772	37956901	37956772	37956842	37959345	37959476	202	17	69			133	74	NA	NA	0.121		NA
204	"ENSG00000100129.18"	"EIF3L"	chr22	+	37851279	37851561	37851279	37851490	37855564	37855644	204	43	918			145	74	NA	NA	0.023		NA
206	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36875787	36875652	36875783	36876028	36876094	206	5	215			78	74	NA	NA	0.022		NA
210	"ENSG00000100284.22"	"TOM1"	chr22	+	35321958	35322037	35321958	35322019	35323027	35323177	210	88	9			92	74	NA	NA	0.887		NA
211	"ENSG00000100284.22"	"TOM1"	chr22	+	35346929	35346972	35346929	35346969	35347054	35347992	211	5	44			77	74	NA	NA	0.098		NA
215	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31784813	31785107	31784813	31784875	31792032	31792102	215	10	13			148	74	NA	NA	0.278		NA
216	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31797599	31797703	31797599	31797699	31798581	31798656	216	23	5			78	74	NA	NA	0.814		NA
217	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31810520	31810665	31810520	31810641	31814991	31815212	217	0	21			98	74	NA	NA	0.0		NA
218	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31838684	31838845	31838684	31838721	31843094	31843212	218	32	1			148	74	NA	NA	0.941		NA
219	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31905983	31906094	31905983	31906066	31906204	31906975	219	1	11			102	74	NA	NA	0.062		NA
220	"ENSG00000184708.18"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360	220	29	2			110	74	NA	NA	0.907		NA
222	"ENSG00000100029.18"	"PES1"	chr22	-	30584364	30584454	30584415	30584454	30581527	30581644	222	172	1			125	74	NA	NA	0.99		NA
226	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403	226	16	5			148	74	NA	NA	0.615		NA
228	"ENSG00000100325.15"	"ASCC2"	chr22	-	29801993	29802208	29802114	29802208	29800990	29801110	228	143	0			148	74	NA	NA	1.0		NA
229	"ENSG00000100325.15"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29832244	29832342	229	22	6			121	74	NA	NA	0.692		NA
230	"ENSG00000100296.14"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	230	9	52			148	74	NA	NA	0.08		NA
231	"ENSG00000100296.14"	"THOC5"	chr22	-	29528936	29529239	29529161	29529239	29528425	29528466	231	4	75			148	74	NA	NA	0.026		NA
232	"ENSG00000100296.14"	"THOC5"	chr22	-	29543414	29543542	29543428	29543542	29542858	29542956	232	1	46			88	74	NA	NA	0.018		NA
233	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29288786	29288605	29288755	29292136	29292169	233	187	5			105	74	NA	NA	0.963		NA
234	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29292136	29292169	234	571	5			148	74	NA	NA	0.983		NA
235	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	235	475	5			148	74	NA	NA	0.979		NA
236	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299598	29299851	236	256	4			148	74	NA	NA	0.97		NA
238	"ENSG00000100219.17"	"XBP1"	chr22	-	28799041	28799153	28799056	28799153	28797076	28797205	238	14	328			89	74	NA	NA	0.034		NA
239	"ENSG00000100209.11"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	239	26	0			129	74	NA	NA	1.0		NA
240	"ENSG00000100209.11"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	240	3	9			79	74	NA	NA	0.238		NA
244	"ENSG00000183765.23"	"CHEK2"	chr22	-	28741768	28741820	28741781	28741820	28734402	28734727	244	9	1			87	74	NA	NA	0.884		NA
251	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	251	115	125			101	74	NA	NA	0.403		NA
252	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801135	23800943	23801081	23803294	23803422	252	9	117			128	74	NA	NA	0.043		NA
253	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801964	23800943	23801081	23803294	23803422	253	10	117			148	74	NA	NA	0.041		NA
258	"ENSG00000159496.15"	"RGL4"	chr22	+	23690773	23692209	23690773	23690947	23692334	23692528	258	56	0			148	74	NA	NA	1.0		NA
259	"ENSG00000272578.5"	"ENSG00000272578"	chr22	-	23686789	23686995	23686837	23686995	23683743	23683867	259	10	9			122	74	NA	NA	0.403		NA
260	"ENSG00000272578.5"	"ENSG00000272578"	chr22	-	23715008	23715194	23715011	23715194	23714516	23714701	260	14	0			77	74	NA	NA	1.0		NA
261	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23686830	23686995	23686837	23686995	23683724	23683867	261	10	9			81	74	NA	NA	0.504		NA
262	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23690231	23690356	23690235	23690356	23683724	23683867	262	23	6			78	74	NA	NA	0.784		NA
263	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23694118	23695517	23695172	23695517	23690235	23690356	263	88	2			148	74	NA	NA	0.957		NA
265	"ENSG00000100038.20"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449	265	32	15			148	74	NA	NA	0.516		NA
266	"ENSG00000100038.20"	"TOP3B"	chr22	-	21975904	21976187	21975980	21976187	21975639	21975807	266	32	1			148	74	NA	NA	0.941		NA
267	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670565	21670853	21670565	21670611	21670996	21671059	267	30	46			148	74	NA	NA	0.246		NA
268	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670565	21671059	21670565	21670611	21672329	21672381	268	93	0			148	74	NA	NA	1.0		NA
269	"ENSG00000100023.20"	"PPIL2"	chr22	+	21686891	21687085	21686891	21686998	21687642	21687732	269	19	47			148	74	NA	NA	0.168		NA
270	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694754	21695070	21694754	21694817	21695393	21695496	270	39	2			148	74	NA	NA	0.907		NA
271	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694936	21695070	21694936	21694966	21695393	21695496	271	83	0			148	74	NA	NA	1.0		NA
272	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694936	21695070	21694936	21694966	21695397	21695496	272	65	2			148	74	NA	NA	0.942		NA
273	"ENSG00000161179.14"	"YDJC"	chr22	-	21629542	21629761	21629601	21629761	21629307	21629407	273	41	14			133	74	NA	NA	0.62		NA
277	"ENSG00000099949.21"	"LZTR1"	chr22	+	20983026	20983122	20983026	20983089	20985840	20985897	277	0	36			107	74	NA	NA	0.0		NA
278	"ENSG00000099949.21"	"LZTR1"	chr22	+	20990385	20990969	20990385	20990525	20991627	20991829	278	0	51			148	74	NA	NA	0.0		NA
279	"ENSG00000099949.21"	"LZTR1"	chr22	+	20992793	20992904	20992793	20992897	20993661	20993754	279	38	0			81	74	NA	NA	1.0		NA
280	"ENSG00000241973.11"	"PI4KA"	chr22	-	20726487	20726541	20726497	20726541	20721297	20721418	280	100	3			84	74	NA	NA	0.967		NA
281	"ENSG00000099917.17"	"MED15"	chr22	+	20537116	20537215	20537116	20537204	20551435	20551487	281	8	69			85	74	NA	NA	0.092		NA
282	"ENSG00000099901.17"	"RANBP1"	chr22	+	20115937	20116430	20115937	20116395	20119012	20119149	282	16	0			109	74	NA	NA	1.0		NA
283	"ENSG00000128191.16"	"DGCR8"	chr22	+	20106591	20106698	20106591	20106685	20107270	20107398	283	64	4			87	74	NA	NA	0.932		NA
285	"ENSG00000183597.16"	"TANGO2"	chr22	+	20036759	20037094	20036759	20036854	20043354	20043443	285	10	26			148	74	NA	NA	0.161		NA
286	"ENSG00000183597.16"	"TANGO2"	chr22	+	20061529	20061706	20061529	20061683	20063337	20063442	286	3	23			97	74	NA	NA	0.091		NA
287	"ENSG00000070010.19"	"UFD1"	chr22	-	19475469	19475602	19475495	19475602	19475067	19475100	287	151	28			100	74	NA	NA	0.8		NA
289	"ENSG00000160299.17"	"PCNT"	chr21	+	46431528	46432215	46431528	46431978	46435903	46436148	289	64	8			148	74	NA	NA	0.8		NA
290	"ENSG00000182362.14"	"YBEY"	chr21	+	46286869	46287123	46286869	46286988	46291333	46291462	290	79	1			148	74	NA	NA	0.975		NA
291	"ENSG00000182362.14"	"YBEY"	chr21	+	46286869	46287123	46286869	46286988	46296161	46296230	291	49	0			148	74	NA	NA	1.0		NA
295	"ENSG00000186866.17"	"POFUT2"	chr21	-	45283351	45283527	45283382	45283527	45282348	45282459	295	10	30			105	74	NA	NA	0.19		NA
