ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40	"ENSG00000147274.14"	"RBMX"	chrX	-	136872267	136875168	136872267	136872345	136875085	136875168	40	189	37			148	74	NA	NA	0.719		NA
41	"ENSG00000147274.14"	"RBMX"	chrX	-	136879016	136879453	136879016	136879123	136879318	136879453	41	31	237			148	74	NA	NA	0.061		NA
42	"ENSG00000147274.14"	"RBMX"	chrX	-	136879016	136879453	136879016	136879158	136879318	136879453	42	42	3			148	74	NA	NA	0.875		NA
45	"ENSG00000156531.18"	"PHF6"	chrX	+	134425200	134428768	134425200	134425330	134426161	134428768	45	373	3			148	74	NA	NA	0.984		NA
46	"ENSG00000102034.18"	"ELF4"	chrX	-	130081255	130081539	130081255	130081312	130081436	130081539	46	60	1			148	74	NA	NA	0.968		NA
47	"ENSG00000101972.20"	"STAG2"	chrX	+	124090574	124090964	124090574	124090764	124090853	124090964	47	13	7			148	74	NA	NA	0.481		NA
48	"ENSG00000158290.19"	"CUL4B"	chrX	-	120538123	120538770	120538123	120538209	120538659	120538770	48	31	66			148	74	NA	NA	0.19		NA
49	"ENSG00000158290.19"	"CUL4B"	chrX	-	120538659	120540562	120538659	120538770	120540369	120540562	49	14	0			148	74	NA	NA	1.0		NA
50	"ENSG00000101843.19"	"PSMD10"	chrX	-	108087952	108088099	108087952	108087972	108088095	108088099	50	143	1			148	74	NA	NA	0.986		NA
51	"ENSG00000147224.13"	"PRPS1"	chrX	+	107649939	107651026	107649939	107650522	107650577	107651026	51	61	2			129	74	NA	NA	0.946		NA
57	"ENSG00000187325.5"	"TAF9B"	chrX	-	78137748	78138098	78137748	78137883	78137961	78138098	57	17	2			148	74	NA	NA	0.81		NA
58	"ENSG00000225470.8"	"JPX"	chrX	+	73944338	73944662	73944338	73944465	73944583	73944662	58	5	42			148	74	NA	NA	0.056		NA
59	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73998953	74000496	59	16	8			148	74	NA	NA	0.5		NA
60	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	73999669	73998953	73999051	73999185	73999669	60	17	2			148	74	NA	NA	0.81		NA
61	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	74000496	73998767	73998844	73999354	74000496	61	24	1			148	74	NA	NA	0.923		NA
64	"ENSG00000147099.21"	"HDAC8"	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	64	20	4			148	74	NA	NA	0.714		NA
65	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	65	631	15			148	74	NA	NA	0.955		NA
66	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423239	71423973	71424066	66	79	24			148	74	NA	NA	0.622		NA
67	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423264	71423973	71424066	67	74	0			148	74	NA	NA	1.0		NA
68	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423239	71424016	71424066	68	103	0			148	74	NA	NA	1.0		NA
69	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	69	21	0			148	74	NA	NA	1.0		NA
70	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	70	15	0			148	74	NA	NA	1.0		NA
71	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	71	66	74			148	74	NA	NA	0.308		NA
72	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	72	106	1			148	74	NA	NA	0.981		NA
73	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	73	38	0			148	74	NA	NA	1.0		NA
74	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	74	37	84			148	74	NA	NA	0.18		NA
75	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	75	14	121			148	74	NA	NA	0.055		NA
76	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	76	67	90			148	74	NA	NA	0.271		NA
77	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	77	57	0			148	74	NA	NA	1.0		NA
78	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	78	42	76			148	74	NA	NA	0.216		NA
79	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130011	71130214	79	55	1			148	74	NA	NA	0.965		NA
80	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	80	54	65			148	74	NA	NA	0.293		NA
81	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	81	50	35			148	74	NA	NA	0.417		NA
82	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	82	24	11			148	74	NA	NA	0.522		NA
83	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	83	26	23			148	74	NA	NA	0.361		NA
84	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	84	24	3			148	74	NA	NA	0.8		NA
85	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	85	26	2			148	74	NA	NA	0.867		NA
86	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	86	83	2			148	74	NA	NA	0.954		NA
87	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	87	11	7			148	74	NA	NA	0.44		NA
88	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141414	71141882	71141964	88	12	0			148	74	NA	NA	1.0		NA
89	"ENSG00000147168.13"	"IL2RG"	chrX	-	71110155	71110688	71110155	71110295	71110503	71110688	89	69	656			148	74	NA	NA	0.05		NA
91	"ENSG00000120509.11"	"PDZD11"	chrX	-	70289254	70289593	70289254	70289354	70289521	70289593	91	15	0			148	74	NA	NA	1.0		NA
92	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522285	65517986	65518073	65520701	65522285	92	46	1			148	74	NA	NA	0.958		NA
93	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522285	65517986	65518465	65520701	65522285	93	31	3			148	74	NA	NA	0.838		NA
94	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65522285	65520701	65520817	65521147	65522285	94	56	0			148	74	NA	NA	1.0		NA
95	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65523707	65520701	65520817	65523559	65523707	95	43	1			148	74	NA	NA	0.956		NA
96	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522493	65523559	65523707	96	33	6			148	74	NA	NA	0.733		NA
97	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522605	65523559	65523707	97	35	0			148	74	NA	NA	1.0		NA
98	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522926	65523559	65523707	98	31	0			148	74	NA	NA	1.0		NA
99	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523707	65524055	65524614	99	22	65			148	74	NA	NA	0.145		NA
100	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523876	65524055	65524614	100	23	0			148	74	NA	NA	1.0		NA
101	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524563	65524614	101	27	25			148	74	NA	NA	0.351		NA
102	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65528875	65529258	102	32	0			148	74	NA	NA	1.0		NA
103	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65528963	65529258	103	37	1			148	74	NA	NA	0.949		NA
104	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65529211	65529258	104	38	19			148	74	NA	NA	0.5		NA
105	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63635002	63638209	63635002	63636917	63638049	63638209	105	26	0			148	74	NA	NA	1.0		NA
112	"ENSG00000158578.21"	"ALAS2"	chrX	-	55020319	55020504	55020319	55020329	55020445	55020504	112	72	0			148	74	NA	NA	1.0		NA
113	"ENSG00000067445.22"	"TRO"	chrX	+	54926582	54927105	54926582	54926625	54927042	54927105	113	11	11			148	74	NA	NA	0.333		NA
114	"ENSG00000067445.22"	"TRO"	chrX	+	54928602	54931031	54928602	54928710	54930740	54931031	114	14	0			148	74	NA	NA	1.0		NA
116	"ENSG00000172943.21"	"PHF8"	chrX	-	53984913	53985949	53984913	53985227	53985815	53985949	116	46	31			148	74	NA	NA	0.426		NA
117	"ENSG00000126012.13"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	117	155	83			148	74	NA	NA	0.483		NA
118	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	118	27	115			148	74	NA	NA	0.105		NA
124	"ENSG00000049768.17"	"FOXP3"	chrX	-	49251333	49251765	49251333	49251483	49251663	49251765	124	7	3			148	74	NA	NA	0.538		NA
128	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934695	48934867	128	59	2			148	74	NA	NA	0.937		NA
129	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934710	48934867	129	60	174			148	74	NA	NA	0.147		NA
130	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	130	33	43			148	74	NA	NA	0.277		NA
131	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	131	14	23			148	74	NA	NA	0.233		NA
132	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48575814	48576083	132	71	0			148	74	NA	NA	1.0		NA
133	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48575921	48576083	133	95	0			148	74	NA	NA	1.0		NA
134	"ENSG00000126759.14"	"CFP"	chrX	-	47628101	47629674	47628101	47628277	47629523	47629674	134	4	16			148	74	NA	NA	0.111		NA
135	"ENSG00000102226.10"	"USP11"	chrX	+	47239350	47239907	47239350	47239481	47239789	47239907	135	50	67			148	74	NA	NA	0.272		NA
136	"ENSG00000102226.10"	"USP11"	chrX	+	47247071	47247419	47247071	47247221	47247303	47247419	136	91	122			148	74	NA	NA	0.272		NA
137	"ENSG00000102226.10"	"USP11"	chrX	+	47247303	47247699	47247303	47247419	47247610	47247699	137	105	119			148	74	NA	NA	0.306		NA
138	"ENSG00000102225.17"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703	138	67	9			148	74	NA	NA	0.788		NA
139	"ENSG00000102225.17"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227159	47227223	139	41	3			134	74	NA	NA	0.883		NA
140	"ENSG00000102225.17"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227180	47227223	140	44	45			148	74	NA	NA	0.328		NA
141	"ENSG00000102225.17"	"CDK16"	chrX	+	47228566	47228990	47228566	47228644	47228730	47228990	141	44	84			148	74	NA	NA	0.208		NA
142	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45062646	45062748	45063421	45063817	142	19	100			148	74	NA	NA	0.087		NA
143	"ENSG00000147050.17"	"KDM6A"	chrX	+	45069578	45070357	45069578	45070028	45070119	45070357	143	415	6			148	74	NA	NA	0.972		NA
144	"ENSG00000147050.17"	"KDM6A"	chrX	+	45069578	45076826	45069578	45070357	45076696	45076826	144	10	125			148	74	NA	NA	0.038		NA
145	"ENSG00000147050.17"	"KDM6A"	chrX	+	45082575	45082789	45082575	45082640	45082714	45082789	145	23	145			148	74	NA	NA	0.073		NA
146	"ENSG00000147050.17"	"KDM6A"	chrX	+	45082575	45083608	45082575	45082789	45083459	45083608	146	11	130			148	74	NA	NA	0.041		NA
147	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106649	45107409	45107536	147	57	8			148	74	NA	NA	0.781		NA
148	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106713	45107409	45107536	148	47	10			148	74	NA	NA	0.701		NA
150	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297	150	14	0			148	74	NA	NA	1.0		NA
151	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	151	125	4			148	74	NA	NA	0.94		NA
152	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	152	81	293			148	74	NA	NA	0.121		NA
153	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	153	85	0			148	74	NA	NA	1.0		NA
154	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	154	100	14			148	74	NA	NA	0.781		NA
155	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	155	91	295			148	74	NA	NA	0.134		NA
156	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	156	284	365			148	74	NA	NA	0.28		NA
157	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	157	148	258			148	74	NA	NA	0.223		NA
158	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	158	163	1			148	74	NA	NA	0.988		NA
159	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	159	136	7			148	74	NA	NA	0.907		NA
160	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	160	140	209			148	74	NA	NA	0.251		NA
161	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	161	113	568			148	74	NA	NA	0.09		NA
162	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	162	68	1			148	74	NA	NA	0.971		NA
163	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	163	69	647			148	74	NA	NA	0.051		NA
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	164	94	245			148	74	NA	NA	0.161		NA
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	165	97	169			148	74	NA	NA	0.223		NA
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	166	141	275			148	74	NA	NA	0.204		NA
168	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	168	7	7			148	74	NA	NA	0.333		NA
170	"ENSG00000198947.18"	"DMD"	chrX	-	31119907	31121930	31119907	31120689	31120767	31121930	170	44	3			148	74	NA	NA	0.88		NA
172	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	172	26	232			148	74	NA	NA	0.053		NA
173	"ENSG00000165195.16"	"PIGA"	chrX	-	15324664	15325152	15324664	15324871	15325019	15325152	173	87	67			148	74	NA	NA	0.394		NA
174	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331873	15331992	174	148	0			148	74	NA	NA	1.0		NA
175	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	175	58	0			148	74	NA	NA	1.0		NA
176	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	176	29	34			148	74	NA	NA	0.299		NA
177	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	177	7	26			148	74	NA	NA	0.119		NA
178	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	178	17	8			148	74	NA	NA	0.515		NA
179	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	179	25	31			148	74	NA	NA	0.287		NA
180	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	180	16	17			148	74	NA	NA	0.32		NA
182	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	182	32	5			148	74	NA	NA	0.762		NA
183	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	183	28	0			148	74	NA	NA	1.0		NA
184	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	184	177	38			148	74	NA	NA	0.7		NA
185	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	185	183	0			148	74	NA	NA	1.0		NA
186	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	186	169	0			148	74	NA	NA	1.0		NA
187	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	187	65	24			148	74	NA	NA	0.575		NA
188	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11766960	11767169	11768621	11768682	188	88	0			148	74	NA	NA	1.0		NA
192	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	192	24	2			148	74	NA	NA	0.857		NA
193	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476	193	8	19			148	74	NA	NA	0.174		NA
194	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526156	50526245	50526476	194	12	1			148	74	NA	NA	0.857		NA
195	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	195	54	71			142	74	NA	NA	0.284		NA
196	"ENSG00000205593.12"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	196	3	7			148	74	NA	NA	0.176		NA
197	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50281359	50281742	50281359	50281499	50281565	50281742	197	2	18			140	74	NA	NA	0.055		NA
198	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	198	146	29			145	74	NA	NA	0.72		NA
199	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	199	76	24			148	74	NA	NA	0.613		NA
200	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	200	70	1			148	74	NA	NA	0.972		NA
201	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	201	74	17			148	74	NA	NA	0.685		NA
202	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874	202	106	0			148	74	NA	NA	1.0		NA
203	"ENSG00000170638.10"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	203	190	30			148	74	NA	NA	0.76		NA
206	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42627604	42627688	206	27	166			148	74	NA	NA	0.075		NA
207	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627431	42627604	42627688	207	20	1			148	74	NA	NA	0.909		NA
208	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627389	42628151	42628281	208	35	0			148	74	NA	NA	1.0		NA
209	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627688	42628151	42628281	209	34	191			148	74	NA	NA	0.082		NA
210	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42631377	42631450	210	12	221			148	74	NA	NA	0.026		NA
211	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636584	42636598	42636714	42636846	211	26	8			148	74	NA	NA	0.619		NA
213	"ENSG00000172250.17"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	213	60	15			148	74	NA	NA	0.667		NA
217	"ENSG00000184208.12"	"C22orf46"	chr22	+	41693462	41698136	41693462	41693851	41693937	41698136	217	8	4			148	74	NA	NA	0.5		NA
218	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	218	14	9			148	74	NA	NA	0.438		NA
219	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	219	14	17			148	74	NA	NA	0.292		NA
220	"ENSG00000100359.21"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	220	27	46			148	74	NA	NA	0.227		NA
221	"ENSG00000100359.21"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	221	49	19			148	74	NA	NA	0.563		NA
222	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	222	55	56			148	74	NA	NA	0.329		NA
223	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	223	96	22			148	74	NA	NA	0.686		NA
224	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	224	110	1			148	74	NA	NA	0.982		NA
225	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40353072	40353117	225	48	67			148	74	NA	NA	0.264		NA
226	"ENSG00000239900.14"	"ADSL"	chr22	+	40358863	40359306	40358863	40359035	40359259	40359306	226	35	81			148	74	NA	NA	0.178		NA
227	"ENSG00000239900.14"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361087	40361342	227	27	1			148	74	NA	NA	0.931		NA
228	"ENSG00000239900.14"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361272	40361342	228	32	101			148	74	NA	NA	0.137		NA
229	"ENSG00000239900.14"	"ADSL"	chr22	+	40361272	40363071	40361272	40361342	40361487	40363071	229	37	115			148	74	NA	NA	0.139		NA
230	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361635	40362980	40363071	230	25	81			148	74	NA	NA	0.134		NA
231	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361666	40362980	40363071	231	22	1			148	74	NA	NA	0.917		NA
232	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361677	40362980	40363071	232	23	1			148	74	NA	NA	0.92		NA
233	"ENSG00000128272.18"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521562	39521671	233	1083	37			148	74	NA	NA	0.936		NA
234	"ENSG00000100316.16"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	234	25	2535			148	74	NA	NA	0.005		NA
235	"ENSG00000100316.16"	"RPL3"	chr22	-	39313190	39314208	39313190	39313310	39314106	39314208	235	61	109			148	74	NA	NA	0.219		NA
236	"ENSG00000100201.23"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	236	669	51			148	74	NA	NA	0.868		NA
239	"ENSG00000128298.18"	"BAIAP2L2"	chr22	-	38089095	38089674	38089095	38089231	38089521	38089674	239	10	0			148	74	NA	NA	1.0		NA
241	"ENSG00000100055.21"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	241	22	42			148	74	NA	NA	0.208		NA
242	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	242	26	51			148	74	NA	NA	0.203		NA
243	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36876094	36875652	36875787	36876028	36876094	243	29	0			148	74	NA	NA	1.0		NA
244	"ENSG00000100360.15"	"IFT27"	chr22	-	36758210	36764036	36758210	36758409	36763918	36764036	244	9	4			148	74	NA	NA	0.529		NA
245	"ENSG00000100360.15"	"IFT27"	chr22	-	36775673	36776125	36775673	36775794	36776030	36776125	245	10	2			148	74	NA	NA	0.714		NA
246	"ENSG00000100353.18"	"EIF3D"	chr22	-	36525663	36526131	36525663	36525709	36525998	36526131	246	31	301			148	74	NA	NA	0.049		NA
