ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
110	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911506	48911646	48911545	48911646	48909813	48909996	110	18	1			113	74	NA	NA	0.922		NA
111	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48911545	48911958	48911858	48911958	48909813	48909996	111	42	0			148	74	NA	NA	1.0		NA
112	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48575667	48575560	48575630	48576313	48576419	112	1053	0			111	74	NA	NA	1.0		NA
113	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575630	48576313	48576419	113	378	0			148	74	NA	NA	1.0		NA
114	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48576313	48576419	114	39	696			148	74	NA	NA	0.027		NA
115	"ENSG00000102225.17"	"CDK16"	chrX	+	47222260	47222380	47222260	47222342	47223551	47223759	115	44	4			112	74	NA	NA	0.879		NA
116	"ENSG00000102225.17"	"CDK16"	chrX	+	47224384	47224518	47224384	47224476	47224617	47224743	116	243	4			116	74	NA	NA	0.975		NA
117	"ENSG00000182872.16"	"RBM10"	chrX	+	47179879	47180040	47179879	47180037	47180211	47180309	117	42	11			77	74	NA	NA	0.786		NA
118	"ENSG00000147050.17"	"KDM6A"	chrX	+	45090722	45090864	45090722	45090832	45107409	45107536	118	121	1			106	74	NA	NA	0.988		NA
119	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45106713	45106541	45106649	45107409	45107536	119	46	8			138	74	NA	NA	0.755		NA
123	"ENSG00000147044.23"	"CASK"	chrX	-	41853096	41853227	41853114	41853227	41787177	41787283	123	7	36			92	74	NA	NA	0.135		NA
124	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333783	41337407	41337465	124	187	0			148	74	NA	NA	1.0		NA
125	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41341483	41341616	125	453	10			148	74	NA	NA	0.958		NA
126	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344238	41344399	126	399	1			148	74	NA	NA	0.995		NA
127	"ENSG00000215301.11"	"DDX3X"	chrX	+	41344238	41344564	41344238	41344399	41345179	41345324	127	54	408			148	74	NA	NA	0.062		NA
128	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347314	41347454	41347314	41347451	41347639	41349884	128	3	275			77	74	NA	NA	0.01		NA
132	"ENSG00000124486.14"	"USP9X"	chrX	+	41229566	41229827	41229566	41229779	41230500	41230596	132	29	100			122	74	NA	NA	0.15		NA
133	"ENSG00000183337.18"	"BCOR"	chrX	-	40052112	40052400	40052218	40052400	40049814	40049991	133	65	1			148	74	NA	NA	0.97		NA
134	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287864	38288041	38276586	38276772	134	14	0			148	74	NA	NA	1.0		NA
137	"ENSG00000173681.17"	"BCLAF3"	chrX	-	19937417	19937532	19937504	19937532	19935808	19935898	137	5	15			148	74	NA	NA	0.143		NA
139	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331589	15331992	15325913	15326046	139	94	4			148	74	NA	NA	0.922		NA
140	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331819	15331992	15325913	15326046	140	85	0			148	74	NA	NA	1.0		NA
141	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331873	15331992	15325913	15326046	141	92	9			148	74	NA	NA	0.836		NA
142	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331819	15331992	15325913	15326046	142	62	0			148	74	NA	NA	1.0		NA
143	"ENSG00000165195.16"	"PIGA"	chrX	-	15331589	15331992	15331873	15331992	15325913	15326046	143	69	9			148	74	NA	NA	0.793		NA
144	"ENSG00000165195.16"	"PIGA"	chrX	-	15331819	15331992	15331873	15331992	15325913	15326046	144	54	9			128	74	NA	NA	0.776		NA
145	"ENSG00000046651.16"	"OFD1"	chrX	+	13746779	13746956	13746779	13746953	13749426	13749533	145	1	24			77	74	NA	NA	0.039		NA
146	"ENSG00000046651.16"	"OFD1"	chrX	+	13756577	13756771	13756577	13756767	13757659	13757790	146	1	22			78	74	NA	NA	0.041		NA
147	"ENSG00000196459.15"	"TRAPPC2"	chrX	-	13734043	13734185	13734049	13734185	13719870	13719982	147	30	0			80	74	NA	NA	1.0		NA
148	"ENSG00000101911.13"	"PRPS2"	chrX	+	12799206	12799399	12799206	12799390	12809233	12809332	148	4	46			83	74	NA	NA	0.072		NA
149	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11767052	11766960	11767046	11767144	11767286	149	15	0			80	74	NA	NA	1.0		NA
150	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11772155	11772255	150	76	0			148	74	NA	NA	1.0		NA
153	"ENSG00000130021.15"	"PUDP"	chrX	-	7105619	7105838	7105748	7105838	7077219	7077449	153	20	0			148	74	NA	NA	1.0		NA
161	"ENSG00000188130.14"	"MAPK12"	chr22	-	50256787	50256964	50256934	50256964	50256598	50256646	161	1	9			148	74	NA	NA	0.053		NA
162	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220191	50221874	50220250	50221874	50219956	50220015	162	29	17			133	74	NA	NA	0.487		NA
163	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220191	50221874	50221274	50221874	50219956	50220015	163	66	0			148	74	NA	NA	1.0		NA
164	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50220250	50221874	50221274	50221874	50219956	50220015	164	82	0			148	74	NA	NA	1.0		NA
171	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42628151	42628281	42627303	42627389	171	185	0			148	74	NA	NA	1.0		NA
172	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636478	42636598	42636584	42636598	42631377	42631450	172	30	2			148	74	NA	NA	0.882		NA
173	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636714	42636846	42631377	42631450	173	13	120			148	74	NA	NA	0.051		NA
174	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636714	42636846	42631377	42631468	174	12	0			148	74	NA	NA	1.0		NA
175	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42581627	42582011	42581928	42582011	42580216	42580359	175	7	20			148	74	NA	NA	0.149		NA
177	"ENSG00000205702.12"	"CYP2D7"	chr22	-	42141511	42141675	42141624	42141675	42141151	42141339	177	15	0			148	74	NA	NA	1.0		NA
178	"ENSG00000205702.12"	"CYP2D7"	chr22	-	42141533	42141675	42141624	42141675	42141151	42141339	178	16	0			148	74	NA	NA	1.0		NA
179	"ENSG00000205702.12"	"CYP2D7"	chr22	-	42141533	42141675	42141624	42141675	42141151	42141396	179	19	1			148	74	NA	NA	0.905		NA
180	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41688078	41688327	41680243	41680364	180	42	0			148	74	NA	NA	1.0		NA
181	"ENSG00000100138.15"	"SNU13"	chr22	-	41687721	41688327	41688151	41688327	41680243	41680364	181	28	0			148	74	NA	NA	1.0		NA
182	"ENSG00000100138.15"	"SNU13"	chr22	-	41688078	41688327	41688151	41688327	41680243	41680364	182	28	0			147	74	NA	NA	1.0		NA
183	"ENSG00000100410.8"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	183	13	27			148	74	NA	NA	0.194		NA
184	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41220733	41220868	184	32	1			148	74	NA	NA	0.941		NA
186	"ENSG00000196588.21"	"MRTFA"	chr22	-	40416975	40417046	40416985	40417046	40410281	40411907	186	1	26			84	74	NA	NA	0.033		NA
187	"ENSG00000196588.21"	"MRTFA"	chr22	-	40463220	40463286	40463242	40463286	40435498	40435554	187	75	2			96	74	NA	NA	0.967		NA
188	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40354247	40354327	188	113	3			148	74	NA	NA	0.95		NA
189	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361666	40361487	40361635	40362980	40363071	189	9	81			105	74	NA	NA	0.073		NA
190	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40361677	40361487	40361635	40362980	40363071	190	9	81			116	74	NA	NA	0.066		NA
192	"ENSG00000100321.15"	"SYNGR1"	chr22	+	39374315	39374660	39374315	39374553	39376051	39376197	192	4	11			148	74	NA	NA	0.154		NA
193	"ENSG00000100316.16"	"RPL3"	chr22	-	39319389	39319623	39319594	39319623	39318399	39318592	193	5	782			148	74	NA	NA	0.003		NA
195	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38246784	38246885	38246805	38246885	38245934	38246100	195	14	1			95	74	NA	NA	0.916		NA
196	"ENSG00000184381.20"	"PLA2G6"	chr22	-	38139981	38140169	38140133	38140169	38134987	38135084	196	383	3			148	74	NA	NA	0.985		NA
198	"ENSG00000100142.16"	"POLR2F"	chr22	+	37956772	37956901	37956772	37956842	37959345	37959476	198	6	62			133	74	NA	NA	0.051		NA
200	"ENSG00000100129.18"	"EIF3L"	chr22	+	37851279	37851561	37851279	37851490	37855564	37855644	200	24	960			145	74	NA	NA	0.013		NA
202	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36875787	36875652	36875783	36876028	36876094	202	0	51			78	74	NA	NA	0.0		NA
206	"ENSG00000100284.22"	"TOM1"	chr22	+	35321958	35322037	35321958	35322019	35323027	35323177	206	60	4			92	74	NA	NA	0.923		NA
207	"ENSG00000100284.22"	"TOM1"	chr22	+	35346929	35346972	35346929	35346969	35347054	35347992	207	6	17			77	74	NA	NA	0.253		NA
211	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31784813	31785107	31784813	31784875	31792032	31792102	211	15	14			148	74	NA	NA	0.349		NA
212	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31797599	31797703	31797599	31797699	31798581	31798656	212	17	2			78	74	NA	NA	0.89		NA
213	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31810520	31810665	31810520	31810641	31814991	31815212	213	2	21			98	74	NA	NA	0.067		NA
214	"ENSG00000100150.20"	"DEPDC5"	chr22	+	31905983	31906094	31905983	31906066	31906204	31906975	214	2	11			102	74	NA	NA	0.117		NA
215	"ENSG00000184708.18"	"EIF4ENIF1"	chr22	-	31454143	31454376	31454179	31454376	31450288	31450360	215	43	2			110	74	NA	NA	0.935		NA
217	"ENSG00000100029.18"	"PES1"	chr22	-	30584364	30584454	30584415	30584454	30581527	30581644	217	171	3			125	74	NA	NA	0.971		NA
221	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30416233	30416403	221	26	3			148	74	NA	NA	0.813		NA
223	"ENSG00000100325.15"	"ASCC2"	chr22	-	29801993	29802208	29802114	29802208	29800990	29801110	223	133	0			148	74	NA	NA	1.0		NA
224	"ENSG00000100325.15"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29832244	29832342	224	18	5			121	74	NA	NA	0.688		NA
225	"ENSG00000100296.14"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	225	9	54			148	74	NA	NA	0.077		NA
226	"ENSG00000100296.14"	"THOC5"	chr22	-	29528936	29529239	29529161	29529239	29528425	29528466	226	7	71			148	74	NA	NA	0.047		NA
227	"ENSG00000100296.14"	"THOC5"	chr22	-	29543414	29543542	29543428	29543542	29542858	29542956	227	0	37			88	74	NA	NA	0.0		NA
228	"ENSG00000182944.18"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	228	434	10			148	74	NA	NA	0.956		NA
229	"ENSG00000182944.18"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299598	29299851	229	234	4			148	74	NA	NA	0.967		NA
231	"ENSG00000100219.17"	"XBP1"	chr22	-	28799041	28799153	28799056	28799153	28797076	28797205	231	10	170			89	74	NA	NA	0.047		NA
232	"ENSG00000100209.11"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	232	18	0			129	74	NA	NA	1.0		NA
243	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	243	80	108			101	74	NA	NA	0.352		NA
244	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801135	23800943	23801081	23803294	23803422	244	3	79			128	74	NA	NA	0.021		NA
245	"ENSG00000099956.20"	"SMARCB1"	chr22	+	23800943	23801964	23800943	23801081	23803294	23803422	245	3	79			148	74	NA	NA	0.019		NA
250	"ENSG00000159496.15"	"RGL4"	chr22	+	23690773	23692209	23690773	23690947	23692334	23692528	250	22	0			148	74	NA	NA	1.0		NA
254	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23690231	23690356	23690235	23690356	23683724	23683867	254	13	11			78	74	NA	NA	0.529		NA
255	"ENSG00000228315.12"	"GUSBP11"	chr22	-	23694118	23695517	23695172	23695517	23683724	23683867	255	45	7			148	74	NA	NA	0.763		NA
257	"ENSG00000100038.20"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449	257	19	11			148	74	NA	NA	0.463		NA
258	"ENSG00000100038.20"	"TOP3B"	chr22	-	21975904	21976187	21975980	21976187	21975639	21975807	258	30	1			148	74	NA	NA	0.938		NA
259	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670565	21670853	21670565	21670611	21670996	21671059	259	48	52			148	74	NA	NA	0.316		NA
260	"ENSG00000100023.20"	"PPIL2"	chr22	+	21670565	21671059	21670565	21670611	21672329	21672381	260	119	0			148	74	NA	NA	1.0		NA
261	"ENSG00000100023.20"	"PPIL2"	chr22	+	21686891	21687085	21686891	21686998	21687642	21687732	261	20	50			148	74	NA	NA	0.167		NA
262	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694754	21695070	21694754	21694817	21695393	21695496	262	52	1			148	74	NA	NA	0.963		NA
263	"ENSG00000100023.20"	"PPIL2"	chr22	+	21694936	21695070	21694936	21694966	21695393	21695496	263	98	0			148	74	NA	NA	1.0		NA
264	"ENSG00000161179.14"	"YDJC"	chr22	-	21629542	21629761	21629601	21629761	21629307	21629407	264	42	8			133	74	NA	NA	0.745		NA
268	"ENSG00000099949.21"	"LZTR1"	chr22	+	20983026	20983122	20983026	20983089	20985840	20985897	268	1	18			107	74	NA	NA	0.037		NA
269	"ENSG00000099949.21"	"LZTR1"	chr22	+	20990385	20990969	20990385	20990525	20991627	20991829	269	2	37			148	74	NA	NA	0.026		NA
270	"ENSG00000099949.21"	"LZTR1"	chr22	+	20992793	20992904	20992793	20992897	20993661	20993754	270	33	0			81	74	NA	NA	1.0		NA
271	"ENSG00000241973.11"	"PI4KA"	chr22	-	20726487	20726541	20726497	20726541	20721297	20721418	271	59	0			84	74	NA	NA	1.0		NA
272	"ENSG00000099917.17"	"MED15"	chr22	+	20537116	20537215	20537116	20537204	20551435	20551487	272	17	63			85	74	NA	NA	0.19		NA
273	"ENSG00000099901.17"	"RANBP1"	chr22	+	20115937	20116430	20115937	20116395	20119012	20119149	273	15	0			109	74	NA	NA	1.0		NA
274	"ENSG00000128191.16"	"DGCR8"	chr22	+	20106591	20106698	20106591	20106685	20107270	20107398	274	45	1			87	74	NA	NA	0.975		NA
276	"ENSG00000183597.16"	"TANGO2"	chr22	+	20036759	20037094	20036759	20036854	20043354	20043443	276	10	17			148	74	NA	NA	0.227		NA
277	"ENSG00000183597.16"	"TANGO2"	chr22	+	20061529	20061706	20061529	20061683	20063337	20063442	277	5	17			97	74	NA	NA	0.183		NA
278	"ENSG00000070010.19"	"UFD1"	chr22	-	19475469	19475602	19475495	19475602	19475067	19475100	278	91	24			100	74	NA	NA	0.737		NA
280	"ENSG00000160299.17"	"PCNT"	chr21	+	46431528	46432215	46431528	46431978	46435903	46436148	280	44	9			148	74	NA	NA	0.71		NA
281	"ENSG00000182362.14"	"YBEY"	chr21	+	46286869	46287123	46286869	46286988	46291333	46291462	281	61	1			148	74	NA	NA	0.968		NA
282	"ENSG00000182362.14"	"YBEY"	chr21	+	46286869	46287123	46286869	46286988	46296161	46296230	282	25	0			148	74	NA	NA	1.0		NA
286	"ENSG00000186866.17"	"POFUT2"	chr21	-	45283351	45283527	45283382	45283527	45282348	45282459	286	10	9			105	74	NA	NA	0.439		NA
288	"ENSG00000160255.18"	"ITGB2"	chr21	-	44910599	44910785	44910724	44910785	44910283	44910372	288	15	85			148	74	NA	NA	0.081		NA
289	"ENSG00000160255.18"	"ITGB2"	chr21	-	44910599	44910785	44910724	44910785	44910283	44910415	289	11	1			148	74	NA	NA	0.846		NA
290	"ENSG00000184900.16"	"SUMO3"	chr21	-	44808996	44809118	44809046	44809118	44805616	44807040	290	10	268			124	74	NA	NA	0.022		NA
291	"ENSG00000184900.16"	"SUMO3"	chr21	-	44813861	44814104	44813975	44814104	44809046	44809118	291	22	188			148	74	NA	NA	0.055		NA
292	"ENSG00000160226.16"	"CFAP410"	chr21	-	44330462	44330916	44330822	44330916	44329890	44330326	292	65	33			148	74	NA	NA	0.496		NA
293	"ENSG00000160226.16"	"CFAP410"	chr21	-	44334060	44335804	44335757	44335804	44333032	44333262	293	121	31			148	74	NA	NA	0.661		NA
294	"ENSG00000160209.19"	"PDXK"	chr21	+	43732138	43732647	43732138	43732442	43734068	43734123	294	23	4			148	74	NA	NA	0.742		NA
295	"ENSG00000160193.12"	"WDR4"	chr21	-	42873550	42873691	42873602	42873691	42863439	42863596	295	35	29			126	74	NA	NA	0.415		NA
296	"ENSG00000160179.19"	"ABCG1"	chr21	+	42287888	42288073	42287888	42288037	42288210	42288312	296	78	4			110	74	NA	NA	0.929		NA
299	"ENSG00000182240.16"	"BACE2"	chr21	+	41241818	41241947	41241818	41241939	41243375	41243510	299	30	42			82	74	NA	NA	0.392		NA
301	"ENSG00000182093.16"	"GET1"	chr21	+	39390697	39390919	39390697	39390863	39391768	39391836	301	6	17			130	74	NA	NA	0.167		NA
302	"ENSG00000182093.16"	"GET1"	chr21	+	39390697	39391476	39390697	39390863	39391768	39391836	302	9	17			148	74	NA	NA	0.209		NA
303	"ENSG00000182093.16"	"GET1"	chr21	+	39390697	39391476	39390697	39390919	39391768	39391836	303	14	1			148	74	NA	NA	0.875		NA
305	"ENSG00000185658.14"	"BRWD1"	chr21	-	39218504	39218660	39218528	39218660	39215236	39215362	305	32	2			98	74	NA	NA	0.924		NA
