ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
66	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423239	71423973	71424066	66	44	25			148	74	NA	NA	0.468		NA
67	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423264	71423973	71424066	67	45	1			148	74	NA	NA	0.957		NA
68	"ENSG00000147133.17"	"TAF1"	chrX	+	71423116	71424066	71423116	71423239	71424016	71424066	68	67	1			148	74	NA	NA	0.971		NA
69	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148206	71147549	71147627	71148062	71148206	69	13	0			148	74	NA	NA	1.0		NA
70	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71148845	71148905	70	11	1			148	74	NA	NA	0.846		NA
71	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	71	51	32			148	74	NA	NA	0.443		NA
72	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	72	75	1			148	74	NA	NA	0.974		NA
73	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	73	43	0			148	74	NA	NA	1.0		NA
74	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	74	42	43			148	74	NA	NA	0.328		NA
75	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	75	20	76			148	74	NA	NA	0.116		NA
76	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	76	56	38			148	74	NA	NA	0.424		NA
77	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	77	58	0			148	74	NA	NA	1.0		NA
78	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	78	51	42			148	74	NA	NA	0.378		NA
79	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130011	71130214	79	52	2			148	74	NA	NA	0.929		NA
80	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	80	52	14			148	74	NA	NA	0.65		NA
81	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	81	32	12			148	74	NA	NA	0.571		NA
82	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	82	19	12			148	74	NA	NA	0.442		NA
83	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	83	20	10			148	74	NA	NA	0.5		NA
84	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	84	20	2			148	74	NA	NA	0.833		NA
85	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	85	21	0			148	74	NA	NA	1.0		NA
86	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	86	43	5			148	74	NA	NA	0.811		NA
87	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	87	12	3			148	74	NA	NA	0.667		NA
88	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141414	71141882	71141964	88	11	0			148	74	NA	NA	1.0		NA
89	"ENSG00000147168.13"	"IL2RG"	chrX	-	71110155	71110688	71110155	71110295	71110503	71110688	89	102	409			148	74	NA	NA	0.111		NA
92	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522285	65517986	65518073	65520701	65522285	92	42	0			148	74	NA	NA	1.0		NA
93	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65522285	65517986	65518465	65520701	65522285	93	38	1			148	74	NA	NA	0.95		NA
94	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65522285	65520701	65520817	65521147	65522285	94	41	0			148	74	NA	NA	1.0		NA
95	"ENSG00000001497.18"	"LAS1L"	chrX	-	65520701	65523707	65520701	65520817	65523559	65523707	95	35	2			148	74	NA	NA	0.897		NA
96	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522493	65523559	65523707	96	30	0			148	74	NA	NA	1.0		NA
97	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522605	65523559	65523707	97	31	0			148	74	NA	NA	1.0		NA
98	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65523707	65522430	65522926	65523559	65523707	98	34	0			148	74	NA	NA	1.0		NA
99	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523707	65524055	65524614	99	28	33			148	74	NA	NA	0.298		NA
100	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65524614	65523559	65523876	65524055	65524614	100	33	0			148	74	NA	NA	1.0		NA
101	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524563	65524614	101	39	14			148	74	NA	NA	0.582		NA
102	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65528875	65529258	102	33	1			148	74	NA	NA	0.943		NA
103	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65528963	65529258	103	33	0			148	74	NA	NA	1.0		NA
104	"ENSG00000001497.18"	"LAS1L"	chrX	-	65528259	65529258	65528259	65528369	65529211	65529258	104	47	11			148	74	NA	NA	0.681		NA
110	"ENSG00000204271.13"	"SPIN3"	chrX	-	56993786	56994949	56993786	56993888	56994722	56994949	110	7	4			148	74	NA	NA	0.467		NA
116	"ENSG00000172943.21"	"PHF8"	chrX	-	53984913	53985949	53984913	53985227	53985815	53985949	116	21	19			148	74	NA	NA	0.356		NA
117	"ENSG00000126012.13"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198763	53198888	117	243	33			148	74	NA	NA	0.786		NA
118	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53211786	53211906	118	38	116			148	74	NA	NA	0.141		NA
128	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934695	48934867	128	65	5			148	74	NA	NA	0.867		NA
129	"ENSG00000068308.15"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934710	48934867	129	63	114			148	74	NA	NA	0.216		NA
130	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48893899	48894225	48893899	48894010	48894096	48894225	130	13	20			148	74	NA	NA	0.245		NA
131	"ENSG00000101940.18"	"WDR13"	chrX	+	48597491	48598037	48597491	48597614	48597957	48598037	131	16	8			148	74	NA	NA	0.5		NA
132	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48575814	48576083	132	110	1			148	74	NA	NA	0.982		NA
133	"ENSG00000102317.18"	"RBM3"	chrX	+	48575560	48576083	48575560	48575667	48575921	48576083	133	134	1			148	74	NA	NA	0.985		NA
134	"ENSG00000126759.14"	"CFP"	chrX	-	47628101	47629674	47628101	47628277	47629523	47629674	134	2	32			148	74	NA	NA	0.03		NA
135	"ENSG00000102226.10"	"USP11"	chrX	+	47239350	47239907	47239350	47239481	47239789	47239907	135	28	17			148	74	NA	NA	0.452		NA
136	"ENSG00000102226.10"	"USP11"	chrX	+	47247071	47247419	47247071	47247221	47247303	47247419	136	69	35			148	74	NA	NA	0.496		NA
137	"ENSG00000102226.10"	"USP11"	chrX	+	47247303	47247699	47247303	47247419	47247610	47247699	137	71	24			148	74	NA	NA	0.597		NA
138	"ENSG00000102225.17"	"CDK16"	chrX	+	47225964	47226703	47225964	47226027	47226582	47226703	138	120	19			148	74	NA	NA	0.759		NA
139	"ENSG00000102225.17"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227159	47227223	139	72	4			134	74	NA	NA	0.909		NA
140	"ENSG00000102225.17"	"CDK16"	chrX	+	47226993	47227223	47226993	47227099	47227180	47227223	140	91	57			148	74	NA	NA	0.444		NA
141	"ENSG00000102225.17"	"CDK16"	chrX	+	47228566	47228990	47228566	47228644	47228730	47228990	141	67	70			148	74	NA	NA	0.324		NA
142	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45062646	45062748	45063421	45063817	142	30	91			148	74	NA	NA	0.142		NA
143	"ENSG00000147050.17"	"KDM6A"	chrX	+	45069578	45070357	45069578	45070028	45070119	45070357	143	384	6			148	74	NA	NA	0.97		NA
144	"ENSG00000147050.17"	"KDM6A"	chrX	+	45069578	45076826	45069578	45070357	45076696	45076826	144	18	109			148	74	NA	NA	0.076		NA
145	"ENSG00000147050.17"	"KDM6A"	chrX	+	45082575	45082789	45082575	45082640	45082714	45082789	145	28	109			148	74	NA	NA	0.114		NA
146	"ENSG00000147050.17"	"KDM6A"	chrX	+	45082575	45083608	45082575	45082789	45083459	45083608	146	11	101			148	74	NA	NA	0.052		NA
147	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106649	45107409	45107536	147	69	8			148	74	NA	NA	0.812		NA
148	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45106541	45106713	45107409	45107536	148	49	18			148	74	NA	NA	0.576		NA
150	"ENSG00000215301.11"	"DDX3X"	chrX	+	41333347	41334297	41333347	41333699	41334125	41334297	150	15	1			148	74	NA	NA	0.882		NA
151	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41337690	41339083	151	245	5			148	74	NA	NA	0.961		NA
152	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339035	41339083	152	155	294			148	74	NA	NA	0.209		NA
153	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41337690	41338912	41339035	41339083	153	153	1			148	74	NA	NA	0.987		NA
154	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337407	41339083	41337407	41337465	41339038	41339083	154	170	16			148	74	NA	NA	0.842		NA
155	"ENSG00000215301.11"	"DDX3X"	chrX	+	41341483	41342653	41341483	41341616	41342494	41342653	155	118	390			148	74	NA	NA	0.131		NA
156	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342494	41342836	41342494	41342653	41342736	41342836	156	625	297			148	74	NA	NA	0.513		NA
157	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41343736	41344128	157	375	233			148	74	NA	NA	0.446		NA
158	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41342736	41342836	41344029	41344128	158	370	19			148	74	NA	NA	0.907		NA
159	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41344128	41343215	41343351	41344029	41344128	159	339	51			148	74	NA	NA	0.769		NA
160	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41343736	41343822	41344029	41344128	160	315	198			148	74	NA	NA	0.443		NA
161	"ENSG00000215301.11"	"DDX3X"	chrX	+	41345179	41345548	41345179	41345324	41345403	41345548	161	162	715			148	74	NA	NA	0.102		NA
162	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346493	41346622	162	125	1			148	74	NA	NA	0.984		NA
163	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346228	41346622	41346228	41346410	41346504	41346622	163	128	762			148	74	NA	NA	0.077		NA
164	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	164	123	180			148	74	NA	NA	0.255		NA
165	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347314	41347451	165	131	141			148	74	NA	NA	0.317		NA
166	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347311	41347451	41347639	41349886	166	245	254			148	74	NA	NA	0.325		NA
168	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041	168	13	9			148	74	NA	NA	0.419		NA
169	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041	169	14	0			148	74	NA	NA	1.0		NA
172	"ENSG00000102054.18"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301	172	29	140			148	74	NA	NA	0.094		NA
173	"ENSG00000165195.16"	"PIGA"	chrX	-	15324664	15325152	15324664	15324871	15325019	15325152	173	94	37			148	74	NA	NA	0.56		NA
174	"ENSG00000165195.16"	"PIGA"	chrX	-	15331215	15331992	15331215	15331299	15331873	15331992	174	146	2			148	74	NA	NA	0.973		NA
175	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736477	13736545	13736655	13736678	175	75	0			148	74	NA	NA	1.0		NA
176	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13753367	13753441	13755150	13755242	176	41	39			148	74	NA	NA	0.345		NA
177	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13758336	13760720	177	11	34			148	74	NA	NA	0.139		NA
178	"ENSG00000046651.16"	"OFD1"	chrX	+	13757659	13760720	13757659	13757790	13760114	13760720	178	14	2			148	74	NA	NA	0.778		NA
179	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13758336	13758448	13760114	13760720	179	13	28			148	74	NA	NA	0.188		NA
180	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13767126	13767284	13768053	13768224	180	19	26			148	74	NA	NA	0.268		NA
182	"ENSG00000005302.19"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875	182	42	4			148	74	NA	NA	0.84		NA
183	"ENSG00000005302.19"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252	183	36	3			148	74	NA	NA	0.857		NA
184	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729	184	153	48			148	74	NA	NA	0.614		NA
185	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729	185	151	1			148	74	NA	NA	0.987		NA
186	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729	186	133	0			148	74	NA	NA	1.0		NA
187	"ENSG00000005302.19"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682	187	31	19			148	74	NA	NA	0.449		NA
188	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11766960	11767169	11768621	11768682	188	65	1			148	74	NA	NA	0.97		NA
192	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50627406	50626590	50626760	50627165	50627406	192	27	1			148	74	NA	NA	0.931		NA
193	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	193	18	5			148	74	NA	NA	0.643		NA
194	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476	194	22	43			148	74	NA	NA	0.204		NA
195	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526476	50526000	50526156	50526245	50526476	195	22	0			148	74	NA	NA	1.0		NA
196	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	196	94	36			142	74	NA	NA	0.576		NA
198	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50281359	50281742	50281359	50281499	50281565	50281742	198	14	28			140	74	NA	NA	0.209		NA
199	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	199	174	38			145	74	NA	NA	0.7		NA
200	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	200	104	26			148	74	NA	NA	0.667		NA
201	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	201	74	0			148	74	NA	NA	1.0		NA
202	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	202	97	35			148	74	NA	NA	0.581		NA
203	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874	203	134	0			148	74	NA	NA	1.0		NA
204	"ENSG00000170638.10"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	204	136	15			148	74	NA	NA	0.819		NA
207	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42627604	42627688	207	26	53			148	74	NA	NA	0.197		NA
208	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627431	42627604	42627688	208	23	0			148	74	NA	NA	1.0		NA
209	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627389	42628151	42628281	209	29	0			148	74	NA	NA	1.0		NA
210	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42628281	42627303	42627688	42628151	42628281	210	21	74			148	74	NA	NA	0.124		NA
211	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42631377	42631450	211	15	66			148	74	NA	NA	0.102		NA
212	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42636584	42636846	42636584	42636598	42636714	42636846	212	29	7			148	74	NA	NA	0.674		NA
214	"ENSG00000172250.17"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927	214	70	1			148	74	NA	NA	0.972		NA
218	"ENSG00000184208.12"	"C22orf46"	chr22	+	41693462	41698136	41693462	41693851	41693937	41698136	218	7	6			148	74	NA	NA	0.368		NA
219	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	219	21	7			148	74	NA	NA	0.6		NA
220	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	220	14	14			148	74	NA	NA	0.333		NA
221	"ENSG00000100359.21"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	221	32	40			148	74	NA	NA	0.286		NA
222	"ENSG00000100359.21"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	222	44	26			148	74	NA	NA	0.458		NA
223	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	223	39	82			148	74	NA	NA	0.192		NA
224	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	224	133	17			148	74	NA	NA	0.796		NA
225	"ENSG00000100359.21"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	225	150	1			148	74	NA	NA	0.987		NA
226	"ENSG00000239900.14"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40353072	40353117	226	53	28			148	74	NA	NA	0.486		NA
227	"ENSG00000239900.14"	"ADSL"	chr22	+	40358863	40359306	40358863	40359035	40359259	40359306	227	52	37			148	74	NA	NA	0.413		NA
228	"ENSG00000239900.14"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361087	40361342	228	32	4			148	74	NA	NA	0.8		NA
229	"ENSG00000239900.14"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361272	40361342	229	40	73			148	74	NA	NA	0.215		NA
230	"ENSG00000239900.14"	"ADSL"	chr22	+	40361272	40363071	40361272	40361342	40361487	40363071	230	35	61			148	74	NA	NA	0.223		NA
231	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361635	40362980	40363071	231	23	48			148	74	NA	NA	0.193		NA
232	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361666	40362980	40363071	232	23	8			148	74	NA	NA	0.59		NA
233	"ENSG00000239900.14"	"ADSL"	chr22	+	40361487	40363071	40361487	40361677	40362980	40363071	233	19	0			148	74	NA	NA	1.0		NA
234	"ENSG00000128272.18"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521562	39521671	234	847	36			148	74	NA	NA	0.922		NA
235	"ENSG00000100316.16"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	235	103	1578			148	74	NA	NA	0.032		NA
236	"ENSG00000100316.16"	"RPL3"	chr22	-	39313190	39314208	39313190	39313310	39314106	39314208	236	143	110			148	74	NA	NA	0.394		NA
237	"ENSG00000100201.23"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	237	511	52			148	74	NA	NA	0.831		NA
241	"ENSG00000100097.12"	"LGALS1"	chr22	+	37678375	37678654	37678375	37678392	37678482	37678654	241	14	0			148	74	NA	NA	1.0		NA
242	"ENSG00000100055.21"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	242	60	85			148	74	NA	NA	0.261		NA
243	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	243	15	25			148	74	NA	NA	0.231		NA
244	"ENSG00000100365.16"	"NCF4"	chr22	+	36875652	36876094	36875652	36875787	36876028	36876094	244	14	0			148	74	NA	NA	1.0		NA
245	"ENSG00000100360.15"	"IFT27"	chr22	-	36758210	36764036	36758210	36758409	36763918	36764036	245	5	7			148	74	NA	NA	0.263		NA
247	"ENSG00000100353.18"	"EIF3D"	chr22	-	36525663	36526131	36525663	36525709	36525998	36526131	247	32	145			148	74	NA	NA	0.099		NA
252	"ENSG00000128284.19"	"APOL3"	chr22	-	36145472	36145599	36145472	36145499	36145576	36145599	252	141	1			148	74	NA	NA	0.986		NA
253	"ENSG00000128284.19"	"APOL3"	chr22	-	36149045	36149371	36149045	36149142	36149258	36149371	253	101	5			148	74	NA	NA	0.91		NA
254	"ENSG00000100225.18"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281	254	103	23			148	74	NA	NA	0.691		NA
255	"ENSG00000241878.12"	"PISD"	chr22	-	31620995	31621472	31620995	31621142	31621333	31621472	255	29	15			148	74	NA	NA	0.492		NA
256	"ENSG00000241878.12"	"PISD"	chr22	-	31620995	31621885	31620995	31621142	31621648	31621885	256	44	1			148	74	NA	NA	0.957		NA
257	"ENSG00000241878.12"	"PISD"	chr22	-	31620995	31621885	31620995	31621472	31621648	31621885	257	50	11			148	74	NA	NA	0.694		NA
258	"ENSG00000198089.16"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	258	71	30			148	74	NA	NA	0.542		NA
259	"ENSG00000198089.16"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	259	51	24			148	74	NA	NA	0.515		NA
263	"ENSG00000167065.14"	"DUSP18"	chr22	-	30661444	30664080	30661444	30663728	30663838	30664080	263	26	0			148	74	NA	NA	1.0		NA
264	"ENSG00000100003.18"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087	264	14	9			148	74	NA	NA	0.438		NA
265	"ENSG00000099999.15"	"RNF215"	chr22	-	30379481	30379780	30379481	30379622	30379710	30379780	265	8	3			148	74	NA	NA	0.571		NA
266	"ENSG00000099992.16"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	266	13	22			148	74	NA	NA	0.228		NA
267	"ENSG00000100325.15"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	267	21	37			148	74	NA	NA	0.221		NA
