ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
92	"ENSG00000225470.8"	"JPX"	chrX	+	73998953	74000495	73999354	74000495	73998767	73998844	92	22	1			148	74	NA	NA	0.917		NA
95	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274410	74274341	74274371	74280393	74280494	95	15	0			113	74	NA	NA	1.0		NA
96	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274457	74274341	74274371	74280393	74280494	96	25	0			148	74	NA	NA	1.0		NA
97	"ENSG00000230590.12"	"FTX"	chrX	-	74274341	74274457	74274341	74274410	74280393	74280494	97	17	1			121	74	NA	NA	0.912		NA
98	"ENSG00000230590.12"	"FTX"	chrX	-	74280930	74281085	74280930	74281001	74281701	74281848	98	84	0			148	74	NA	NA	1.0		NA
108	"ENSG00000147162.14"	"OGT"	chrX	+	71536177	71536358	71536207	71536358	71533103	71533336	108	314	11			104	74	NA	NA	0.953		NA
109	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71533103	71533336	109	181	2			148	74	NA	NA	0.978		NA
110	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71547906	71548023	71537828	71538072	110	501	12			148	74	NA	NA	0.954		NA
111	"ENSG00000147133.17"	"TAF1"	chrX	+	71376949	71377191	71377012	71377191	71375166	71375286	111	63	7			137	74	NA	NA	0.829		NA
112	"ENSG00000147133.17"	"TAF1"	chrX	+	71392870	71392994	71392874	71392994	71392568	71392718	112	6	49			78	74	NA	NA	0.104		NA
113	"ENSG00000147133.17"	"TAF1"	chrX	+	71397252	71397466	71397255	71397466	71394066	71394245	113	45	5			77	74	NA	NA	0.896		NA
114	"ENSG00000147133.17"	"TAF1"	chrX	+	71423973	71424066	71424016	71424066	71423116	71423239	114	59	1			117	74	NA	NA	0.974		NA
116	"ENSG00000184634.17"	"MED12"	chrX	+	71119338	71119477	71119372	71119477	71118595	71118853	116	11	18			108	74	NA	NA	0.295		NA
117	"ENSG00000184634.17"	"MED12"	chrX	+	71119685	71119877	71119690	71119877	71119372	71119477	117	37	2			79	74	NA	NA	0.945		NA
118	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71124158	71124388	71123094	71123226	118	75	1			148	74	NA	NA	0.974		NA
119	"ENSG00000184634.17"	"MED12"	chrX	+	71124158	71124388	71124278	71124388	71123593	71123720	119	88	1			148	74	NA	NA	0.978		NA
120	"ENSG00000184634.17"	"MED12"	chrX	+	71127847	71128120	71127892	71128120	71127335	71127467	120	10	43			119	74	NA	NA	0.126		NA
121	"ENSG00000184634.17"	"MED12"	chrX	+	71130011	71130214	71130034	71130214	71129679	71129855	121	8	14			97	74	NA	NA	0.304		NA
122	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137383	71137233	71137383	71136878	71137029	122	23	2			121	74	NA	NA	0.876		NA
123	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137557	71137635	71136878	71137029	123	24	0			148	74	NA	NA	1.0		NA
124	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137383	124	13	2			77	74	NA	NA	0.862		NA
125	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137392	125	11	0			77	74	NA	NA	1.0		NA
126	"ENSG00000184634.17"	"MED12"	chrX	+	71137761	71137943	71137855	71137943	71137186	71137392	126	18	0			148	74	NA	NA	1.0		NA
131	"ENSG00000001497.18"	"LAS1L"	chrX	-	65514822	65514973	65514822	65514970	65517986	65518465	131	13	2			77	74	NA	NA	0.862		NA
132	"ENSG00000001497.18"	"LAS1L"	chrX	-	65517986	65518465	65517986	65518073	65520701	65522285	132	22	0			148	74	NA	NA	1.0		NA
134	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522605	65522430	65522493	65523559	65523707	134	16	0			148	74	NA	NA	1.0		NA
135	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522493	65523559	65523707	135	16	0			148	74	NA	NA	1.0		NA
136	"ENSG00000001497.18"	"LAS1L"	chrX	-	65522430	65522926	65522430	65522605	65523559	65523707	136	17	0			148	74	NA	NA	1.0		NA
137	"ENSG00000001497.18"	"LAS1L"	chrX	-	65523559	65523876	65523559	65523707	65524055	65524614	137	11	33			148	74	NA	NA	0.143		NA
138	"ENSG00000001497.18"	"LAS1L"	chrX	-	65524055	65524614	65524055	65524262	65524964	65525050	138	32	13			148	74	NA	NA	0.552		NA
139	"ENSG00000131089.17"	"ARHGEF9"	chrX	-	63655493	63658064	63655493	63655737	63665885	63666017	139	2	16			148	74	NA	NA	0.059		NA
140	"ENSG00000235437.9"	"LINC01278"	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	140	24	10			148	74	NA	NA	0.545		NA
157	"ENSG00000130119.17"	"GNL3L"	chrX	+	54543145	54543342	54543206	54543342	54542954	54543038	157	7	35			135	74	NA	NA	0.099		NA
158	"ENSG00000172943.21"	"PHF8"	chrX	-	54042630	54042836	54042630	54042820	54043761	54044473	158	3	30			90	74	NA	NA	0.076		NA
161	"ENSG00000126012.13"	"KDM5C"	chrX	-	53198489	53198888	53198489	53198637	53198976	53199158	161	189	2			148	74	NA	NA	0.979		NA
162	"ENSG00000126012.13"	"KDM5C"	chrX	-	53211496	53211906	53211496	53211655	53214688	53214847	162	139	7			148	74	NA	NA	0.908		NA
163	"ENSG00000126012.13"	"KDM5C"	chrX	-	53217142	53217277	53217142	53217274	53217795	53217966	163	163	50			77	74	NA	NA	0.758		NA
170	"ENSG00000101997.13"	"CCDC22"	chrX	+	49242015	49242148	49242065	49242148	49237085	49237263	170	18	0			124	74	NA	NA	1.0		NA
173	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48903183	48905482	48903183	48903465	48906391	48906543	173	20	0			148	74	NA	NA	1.0		NA
174	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48904745	48905482	48904745	48904892	48906391	48906543	174	42	14			148	74	NA	NA	0.6		NA
175	"ENSG00000102100.16"	"SLC35A2"	chrX	-	48906391	48906543	48906391	48906508	48909813	48909996	175	73	0			109	74	NA	NA	1.0		NA
176	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895501	48895351	48895454	48896758	48896858	176	12	0			121	74	NA	NA	1.0		NA
177	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895454	48896758	48896858	177	22	0			148	74	NA	NA	1.0		NA
178	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48895351	48895972	48895351	48895501	48896758	48896858	178	12	2			148	74	NA	NA	0.75		NA
179	"ENSG00000102145.15"	"GATA1"	chrX	+	48793792	48794311	48794133	48794311	48793171	48793297	179	40	1			148	74	NA	NA	0.952		NA
181	"ENSG00000101940.18"	"WDR13"	chrX	+	48598716	48598957	48598750	48598957	48597957	48598037	181	26	4			108	74	NA	NA	0.817		NA
182	"ENSG00000101940.18"	"WDR13"	chrX	+	48599586	48599717	48599598	48599717	48599352	48599462	182	46	3			86	74	NA	NA	0.93		NA
183	"ENSG00000102317.18"	"RBM3"	chrX	+	48575814	48576083	48575921	48576083	48575560	48575667	183	78	1			148	74	NA	NA	0.975		NA
184	"ENSG00000017483.16"	"SLC38A5"	chrX	-	48460985	48461086	48460985	48461076	48461717	48461797	184	18	2			84	74	NA	NA	0.888		NA
186	"ENSG00000102225.17"	"CDK16"	chrX	+	47227159	47227223	47227180	47227223	47226993	47227099	186	30	57			95	74	NA	NA	0.291		NA
187	"ENSG00000130985.17"	"UBA1"	chrX	+	47205947	47206113	47206077	47206113	47203540	47203696	187	334	1			148	74	NA	NA	0.994		NA
188	"ENSG00000147050.17"	"KDM6A"	chrX	+	45062646	45063817	45063421	45063817	45061323	45061419	188	99	17			148	74	NA	NA	0.744		NA
189	"ENSG00000147050.17"	"KDM6A"	chrX	+	45083459	45083608	45083518	45083608	45082714	45082789	189	186	0			133	74	NA	NA	1.0		NA
190	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45089742	45089930	190	20	8			148	74	NA	NA	0.556		NA
191	"ENSG00000147050.17"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45090722	45090864	191	46	62			148	74	NA	NA	0.271		NA
192	"ENSG00000147044.23"	"CASK"	chrX	-	41534892	41534973	41534892	41534958	41542690	41542806	192	26	0			89	74	NA	NA	1.0		NA
193	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339035	41339083	41337407	41337465	193	32	294			148	74	NA	NA	0.052		NA
194	"ENSG00000215301.11"	"DDX3X"	chrX	+	41337690	41339083	41339038	41339083	41337407	41337465	194	47	16			148	74	NA	NA	0.595		NA
195	"ENSG00000215301.11"	"DDX3X"	chrX	+	41339035	41339083	41339038	41339083	41337407	41337465	195	310	16			77	74	NA	NA	0.949		NA
196	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41341483	41342653	196	145	2			148	74	NA	NA	0.973		NA
197	"ENSG00000215301.11"	"DDX3X"	chrX	+	41342736	41344128	41344029	41344128	41342494	41342653	197	437	2			148	74	NA	NA	0.991		NA
198	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343220	41343351	41342736	41342836	198	248	0			79	74	NA	NA	1.0		NA
199	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343215	41343351	41343288	41343351	41342736	41342836	199	670	0			147	74	NA	NA	1.0		NA
200	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343220	41343351	41343288	41343351	41342736	41342836	200	422	0			142	74	NA	NA	1.0		NA
201	"ENSG00000215301.11"	"DDX3X"	chrX	+	41343736	41344128	41344029	41344128	41343215	41343351	201	373	51			148	74	NA	NA	0.785		NA
202	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346493	41346622	41346504	41346622	41346228	41346410	202	17	762			85	74	NA	NA	0.019		NA
203	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347311	41347451	41346504	41346622	203	531	134			148	74	NA	NA	0.665		NA
204	"ENSG00000215301.11"	"DDX3X"	chrX	+	41346858	41347451	41347314	41347451	41346504	41346622	204	539	26			148	74	NA	NA	0.912		NA
205	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346504	41346622	205	143	26			77	74	NA	NA	0.841		NA
206	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346504	41346622	206	308	78			148	74	NA	NA	0.664		NA
207	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41347451	41347314	41347451	41346858	41347012	207	189	141			77	74	NA	NA	0.563		NA
208	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347311	41349886	41347639	41349886	41346858	41347012	208	354	69			148	74	NA	NA	0.72		NA
209	"ENSG00000215301.11"	"DDX3X"	chrX	+	41347639	41347915	41347859	41347915	41347311	41347451	209	836	9			148	74	NA	NA	0.979		NA
210	"ENSG00000183337.18"	"BCOR"	chrX	-	40063607	40063952	40063607	40063850	40064335	40064599	210	22	7			148	74	NA	NA	0.611		NA
211	"ENSG00000156313.15"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38290958	38291024	211	14	0			148	74	NA	NA	1.0		NA
217	"ENSG00000102054.18"	"RBBP7"	chrX	-	16858675	16858849	16858675	16858822	16862954	16863100	217	187	8			101	74	NA	NA	0.945		NA
218	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136216813	136218493	136216813	136217258	136219397	136219495	218	15	0			148	74	NA	NA	1.0		NA
219	"ENSG00000129680.16"	"MAP7D3"	chrX	-	136231543	136232220	136231543	136232097	136236243	136236339	219	12	0			148	74	NA	NA	1.0		NA
220	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15799871	15799953	15799882	15799953	15796141	15796250	220	10	1			85	74	NA	NA	0.897		NA
221	"ENSG00000169249.14"	"ZRSR2"	chrX	+	15822730	15823201	15822844	15823201	15820206	15820316	221	73	0			148	74	NA	NA	1.0		NA
224	"ENSG00000046651.16"	"OFD1"	chrX	+	13736477	13736678	13736655	13736678	13735247	13735346	224	63	1			148	74	NA	NA	0.969		NA
225	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13749426	13749533	225	18	9			148	74	NA	NA	0.5		NA
226	"ENSG00000046651.16"	"OFD1"	chrX	+	13752703	13753441	13753367	13753441	13751248	13751368	226	32	34			148	74	NA	NA	0.32		NA
227	"ENSG00000046651.16"	"OFD1"	chrX	+	13753367	13755242	13755150	13755242	13751248	13751368	227	57	1			148	74	NA	NA	0.966		NA
228	"ENSG00000046651.16"	"OFD1"	chrX	+	13758336	13760720	13760114	13760720	13757659	13757790	228	42	2			148	74	NA	NA	0.913		NA
229	"ENSG00000046651.16"	"OFD1"	chrX	+	13767126	13768224	13768053	13768224	13763744	13763855	229	45	4			148	74	NA	NA	0.849		NA
234	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765469	11765729	11763779	11763938	234	51	1			77	74	NA	NA	0.98		NA
235	"ENSG00000005302.19"	"MSL3"	chrX	+	11765466	11765729	11765521	11765729	11763779	11763938	235	85	0			129	74	NA	NA	1.0		NA
236	"ENSG00000005302.19"	"MSL3"	chrX	+	11765469	11765729	11765521	11765729	11763779	11763938	236	35	0			126	74	NA	NA	1.0		NA
237	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768572	11768682	11765466	11765729	237	25	19			148	74	NA	NA	0.397		NA
238	"ENSG00000005302.19"	"MSL3"	chrX	+	11766960	11768682	11768574	11768682	11765466	11765729	238	25	0			148	74	NA	NA	1.0		NA
239	"ENSG00000005302.19"	"MSL3"	chrX	+	11768572	11768682	11768574	11768682	11765466	11765729	239	19	0			76	74	NA	NA	1.0		NA
252	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	252	74	4			80	74	NA	NA	0.945		NA
253	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	253	100	4			118	74	NA	NA	0.94		NA
254	"ENSG00000177989.14"	"ODF3B"	chr22	-	50530711	50530852	50530711	50530828	50530936	50531058	254	22	0			98	74	NA	NA	1.0		NA
255	"ENSG00000177989.14"	"ODF3B"	chr22	-	50531190	50531341	50531190	50531295	50531569	50531773	255	11	4			120	74	NA	NA	0.629		NA
256	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50526000	50526141	50526245	50526476	256	2	43			89	74	NA	NA	0.037		NA
257	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529747	50529495	50529719	50529903	50530012	257	7	10			102	74	NA	NA	0.337		NA
258	"ENSG00000025708.14"	"TYMP"	chr22	-	50529495	50529754	50529495	50529719	50529903	50530012	258	7	10			109	74	NA	NA	0.322		NA
260	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	260	5	23			77	74	NA	NA	0.173		NA
261	"ENSG00000025770.19"	"NCAPH2"	chr22	+	50523016	50523166	50523079	50523166	50522820	50522922	261	118	5			137	74	NA	NA	0.927		NA
262	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	262	3	76			77	74	NA	NA	0.037		NA
264	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	264	7	36			77	74	NA	NA	0.157		NA
265	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	265	3	37			95	74	NA	NA	0.059		NA
266	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	266	20	0			78	74	NA	NA	1.0		NA
268	"ENSG00000196576.16"	"PLXNB2"	chr22	-	50284131	50284244	50284131	50284213	50284572	50284665	268	4	39			105	74	NA	NA	0.067		NA
269	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	269	135	4			106	74	NA	NA	0.959		NA
270	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	270	85	29			148	74	NA	NA	0.594		NA
271	"ENSG00000128159.12"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	271	29	0			78	74	NA	NA	1.0		NA
273	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787522	49787389	49787494	49794033	49794294	273	11	12			102	74	NA	NA	0.399		NA
274	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787494	49794033	49794294	274	41	12			148	74	NA	NA	0.631		NA
275	"ENSG00000100425.19"	"BRD1"	chr22	-	49787389	49787887	49787389	49787522	49794033	49794294	275	36	0			148	74	NA	NA	1.0		NA
283	"ENSG00000138964.17"	"PARVG"	chr22	+	44181741	44181917	44181863	44181917	44181335	44181370	283	40	9			148	74	NA	NA	0.69		NA
284	"ENSG00000138964.17"	"PARVG"	chr22	+	44186576	44187878	44187775	44187878	44185807	44185872	284	97	48			148	74	NA	NA	0.503		NA
285	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627431	42627303	42627389	42627604	42627688	285	11	53			116	74	NA	NA	0.117		NA
286	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627303	42627688	42627303	42627389	42628151	42628281	286	88	0			148	74	NA	NA	1.0		NA
287	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42627604	42628281	42627604	42627688	42630881	42630988	287	87	2			148	74	NA	NA	0.956		NA
288	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42630881	42631450	42630881	42630988	42636714	42636846	288	68	0			148	74	NA	NA	1.0		NA
289	"ENSG00000100243.22"	"CYB5R3"	chr22	-	42631377	42631468	42631377	42631450	42636714	42636846	289	4	59			92	74	NA	NA	0.052		NA
290	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42595536	42595614	42595536	42595603	42596185	42596365	290	73	1			85	74	NA	NA	0.985		NA
291	"ENSG00000100227.19"	"POLDIP3"	chr22	-	42601969	42602107	42601969	42602056	42602769	42603160	291	7	34			125	74	NA	NA	0.109		NA
292	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42555336	42556674	42555336	42556238	42574679	42574818	292	13	0			148	74	NA	NA	1.0		NA
293	"ENSG00000182841.13"	"RRP7BP"	chr22	-	42577843	42577962	42577843	42577959	42580216	42580359	293	17	0			77	74	NA	NA	1.0		NA
294	"ENSG00000189306.11"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	294	29	33			148	74	NA	NA	0.305		NA
295	"ENSG00000100207.21"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	295	12	19			107	74	NA	NA	0.304		NA
298	"ENSG00000100197.23"	"CYP2D6"	chr22	-	42127841	42127983	42127841	42127934	42128173	42128350	298	11	0			123	74	NA	NA	1.0		NA
301	"ENSG00000100401.20"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41285362	41285905	301	139	1			148	74	NA	NA	0.986		NA
302	"ENSG00000100401.20"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41285543	41285965	302	139	4			148	74	NA	NA	0.946		NA
303	"ENSG00000100395.15"	"L3MBTL2"	chr22	+	41213850	41214026	41213892	41214026	41209695	41209933	303	1	10			116	74	NA	NA	0.06		NA
304	"ENSG00000100359.21"	"SGSM3"	chr22	+	40409249	40409372	40409339	40409372	40408932	40409018	304	76	1			148	74	NA	NA	0.974		NA
305	"ENSG00000239900.14"	"ADSL"	chr22	+	40361087	40361342	40361272	40361342	40360401	40360492	305	26	73			148	74	NA	NA	0.151		NA
306	"ENSG00000128272.18"	"ATF4"	chr22	+	39521257	39521671	39521371	39521671	39520575	39520751	306	384	3			148	74	NA	NA	0.985		NA
307	"ENSG00000100316.16"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39317460	39317629	307	147	3216			148	74	NA	NA	0.022		NA
310	"ENSG00000198792.13"	"TMEM184B"	chr22	-	38231243	38231399	38231243	38231334	38245934	38246100	310	13	15			139	74	NA	NA	0.316		NA
